Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP
200407  ,-8.85  ,-4.73  ,-3.64  ,-1.36  ,-5.84  ,-9.70  ,-5.31  ,-4.07  ,-2.46  ,-3.45  ,-9.65  ,-5.20  ,-4.01  ,-2.51  ,-2.38  ,-6.90  ,-6.77  ,-2.95  ,-5.33  ,-2.88  ,-4.76  ,-4.26  ,-1.73  ,-1.56  ,-3.70
200408  ,-1.13  ,-1.19   ,0.17  ,-1.36  ,-0.43  ,-1.38   ,0.58  ,-0.37  ,-0.01  ,-1.63  ,-2.95  ,-0.42   ,0.71  ,-1.62  ,-0.19  ,-2.08   ,0.39  ,-0.67   ,0.73  ,-0.83  ,-0.92  ,-0.53   ,1.45   ,0.57   ,0.92
200409   ,5.37   ,4.63   ,4.43   ,5.60   ,7.16   ,6.32   ,4.67   ,6.14   ,9.18   ,5.97   ,4.90   ,4.49   ,3.50   ,4.80   ,5.72   ,5.54   ,4.66   ,2.31   ,3.22   ,4.51   ,2.17   ,2.12   ,0.84   ,1.84   ,0.29
200410   ,1.60   ,2.77   ,2.19   ,2.64   ,1.34   ,2.82   ,2.27   ,1.07   ,2.44   ,4.14   ,2.20   ,2.31   ,2.23   ,3.12   ,1.21   ,3.65   ,2.82   ,3.25   ,2.34   ,2.36   ,1.37   ,2.94   ,1.08   ,2.06   ,0.20
200411   ,8.84   ,9.41   ,8.74   ,8.80  ,11.27   ,7.64   ,9.64   ,8.77   ,8.91  ,11.41   ,7.90   ,6.90   ,7.47   ,6.45   ,9.59   ,8.42   ,6.43   ,5.11   ,5.79   ,6.94   ,4.53   ,4.41   ,2.85   ,3.01   ,4.78
200412   ,5.72   ,3.29   ,2.94   ,2.79   ,3.64   ,3.09   ,2.97   ,2.64   ,2.58   ,3.94   ,3.58   ,2.29   ,2.74   ,3.14   ,3.81   ,3.18   ,4.45   ,4.74   ,4.43   ,2.91   ,4.61   ,3.18   ,2.48   ,2.60   ,4.39
200501  ,-4.57  ,-2.66  ,-2.36  ,-0.68  ,-0.39  ,-6.21  ,-2.67  ,-2.69  ,-1.28  ,-0.83  ,-5.19  ,-3.40  ,-2.23  ,-1.80  ,-0.56  ,-5.08  ,-3.04  ,-0.95  ,-2.53  ,-1.62  ,-2.57  ,-4.21  ,-1.89  ,-2.33  ,-1.11
200502   ,2.10   ,1.43   ,1.54   ,2.59   ,3.07   ,1.16   ,3.08   ,3.93   ,4.10   ,4.23   ,1.87   ,2.77   ,1.87   ,3.22   ,4.70   ,4.56   ,2.80   ,2.48   ,1.68   ,3.26  ,-0.48   ,0.77   ,2.46   ,4.05   ,2.61
200503  ,-4.92  ,-1.92  ,-1.97  ,-1.42  ,-3.29  ,-4.01   ,0.06  ,-0.79  ,-3.33  ,-1.88  ,-4.40  ,-2.32  ,-1.13  ,-0.66  ,-0.54  ,-2.84  ,-0.22  ,-0.58   ,0.35  ,-1.23  ,-2.51  ,-0.69  ,-0.30  ,-2.63  ,-0.73
200504  ,-7.22  ,-4.94  ,-4.91  ,-4.91  ,-5.54  ,-7.19  ,-6.95  ,-5.30  ,-6.32  ,-6.20  ,-6.88  ,-4.73  ,-4.43  ,-4.67  ,-5.63  ,-6.32  ,-4.17  ,-2.19  ,-4.07  ,-4.29  ,-4.09  ,-1.09  ,-0.13  ,-1.72  ,-2.66
200505   ,5.19   ,4.29   ,3.07   ,4.82   ,3.75   ,6.73   ,7.16   ,6.74   ,6.26   ,6.95   ,5.58   ,5.12   ,5.76   ,6.03   ,5.28   ,5.47   ,5.67   ,5.32   ,5.19   ,6.50   ,5.02   ,3.37   ,2.65   ,2.78   ,2.58
200506   ,4.64   ,3.70   ,4.48   ,6.43   ,8.23   ,4.34   ,3.47   ,4.33   ,4.71   ,2.98   ,2.41   ,2.84   ,2.56   ,3.69   ,4.17   ,3.59   ,1.51   ,3.02   ,2.56   ,2.77  ,-0.58   ,0.19   ,0.05   ,0.54   ,1.24
200507   ,7.17   ,5.93   ,6.21   ,8.14   ,6.31   ,6.74   ,5.89   ,7.42   ,7.16   ,7.51   ,6.39   ,4.83   ,5.20   ,6.15   ,4.41   ,5.90   ,4.75   ,4.96   ,5.08   ,7.43   ,2.66   ,4.95   ,3.49   ,3.57   ,3.82
200508  ,-0.32  ,-0.99  ,-0.24  ,-1.47   ,0.03   ,0.09  ,-1.77  ,-2.51   ,1.48  ,-1.73   ,0.17  ,-0.41  ,-0.81  ,-2.30  ,-0.80   ,0.44   ,1.19  ,-0.76  ,-0.28  ,-0.85   ,1.19  ,-1.31  ,-1.05  ,-1.60   ,0.57
200509   ,1.95   ,0.84   ,2.47   ,3.43   ,2.22   ,1.39   ,0.24   ,0.85   ,3.09   ,2.46   ,2.03   ,1.53  ,-0.29   ,0.25   ,0.49   ,3.34   ,1.61   ,0.16   ,1.72   ,2.50  ,-0.55   ,1.38   ,2.10   ,0.07   ,2.18
200510  ,-4.25  ,-3.05  ,-4.20  ,-1.85  ,-3.85  ,-3.77  ,-2.71  ,-2.67  ,-4.33  ,-5.90  ,-5.11  ,-3.22  ,-3.87  ,-3.64  ,-4.55  ,-2.60  ,-2.88  ,-2.83  ,-2.86  ,-3.81  ,-0.10  ,-0.29  ,-2.20  ,-1.14  ,-4.25
200511   ,4.40   ,3.42   ,5.38   ,5.64   ,4.00   ,5.18   ,4.65   ,4.20   ,4.79   ,7.50   ,6.01   ,4.83   ,4.96   ,5.83   ,6.97   ,5.31   ,4.56   ,4.27   ,4.46   ,5.25   ,5.04   ,5.38   ,4.32   ,3.21   ,2.33
200512   ,1.49   ,1.38   ,1.93   ,3.54   ,3.77   ,0.65  ,-0.22  ,-0.48   ,1.57   ,0.88   ,1.67  ,-0.13  ,-0.18   ,0.82   ,0.59   ,1.27   ,1.08   ,1.15   ,1.85   ,1.21  ,-0.05   ,0.38   ,0.16   ,0.31   ,0.28
200601  ,10.56   ,7.18   ,7.54   ,9.09   ,9.47  ,10.52   ,7.13   ,9.21   ,7.14  ,10.57  ,10.01   ,6.24   ,7.40   ,6.30   ,8.37   ,5.41   ,4.53   ,5.08   ,3.69   ,6.39   ,3.64   ,0.81   ,2.57   ,2.36   ,4.40
200602   ,0.23   ,0.80  ,-0.81  ,-0.38  ,-1.05   ,0.60   ,0.07  ,-1.70  ,-3.68  ,-1.97  ,-1.42  ,-0.63  ,-0.12  ,-1.53  ,-1.69  ,-0.60   ,0.94   ,0.44   ,0.66  ,-2.70  ,-0.55   ,0.84   ,1.65  ,-0.35  ,-1.50
200603   ,4.75   ,3.88   ,4.08   ,5.24   ,4.35   ,4.54   ,4.81   ,5.10   ,2.52   ,4.05   ,4.05   ,3.47   ,3.68   ,3.27   ,5.72   ,3.00   ,1.64   ,2.45   ,1.78   ,2.89   ,1.01   ,1.11   ,1.90   ,0.52   ,1.54
200604   ,0.64   ,1.73   ,2.44   ,7.03   ,2.62   ,1.15   ,1.75   ,2.05   ,3.81   ,3.46   ,0.61   ,1.58   ,1.19   ,1.50   ,2.72   ,2.36   ,1.49   ,1.36   ,1.46   ,1.90   ,0.71   ,1.34   ,2.31   ,0.93   ,2.03
200605  ,-6.03  ,-3.49  ,-4.24  ,-3.37  ,-4.25  ,-6.89  ,-2.29  ,-4.17  ,-4.24  ,-3.69  ,-6.86  ,-2.60  ,-3.41  ,-4.63  ,-5.56  ,-5.34  ,-2.52  ,-3.26  ,-2.81  ,-4.02  ,-1.79  ,-3.04  ,-3.13  ,-2.57  ,-2.11
200606  ,-2.43  ,-0.01  ,-0.70  ,-1.35  ,-0.78  ,-0.69  ,-0.54  ,-0.79   ,0.88  ,-1.85  ,-1.08  ,-0.86  ,-0.10  ,-0.42   ,0.76  ,-1.36  ,-1.57  ,-0.22  ,-0.16  ,-0.48  ,-0.13  ,-1.81  ,-0.51   ,1.01   ,1.01
200607  ,-3.58  ,-1.42  ,-0.16  ,-2.39  ,-0.57  ,-3.84  ,-1.76  ,-3.14  ,-4.22  ,-2.29  ,-4.00  ,-3.11  ,-1.92  ,-3.35  ,-2.57  ,-2.74  ,-3.03  ,-2.71  ,-3.14  ,-3.31   ,0.26  ,-1.33   ,2.43  ,-0.58   ,1.95
200608   ,3.86   ,0.97   ,1.52   ,1.26   ,1.63   ,4.05   ,2.25   ,3.49   ,2.59   ,3.17   ,4.71   ,2.72   ,2.13   ,1.34   ,0.31   ,4.18   ,2.45   ,2.99   ,1.86   ,1.10   ,1.54   ,4.29   ,2.65   ,2.05   ,1.76
200609  ,-0.87   ,0.37  ,-0.69  ,-2.05  ,-0.36  ,-0.48   ,0.99   ,0.31   ,0.74   ,1.00  ,-1.00   ,0.56   ,0.22   ,0.57   ,0.01   ,0.66   ,1.37   ,1.14   ,1.29   ,1.31   ,1.79   ,3.20   ,2.97   ,3.10  ,-0.26
200610   ,4.80   ,4.70   ,7.60   ,5.85   ,6.96   ,6.18   ,5.68   ,5.54   ,4.28   ,5.97   ,5.71   ,4.70   ,4.74   ,4.48   ,5.99   ,3.12   ,3.78   ,2.38   ,4.71   ,5.24   ,4.36   ,2.72   ,2.65   ,3.40   ,3.84
200611   ,2.66   ,0.54   ,1.32   ,1.42  ,-1.43   ,1.98   ,1.59   ,1.31   ,1.31   ,4.33   ,4.15   ,3.30   ,2.99   ,2.89   ,3.17   ,4.03   ,3.09   ,3.71   ,2.64   ,2.56   ,2.11   ,2.10   ,1.21   ,0.72   ,3.57
200612   ,1.14   ,2.14   ,1.85   ,1.63   ,1.54  ,-0.49   ,0.41   ,1.72   ,0.02   ,1.10   ,0.41   ,0.01  ,-0.02  ,-0.72  ,-0.96   ,0.26   ,1.02  ,-0.17  ,-0.34  ,-0.08   ,2.51   ,1.94   ,1.55   ,1.80  ,-0.73
200701   ,1.61   ,0.27   ,1.71  ,-0.38  ,-0.00   ,1.44   ,0.78   ,1.36   ,0.93   ,2.58   ,0.85   ,3.65   ,1.30   ,1.96   ,3.92   ,2.01   ,1.89   ,2.14   ,3.06   ,5.02   ,1.95   ,1.07   ,1.61   ,2.20   ,0.59
200702   ,0.22   ,0.40   ,0.28  ,-2.05  ,-0.11   ,0.23  ,-0.51   ,0.89  ,-0.34   ,0.30   ,0.03   ,0.58   ,0.55   ,0.05   ,0.24   ,1.52   ,0.43  ,-0.75   ,1.11  ,-0.04  ,-1.65  ,-1.17  ,-3.35  ,-1.53  ,-1.84
200703   ,0.91   ,1.19   ,2.23   ,0.63   ,0.63   ,1.06   ,0.92   ,2.25   ,1.84   ,0.26   ,1.01   ,2.06   ,1.93   ,1.37   ,2.61   ,1.29   ,0.47   ,1.52   ,2.11   ,2.01   ,0.61   ,1.65   ,0.66   ,0.81   ,2.41
200704   ,3.67   ,1.04   ,2.07   ,3.03   ,3.82   ,2.17   ,1.91   ,3.72   ,4.42   ,1.96   ,2.60   ,2.17   ,3.63   ,4.38   ,5.43   ,4.62   ,3.15   ,3.24   ,5.51   ,5.87   ,3.61   ,4.19   ,4.33   ,4.49   ,5.14
200705   ,2.70   ,3.60   ,4.38   ,6.84   ,3.76   ,3.70   ,4.75   ,3.62   ,4.29   ,5.47   ,4.16   ,5.02   ,6.50   ,4.83   ,7.02   ,4.57   ,4.96   ,4.61   ,5.57   ,5.05   ,2.80   ,4.48   ,2.64   ,3.74   ,4.94
200706  ,-0.59   ,0.03   ,0.60   ,2.33  ,-0.68  ,-1.22  ,-0.98  ,-0.22  ,-2.08  ,-0.21  ,-1.03  ,-1.34  ,-1.95  ,-0.38  ,-1.01  ,-1.91   ,0.05  ,-1.19  ,-2.34  ,-1.21  ,-1.87  ,-0.55  ,-3.57  ,-1.23  ,-0.31
200707  ,-4.62  ,-6.64  ,-6.40  ,-5.27  ,-4.46  ,-5.48  ,-5.92  ,-5.67  ,-4.96  ,-6.19  ,-5.57  ,-4.74  ,-4.02  ,-4.86  ,-4.02  ,-3.71  ,-3.51  ,-4.15  ,-4.54  ,-3.81  ,-3.89  ,-3.89  ,-2.72  ,-2.63  ,-0.12
200708  ,-3.04   ,0.85  ,-0.17  ,-1.13  ,-3.11   ,0.34   ,1.87   ,1.84   ,0.06  ,-3.04   ,1.04   ,0.98   ,1.66   ,1.41  ,-2.68  ,-0.71  ,-0.45   ,1.06  ,-0.77  ,-0.66   ,2.01   ,1.60   ,1.75   ,1.99   ,0.50
200709   ,3.58   ,1.93   ,1.18   ,2.22   ,3.56   ,3.52   ,2.15   ,0.36   ,2.62   ,3.25   ,4.56   ,3.20   ,2.81   ,1.57   ,3.85   ,4.38   ,3.49   ,3.16   ,3.46   ,4.37   ,3.99   ,3.78   ,4.57   ,3.50   ,6.00
200710   ,3.85  ,-0.16   ,1.97   ,1.62   ,3.00   ,4.85   ,3.01   ,1.49   ,1.99   ,3.25   ,4.01   ,3.92   ,3.31   ,2.48   ,4.40   ,3.34   ,3.87   ,3.55   ,2.04   ,4.54   ,1.24   ,2.79   ,2.30   ,3.65   ,1.34
200711 ,-10.87  ,-7.90  ,-8.51  ,-9.59 ,-10.07  ,-9.30  ,-6.15  ,-8.38 ,-10.57  ,-8.06  ,-9.74  ,-5.82  ,-5.76  ,-3.55  ,-8.99  ,-6.93  ,-6.53  ,-4.99  ,-6.39  ,-5.53  ,-6.39  ,-2.84  ,-6.16  ,-2.97  ,-4.73
200712   ,0.34  ,-0.49   ,0.58   ,0.78   ,1.03   ,0.67  ,-0.00  ,-1.63   ,0.26  ,-1.21  ,-0.49  ,-1.31  ,-0.06   ,0.80  ,-1.57  ,-1.26  ,-0.50   ,1.02   ,0.55  ,-0.79  ,-0.55  ,-2.40  ,-2.06   ,0.26   ,2.49
200801  ,-8.02  ,-5.20  ,-7.21  ,-7.55  ,-6.72  ,-8.49  ,-6.94  ,-4.89  ,-6.62  ,-8.47  ,-7.04  ,-5.22  ,-5.97  ,-3.61  ,-6.16  ,-7.90  ,-5.24  ,-5.29  ,-5.65  ,-4.80  ,-5.11  ,-5.36  ,-6.51  ,-5.12  ,-8.33
200802  ,-1.29  ,-1.91  ,-2.31  ,-1.38   ,0.31  ,-1.60  ,-2.65  ,-0.31  ,-1.66  ,-0.10  ,-1.48  ,-2.15  ,-1.10  ,-4.45   ,2.36  ,-1.04  ,-2.03  ,-0.44   ,0.26   ,0.34  ,-2.13  ,-4.53  ,-4.37  ,-4.05   ,3.05
200803  ,-4.06   ,0.27   ,0.18   ,0.64  ,-4.39  ,-1.72   ,0.82  ,-0.14   ,0.75  ,-1.91  ,-2.97  ,-1.15  ,-0.01  ,-1.13  ,-1.53  ,-2.35  ,-2.01  ,-2.11  ,-1.86  ,-3.06  ,-0.76  ,-3.04   ,0.30  ,-0.35  ,-0.84
200804   ,1.49   ,2.12   ,1.96   ,3.03   ,2.88   ,0.88   ,2.44   ,4.19   ,6.10   ,6.02   ,4.37   ,3.10   ,5.98   ,6.17   ,6.83   ,7.38   ,4.91   ,6.34   ,6.78   ,6.37   ,3.17   ,6.51   ,3.02   ,4.26   ,6.92
200805   ,4.97   ,3.18   ,2.75   ,6.76   ,6.13   ,6.08   ,4.88   ,2.29   ,4.20   ,8.83   ,4.19   ,2.86   ,5.24   ,6.22   ,8.95   ,5.21   ,4.56   ,4.07   ,3.94   ,6.09   ,2.25   ,1.33   ,1.11   ,1.30   ,3.64
200806  ,-7.08  ,-7.41  ,-7.73  ,-7.21  ,-3.01  ,-8.63  ,-8.52  ,-9.18  ,-5.44  ,-4.55  ,-8.23  ,-8.76  ,-4.82  ,-5.75  ,-3.39  ,-8.29  ,-8.21  ,-6.56  ,-6.17  ,-5.05 ,-10.66 ,-10.63 ,-10.38  ,-7.09  ,-3.84
200807  ,-0.00   ,5.21   ,3.47   ,2.88   ,1.43   ,3.21   ,2.68  ,-0.34   ,2.92  ,-0.51  ,-1.21   ,2.29  ,-1.07  ,-0.75  ,-2.72  ,-4.51   ,0.17  ,-4.04  ,-1.87  ,-3.76   ,2.74   ,1.07  ,-0.44  ,-2.20  ,-4.86
200808   ,0.05   ,4.58   ,2.34   ,1.63   ,3.59   ,3.39   ,4.46   ,2.54   ,4.18   ,5.79   ,1.55   ,3.07   ,2.37   ,4.92   ,2.10   ,1.38   ,2.69   ,1.70   ,1.50   ,1.73  ,-1.86  ,-0.97   ,1.17   ,1.96   ,1.09
200809 ,-10.94  ,-6.91  ,-8.95  ,-8.96 ,-12.87  ,-9.68  ,-8.08  ,-9.08  ,-8.72 ,-10.77 ,-13.72  ,-8.95 ,-11.05 ,-10.76 ,-12.22 ,-14.48  ,-9.94 ,-12.59 ,-11.81 ,-15.97 ,-10.08  ,-7.38  ,-9.74  ,-9.84  ,-8.54
200810 ,-23.76 ,-18.55 ,-19.39 ,-21.86 ,-23.88 ,-24.40 ,-18.20 ,-23.81 ,-20.71 ,-21.42 ,-22.96 ,-18.58 ,-20.10 ,-19.82 ,-25.15 ,-22.64 ,-18.66 ,-23.21 ,-22.15 ,-21.68 ,-24.19 ,-20.27 ,-16.31 ,-14.41 ,-16.25
200811 ,-14.13 ,-12.92 ,-11.56 ,-11.95 ,-10.20 ,-13.68  ,-9.46 ,-11.24  ,-8.89 ,-13.71  ,-9.52  ,-9.16  ,-6.76  ,-8.86 ,-16.65 ,-13.35  ,-9.11  ,-7.83  ,-7.66  ,-8.42 ,-13.54  ,-9.95  ,-9.41  ,-4.36  ,-3.02
200812   ,4.37   ,4.17   ,6.42   ,5.05   ,3.88   ,7.90   ,5.28   ,2.49   ,6.01   ,5.83   ,5.90   ,4.05   ,6.48   ,6.09   ,3.55   ,2.63   ,2.33   ,1.75   ,5.58   ,6.33   ,1.20   ,0.69  ,-0.51   ,2.49  ,-0.68
200901  ,-7.11 ,-14.58  ,-9.54 ,-10.85  ,-9.45  ,-8.09 ,-11.19 ,-11.23  ,-9.33  ,-9.82  ,-7.65  ,-8.63  ,-8.96  ,-8.99  ,-6.21  ,-6.57  ,-9.58  ,-5.82  ,-7.18  ,-5.23 ,-12.34  ,-8.37  ,-9.68  ,-5.87  ,-5.07
200902 ,-11.32 ,-14.29 ,-11.05 ,-14.14  ,-9.90 ,-12.09 ,-12.58 ,-11.10 ,-10.18 ,-13.19  ,-9.93  ,-9.21 ,-11.31  ,-7.82  ,-9.26  ,-7.35 ,-10.19 ,-10.07 ,-11.12  ,-7.11 ,-12.03 ,-11.60 ,-12.18  ,-8.14  ,-8.39
200903   ,8.46   ,9.57  ,13.13  ,10.92  ,11.22  ,11.27   ,6.31   ,8.15   ,8.73   ,9.31  ,10.51   ,7.72   ,7.99   ,7.61  ,12.48  ,10.68   ,8.81   ,7.40   ,9.05   ,8.80  ,15.35   ,9.88   ,8.40   ,8.57   ,6.86
200904  ,15.34  ,18.24  ,17.15  ,18.28  ,18.06  ,13.99  ,14.26  ,16.88  ,20.39  ,23.23  ,14.24  ,11.59  ,15.57  ,17.38  ,18.62  ,14.35  ,12.22  ,15.06  ,15.77  ,12.96   ,8.76  ,14.14  ,12.26   ,5.66   ,7.91
200905   ,9.62   ,3.12   ,5.19   ,4.21   ,7.70   ,5.98   ,3.29   ,5.25   ,5.16   ,4.65   ,5.16   ,3.49   ,4.73   ,3.28   ,6.35   ,6.61   ,4.30   ,6.90   ,4.02   ,4.37  ,13.19   ,5.98   ,7.75   ,5.43   ,7.11
200906   ,1.92   ,2.83   ,1.62   ,4.00   ,0.83   ,1.51   ,1.55   ,0.32   ,0.61  ,-1.36   ,1.46   ,0.55  ,-0.59  ,-2.40  ,-2.01   ,0.18   ,0.79   ,0.18  ,-1.25   ,2.09  ,-0.79  ,-1.71  ,-0.33  ,-0.72   ,0.59
200907   ,9.68  ,10.61  ,11.80   ,9.45  ,12.87   ,9.46  ,10.01   ,9.22  ,12.63  ,12.97  ,10.35   ,8.63   ,8.70   ,8.84  ,13.03   ,9.47  ,10.07   ,8.06   ,9.15  ,11.41   ,8.76  ,10.87   ,9.60   ,7.08   ,4.85
200908   ,3.29   ,3.03   ,3.66   ,5.67   ,7.26   ,3.32   ,3.09   ,4.61   ,2.58   ,2.16   ,6.19   ,2.97   ,2.62   ,3.83   ,2.32   ,8.24   ,3.97   ,3.66   ,4.60   ,4.80   ,6.20   ,2.82   ,1.69   ,2.19   ,0.95
200909   ,8.10   ,8.25   ,8.63   ,7.45  ,11.98   ,7.61   ,5.91   ,5.88   ,8.74  ,10.11   ,5.94   ,7.57   ,6.34   ,8.96   ,8.41   ,4.61   ,5.22   ,8.25   ,6.67   ,6.90   ,3.02   ,5.22   ,6.21   ,2.21   ,3.67
200910  ,-7.92  ,-4.63  ,-5.93  ,-5.49  ,-6.13  ,-9.26  ,-5.09  ,-3.16  ,-3.98  ,-6.83  ,-7.95  ,-4.46  ,-3.44  ,-3.60  ,-3.66  ,-7.68  ,-3.52  ,-3.85  ,-4.24  ,-4.44  ,-5.82  ,-5.48  ,-2.10  ,-0.83   ,1.78
200911   ,2.36   ,3.55   ,0.95   ,4.07   ,4.41   ,5.51   ,2.43   ,3.94   ,5.33   ,1.23   ,6.76   ,4.13   ,4.48   ,5.69   ,4.54   ,4.40   ,6.07   ,3.61   ,5.63   ,5.15   ,4.02   ,6.93   ,6.65   ,7.36   ,5.34
200912   ,7.55   ,8.18   ,9.91   ,7.80  ,10.74   ,7.25   ,7.88   ,8.27   ,7.44  ,12.53   ,6.67   ,5.82   ,5.15   ,7.36   ,6.97   ,5.36   ,6.47   ,4.66   ,5.60   ,7.25  ,-0.17   ,2.44   ,2.34   ,3.43   ,0.43
201001  ,-2.39  ,-2.95  ,-3.49  ,-3.46  ,-2.38  ,-3.32  ,-3.24  ,-3.75  ,-5.07  ,-0.71  ,-0.94  ,-3.55  ,-3.20  ,-4.48  ,-4.18   ,0.10  ,-5.02  ,-2.89  ,-3.48  ,-5.86  ,-2.08  ,-3.24  ,-4.02  ,-4.36  ,-4.53
201002   ,5.78   ,4.22   ,3.77   ,4.20   ,6.41   ,4.89   ,4.85   ,3.47   ,6.13   ,5.59   ,5.72   ,4.76   ,5.70   ,5.33   ,8.08   ,4.88   ,4.15   ,5.97   ,5.99   ,5.47   ,4.29   ,3.72   ,3.27   ,2.27   ,2.95
201003   ,8.49   ,7.35   ,9.95   ,9.16   ,7.56   ,8.52   ,7.14   ,7.62   ,8.25   ,7.13   ,7.15   ,7.03   ,7.38   ,8.72   ,8.46   ,8.81   ,6.75   ,6.53   ,7.14   ,8.09   ,6.92   ,8.91   ,5.67   ,5.03   ,4.05
201004   ,7.59   ,6.32   ,5.99   ,7.59   ,9.41   ,5.83   ,4.40   ,5.08   ,5.98   ,6.58   ,4.90   ,2.52   ,2.25   ,4.33   ,2.30   ,5.60   ,5.60   ,3.16   ,3.53   ,2.64  ,-0.30   ,1.39  ,-0.53   ,0.93   ,2.41
201005  ,-9.34  ,-7.47  ,-8.00  ,-9.06  ,-7.43  ,-8.21  ,-7.70  ,-6.14  ,-6.25  ,-6.04  ,-8.49  ,-7.37  ,-6.76  ,-7.95  ,-6.59  ,-7.35  ,-7.01  ,-5.67  ,-7.72  ,-8.13  ,-8.18  ,-8.33  ,-7.80  ,-7.08  ,-8.72
201006  ,-7.94  ,-7.36  ,-7.70  ,-7.71  ,-8.42  ,-7.99  ,-6.79  ,-6.20  ,-8.30  ,-7.14  ,-5.68  ,-6.10  ,-5.48  ,-6.18  ,-8.85  ,-7.05  ,-4.59  ,-5.68  ,-4.88  ,-8.29  ,-5.22  ,-6.01  ,-5.04  ,-4.70  ,-4.76
201007   ,6.45   ,5.00   ,7.83   ,6.94   ,5.46   ,8.41   ,6.81   ,6.14   ,6.09   ,7.36   ,7.73   ,6.92   ,8.10   ,4.83   ,6.75   ,7.57   ,7.98   ,7.29   ,6.83   ,8.22   ,3.97   ,7.98   ,7.50   ,7.64   ,5.98
201008  ,-7.41  ,-7.68  ,-6.67  ,-6.15  ,-6.80  ,-6.16  ,-7.01  ,-2.84  ,-5.98  ,-7.59  ,-5.01  ,-5.64  ,-5.00  ,-4.79  ,-7.20  ,-6.55  ,-3.94  ,-2.73  ,-4.48  ,-3.40  ,-5.68  ,-4.07  ,-5.87  ,-2.87  ,-3.75
201009  ,13.75  ,11.27  ,10.49  ,10.17  ,11.73  ,13.40  ,12.84  ,11.42  ,11.30  ,13.11  ,13.90  ,11.59  ,10.58  ,12.56  ,12.61  ,11.91  ,11.02  ,10.07  ,11.07  ,10.80   ,7.67   ,8.31   ,9.06   ,8.73   ,9.40
201010   ,5.49   ,4.49   ,4.06   ,6.48   ,4.42   ,3.55   ,3.27   ,5.32   ,4.26   ,4.84   ,5.17   ,4.64   ,4.05   ,4.02   ,3.51   ,1.86   ,4.78   ,3.57   ,4.34   ,3.73   ,1.92   ,3.16   ,3.80   ,4.68   ,4.11
201011   ,5.01   ,3.55   ,2.46   ,2.31   ,4.15   ,4.41   ,2.40   ,2.01   ,4.95   ,4.30   ,5.94   ,2.78   ,3.07   ,3.80   ,4.79   ,1.96   ,2.83   ,2.13   ,2.91   ,3.51   ,0.25  ,-0.46  ,-0.12   ,0.73  ,-0.90
201012  ,11.06   ,7.33   ,8.00   ,6.66   ,7.91  ,10.98   ,8.58   ,5.56   ,4.88   ,7.31   ,9.18   ,9.04   ,6.17   ,5.78   ,7.42   ,9.22   ,7.40   ,6.78   ,6.97   ,5.50  ,10.70   ,6.52   ,7.72   ,6.37   ,4.19
201101  ,-0.66  ,-0.93  ,-1.59  ,-0.10  ,-2.24  ,-0.51   ,1.64   ,0.62   ,1.83   ,0.81   ,1.89   ,0.84   ,1.96   ,1.54   ,1.27   ,3.76   ,0.97   ,3.04   ,2.67   ,1.17   ,1.59   ,2.96   ,2.64   ,2.59   ,1.31
201102   ,5.56   ,6.29   ,6.29   ,4.83   ,2.89   ,6.61   ,7.03   ,7.11   ,3.39   ,4.98   ,7.80   ,4.15   ,5.04   ,5.01   ,3.91   ,2.50   ,5.11   ,3.81   ,4.43   ,4.56   ,4.20   ,5.80   ,2.83   ,4.28   ,1.98
201103   ,0.69   ,2.44   ,2.34   ,1.86   ,2.19   ,1.42   ,2.38   ,1.56   ,3.27   ,2.31   ,0.67   ,2.45   ,3.78   ,3.47   ,4.48   ,0.01   ,0.54   ,3.29   ,3.96   ,2.90  ,-2.46  ,-0.74  ,-0.58   ,1.00   ,0.29
201104   ,1.76   ,1.39   ,1.71   ,0.65   ,1.87   ,2.15   ,3.27   ,2.79   ,2.25   ,1.68   ,1.67   ,4.42   ,3.53   ,1.91   ,4.68   ,1.67   ,1.87   ,2.26   ,3.25   ,3.68   ,1.83   ,2.25   ,3.03   ,2.51   ,4.02
201105  ,-3.53  ,-2.24  ,-2.62  ,-2.41  ,-1.82  ,-4.64  ,-2.66  ,-1.73   ,1.63  ,-0.81  ,-2.32  ,-3.62  ,-1.96  ,-1.38   ,0.29  ,-1.83  ,-1.91  ,-0.43  ,-0.34   ,0.91  ,-3.70  ,-1.73  ,-1.44  ,-2.06   ,0.46
201106  ,-4.61  ,-1.61  ,-2.24  ,-2.29  ,-2.99  ,-4.03  ,-1.82  ,-1.20  ,-0.72  ,-0.09  ,-3.49  ,-1.45  ,-1.58  ,-0.65  ,-1.29  ,-5.17  ,-1.27  ,-2.17  ,-2.00  ,-0.66  ,-3.76  ,-2.53  ,-1.34  ,-0.79  ,-1.48
