Date,SMALL LoBM LoOP,ME1 BM1 OP2,ME1 BM1 OP3,ME1 BM1 HiOP,ME1 BM2 LoOP,ME1 BM2 OP2,ME1 BM2 OP3,ME1 BM2 HiOP,ME1 BM3 LoOP,ME1 BM3 OP2,ME1 BM3 OP3,ME1 BM3 HiOP,ME1 BM4 LoOP,ME1 BM4 OP2,ME1 BM4 OP3,SMALL HiBM HiOP,BIG LoBM LoOP,ME2 BM1 OP2,ME2 BM1 OP3,ME2 BM1 HiOP,ME2 BM2 LoOP,ME2 BM2 OP2,ME2 BM2 OP3,ME2 BM2 HiOP,ME2 BM3 LoOP,ME2 BM3 OP2,ME2 BM3 OP3,ME2 BM3 HiOP,ME2 BM4 LoOP,ME2 BM4 OP2,ME2 BM4 OP3,BIG HiBM HiOP
200012   ,-11.28   ,-14.61    ,-8.07   ,-10.06    ,-9.13    ,-6.94    ,-6.83    ,-5.31    ,-6.19    ,-7.06    ,-6.75    ,-4.42    ,-8.35    ,-5.46    ,-6.34    ,-3.37   ,-19.10   ,-17.27   ,-12.46   ,-18.52    ,-5.64    ,-3.14    ,-6.49    ,-0.72    ,-5.14    ,-2.77    ,-3.26    ,-3.62    ,-5.78    ,-5.58    ,-2.53    ,-7.73
200101     ,3.17     ,0.38    ,-2.28     ,1.54    ,-2.43    ,-2.36    ,-1.65    ,-1.18    ,-0.45    ,-2.39    ,-0.69    ,-1.22    ,-0.32    ,-0.58    ,-1.39    ,-0.84    ,25.10     ,1.44     ,0.65     ,4.01    ,-1.81    ,-6.86     ,0.34    ,-3.22    ,-2.92    ,-3.53    ,-5.37    ,-4.63    ,-2.53    ,-4.21    ,-4.47     ,4.51
200102    ,-1.28    ,-1.46    ,-1.16     ,1.29    ,-1.30     ,0.70     ,0.32     ,2.30     ,4.86     ,1.42     ,3.02    ,-2.14     ,3.66     ,1.83     ,4.25     ,4.52   ,-13.43   ,-14.67   ,-14.23   ,-10.41    ,-0.25    ,-2.85    ,-2.99    ,-0.10     ,1.10    ,-7.44    ,-4.82     ,3.22    ,-1.64     ,1.35     ,2.19     ,3.89
200103     ,0.40    ,-6.13    ,-3.95    ,-3.86    ,-4.06    ,-3.66    ,-3.74    ,-3.41     ,2.84    ,-4.72    ,-3.39    ,-0.40     ,1.61    ,-2.34    ,-0.01    ,-2.53    ,-6.55    ,-4.26    ,-3.92    ,-3.41   ,-10.19    ,-4.31    ,-0.42    ,-1.10    ,-8.90    ,-3.81    ,-2.36    ,-4.20    ,-3.53    ,-4.36    ,-6.37    ,-1.83
200104     ,8.42     ,7.02     ,7.40     ,9.10     ,8.93     ,9.38    ,13.14     ,9.82    ,10.65    ,12.46    ,13.92    ,14.97    ,14.59    ,15.96    ,18.05    ,11.91    ,12.04     ,9.76    ,10.04     ,9.24    ,12.62     ,9.46     ,2.53     ,6.59    ,11.04     ,5.63    ,12.04    ,13.35    ,11.40    ,15.53    ,13.31    ,13.50
200105    ,-0.91     ,4.70     ,4.33     ,4.54     ,0.29     ,2.80     ,2.07     ,2.78     ,0.20     ,1.44     ,1.11     ,5.31     ,0.87    ,-0.05     ,0.27     ,4.22    ,-3.60    ,-2.37    ,-3.97    ,-1.41    ,-5.42     ,5.12     ,3.16     ,0.27     ,1.51     ,3.72    ,-0.20    ,-0.09     ,2.06     ,0.69    ,-0.31    ,-1.16
200106    ,-3.58    ,-7.32    ,-4.82    ,-4.91    ,-1.86    ,-2.66     ,0.68    ,-0.72    ,-0.44     ,1.69     ,0.30    ,-3.42     ,1.72    ,-2.04     ,1.26     ,2.69   ,-10.17    ,-8.09   ,-12.22   ,-10.24    ,-4.51    ,-3.40    ,-1.88    ,-2.47     ,2.39    ,-5.10    ,-3.26     ,0.94    ,-1.56    ,-2.99    ,-2.38    ,-0.12
200107   ,-16.02    ,-9.18   ,-10.77    ,-8.54    ,-7.47    ,-6.34    ,-5.31    ,-6.99    ,-7.95    ,-5.47    ,-4.98    ,-8.10    ,-6.42    ,-6.25    ,-3.60    ,-7.22   ,-16.86    ,-5.88   ,-13.56   ,-11.76    ,-6.12    ,-9.41    ,-7.08    ,-5.78    ,-9.89    ,-5.47    ,-5.18    ,-4.96    ,-5.40    ,-4.16    ,-5.28    ,-8.72
200108    ,-1.55    ,-1.34    ,-2.41    ,-0.78    ,-0.50     ,2.00     ,3.44     ,1.77     ,3.18     ,3.94     ,4.99     ,6.88     ,5.10     ,6.66     ,7.68     ,3.28   ,-11.54    ,-7.01    ,-3.58    ,-8.06     ,3.53    ,-3.11    ,-3.74    ,-5.12     ,4.23    ,-1.83     ,0.17     ,2.53     ,1.30     ,2.90     ,7.90     ,4.30
200109    ,-8.65    ,-7.02    ,-8.15    ,-8.99    ,-6.02    ,-5.93    ,-6.70    ,-9.81    ,-8.76    ,-7.19    ,-8.69    ,-8.35    ,-9.22   ,-10.52    ,-7.60   ,-11.40   ,-10.13    ,-1.54   ,-11.94    ,-1.00   ,-14.93    ,-8.92   ,-10.08    ,-5.83   ,-13.46    ,-8.86   ,-10.03    ,-3.43    ,-8.26    ,-6.06    ,-7.94   ,-16.04
200110     ,8.23     ,1.64     ,4.20     ,5.15     ,0.94     ,0.57     ,2.56     ,3.38     ,1.78     ,1.51     ,1.99     ,2.88     ,1.42     ,0.24     ,0.52     ,2.09    ,15.51     ,4.95     ,3.32     ,2.59     ,4.62     ,2.32    ,-1.13    ,-1.38     ,0.43     ,0.60    ,-0.01     ,2.19    ,-0.36    ,-1.22    ,-0.50    ,-0.25
200111    ,-5.39    ,-1.21    ,-4.11    ,-5.74    ,-6.05    ,-5.70    ,-5.56    ,-6.95    ,-6.97    ,-5.33    ,-6.68    ,-2.00    ,-5.62    ,-5.76    ,-3.99    ,-5.14     ,4.13    ,-0.65     ,7.78    ,-2.41    ,-5.08     ,2.65     ,0.37    ,-1.30    ,-3.88    ,-1.49    ,-2.26    ,-6.35    ,-4.30    ,-6.02    ,-8.27    ,-6.42
200112   ,-16.63    ,-9.52   ,-10.95   ,-11.33   ,-12.12    ,-9.16    ,-9.08   ,-11.15    ,-9.32   ,-10.50   ,-11.14   ,-10.10   ,-11.31   ,-10.87    ,-9.60   ,-11.87   ,-16.16    ,-7.37    ,-7.82    ,-8.86    ,-9.50    ,-7.60    ,-4.10   ,-10.26    ,-6.72    ,-3.86    ,-7.19    ,-5.35    ,-9.05    ,-5.91    ,-8.28    ,-5.76
200201    ,-4.85    ,-7.58    ,-5.59    ,-5.30    ,-2.84    ,-5.90    ,-6.28    ,-4.67    ,-4.74    ,-6.36    ,-6.07    ,-2.80    ,-3.76    ,-4.44    ,-4.68    ,-3.55    ,-6.60    ,-9.73    ,-8.10   ,-10.46   ,-10.23    ,-7.13    ,-6.78    ,-6.78    ,-3.50    ,-9.07    ,-4.44    ,-5.61    ,-6.01    ,-7.29    ,-7.63    ,-2.81
200202     ,9.20     ,5.82     ,5.93     ,5.04     ,7.99     ,8.72     ,5.87     ,6.88     ,7.16     ,8.20     ,6.24     ,5.22     ,7.93     ,8.85     ,5.76    ,11.19    ,10.00     ,7.28     ,6.30     ,1.88     ,5.54     ,6.78     ,3.86     ,4.21     ,2.72     ,4.31     ,7.11     ,6.68     ,6.55     ,7.88     ,7.17    ,13.31
200203     ,6.76     ,6.65     ,7.85     ,5.44     ,2.99     ,0.63     ,2.85     ,3.41     ,4.76     ,2.27     ,3.75     ,3.26     ,2.24     ,1.09     ,0.90    ,15.03    ,10.88     ,2.22     ,5.93    ,12.18     ,6.26     ,5.11     ,4.31     ,8.34     ,3.16     ,5.64     ,4.34    ,-1.12     ,3.31     ,1.09     ,3.35    ,-0.50
200204     ,5.16     ,6.14     ,6.32     ,8.05     ,3.66     ,5.41     ,6.07     ,5.04     ,5.10     ,4.78     ,4.66     ,4.56     ,6.60     ,3.89     ,4.95     ,7.82     ,0.81     ,6.78     ,5.43     ,3.41     ,5.00     ,6.08     ,6.36     ,5.68     ,7.22     ,5.53     ,6.70     ,2.10     ,4.36     ,5.55     ,8.71     ,7.16
200205    ,11.55     ,5.96     ,8.93     ,9.94     ,7.40     ,7.87    ,10.53     ,9.81     ,9.35     ,8.26    ,10.42     ,9.23    ,10.07    ,11.12    ,10.76    ,14.80     ,1.19     ,5.04     ,7.01     ,5.82    ,13.03     ,4.13     ,4.79     ,7.04     ,7.51     ,8.08     ,9.35     ,8.32    ,11.32    ,10.95    ,10.13    ,11.14
200206    ,-1.88    ,-4.79    ,-3.33    ,-1.97    ,-5.04    ,-2.46    ,-1.58    ,-1.68    ,-2.75    ,-1.97    ,-2.54    ,-3.60    ,-3.33    ,-1.01    ,-0.72    ,-3.40    ,-6.98    ,-4.54    ,-4.81    ,-6.42    ,-4.80    ,-3.92    ,-5.04    ,-5.22    ,-4.87    ,-5.06    ,-2.67     ,1.11    ,-1.95    ,-4.91    ,-4.44    ,-3.61
200207    ,-4.92    ,-2.95    ,-1.94    ,-2.05    ,-3.07    ,-0.73    ,-2.07    ,-1.86    ,-2.65    ,-1.90     ,0.63    ,-0.94     ,0.50    ,-2.01    ,-1.14    ,-3.42   ,-11.89    ,-6.93    ,-9.34    ,-7.39    ,-4.07    ,-7.47    ,-6.29    ,-6.41    ,-7.61    ,-6.71    ,-5.30    ,-0.69    ,-6.20    ,-1.46    ,-5.75    ,-3.20
200208    ,-5.33    ,-1.61    ,-3.34    ,-3.38    ,-0.39    ,-0.46    ,-0.67     ,0.36    ,-2.23    ,-0.23    ,-0.34    ,-0.80    ,-2.05    ,-1.97    ,-2.90    ,-2.57    ,-1.95    ,-1.32    ,-1.70    ,-1.12     ,0.33    ,-1.62     ,0.32    ,-1.46    ,-0.18     ,0.17    ,-6.17    ,-2.34     ,0.16    ,-4.60    ,-1.55    ,-3.45
200209    ,-7.02    ,-3.94    ,-5.68    ,-4.93    ,-1.91    ,-3.16    ,-3.75    ,-5.27    ,-2.94    ,-3.95    ,-0.78    ,-2.29    ,-3.34    ,-5.98    ,-4.33    ,-6.41    ,-6.38    ,-6.37    ,-6.63   ,-10.30     ,0.73    ,-3.91    ,-2.46    ,-7.28    ,-0.52    ,-1.83    ,-3.82    ,-5.16    ,-3.51     ,1.66    ,-1.35    ,-2.62
200210   ,-11.49    ,-9.71    ,-7.73    ,-9.64    ,-4.99    ,-5.90    ,-6.63    ,-9.27    ,-7.46    ,-7.72    ,-6.24    ,-6.99    ,-7.11    ,-5.85    ,-7.46    ,-9.35   ,-12.72    ,-4.52    ,-3.93    ,-1.38    ,-9.99    ,-7.22    ,-8.18    ,-7.53    ,-7.45    ,-7.40   ,-11.67    ,-4.24    ,-5.69   ,-15.13   ,-12.37   ,-12.11
200211    ,-5.18    ,-0.49    ,-1.95    ,-3.61    ,-0.33    ,-1.32    ,-0.24    ,-1.35    ,-2.09    ,-1.24    ,-2.51    ,-3.79    ,-2.09    ,-2.92    ,-5.25    ,-0.95     ,6.64     ,3.54     ,5.36     ,6.43    ,-2.09     ,4.79     ,7.12     ,4.04     ,1.28     ,2.58     ,6.62     ,0.69     ,0.49    ,-5.98     ,2.16     ,4.42
200212    ,-4.43    ,-0.59     ,0.36    ,-0.16    ,-2.44     ,1.17    ,-0.66    ,-0.83    ,-1.32     ,1.12     ,0.95    ,-1.16     ,0.85     ,0.77     ,1.42     ,0.01    ,-5.35    ,-2.67    ,-3.89    ,-5.42    ,-6.49    ,-1.89    ,-1.67     ,0.31    ,-0.03     ,0.10    ,-2.99    ,-1.81     ,0.02    ,-2.56     ,0.82    ,-4.37
200301     ,7.84    ,-2.02    ,-1.39     ,0.04    ,-2.49    ,-1.40    ,-1.43     ,1.03     ,0.45     ,0.79     ,2.85     ,5.19     ,2.18     ,2.98     ,5.53     ,6.54   ,-11.73    ,-7.86    ,-7.40    ,-1.92    ,-2.67    ,-1.35    ,-7.42    ,-1.17    ,-2.08    ,-1.52     ,1.78    ,-4.29    ,-2.90    ,-2.81    ,-1.09     ,3.11
200302     ,0.76     ,6.00     ,0.44     ,3.79     ,7.56     ,6.05     ,6.47     ,5.70     ,6.61     ,7.10     ,9.64     ,5.18     ,8.29     ,7.62     ,8.23     ,5.82     ,0.83    ,-2.05    ,-2.41     ,0.31    ,-7.72     ,1.14     ,1.78     ,4.11     ,2.10     ,0.92     ,1.90     ,6.19     ,2.23     ,2.32     ,8.62    ,13.14
200303     ,3.53     ,0.67    ,-1.31     ,0.23     ,2.13     ,1.43     ,0.01     ,2.78     ,0.68     ,1.31     ,1.55    ,-2.51     ,1.43     ,0.31     ,0.56    ,-0.53    ,-3.32    ,-2.12    ,-2.21    ,-3.77    ,-8.98    ,-5.33    ,-4.32    ,-1.21    ,-1.84    ,-2.92    ,-4.42    ,-3.01    ,-2.07     ,0.80     ,4.40    ,-3.57
200304     ,3.63     ,0.17     ,4.77     ,5.30     ,1.61     ,2.79     ,5.80     ,3.23     ,0.86     ,2.51     ,5.77     ,7.98     ,6.16     ,5.80     ,9.13     ,9.21    ,-4.99    ,-4.32    ,-3.59     ,4.67    ,-4.21    ,-2.98     ,1.53     ,4.13     ,0.34    ,-1.20     ,0.69     ,3.80     ,1.52     ,1.50     ,0.44     ,1.34
200305    ,10.72     ,4.42     ,3.87     ,6.91     ,6.74     ,2.44     ,2.23     ,7.68     ,4.15     ,6.78     ,5.42     ,7.54     ,8.03    ,12.25     ,9.79    ,12.36     ,2.88     ,7.46     ,5.55     ,5.02     ,8.25     ,2.95     ,6.22     ,2.98     ,2.30     ,4.14     ,4.04     ,0.98     ,3.28     ,3.16     ,7.42     ,3.35
200306     ,8.98     ,7.66     ,3.78     ,7.83     ,8.98     ,3.71     ,5.50     ,9.45    ,10.20     ,7.18     ,8.37    ,15.07    ,10.18    ,15.78    ,12.17    ,19.47     ,1.97     ,0.05     ,6.13     ,7.48    ,16.88     ,8.29     ,6.80     ,3.23     ,6.24     ,7.00     ,7.70     ,9.00     ,8.09     ,7.06    ,15.75    ,23.12
200307     ,4.48     ,0.31     ,3.73     ,2.86     ,3.84     ,2.82     ,3.17     ,0.13     ,5.50     ,0.96     ,0.36     ,2.53    ,-1.49     ,0.02     ,1.74     ,0.21    ,14.80     ,6.42     ,3.07     ,3.82     ,0.77     ,4.64     ,1.00     ,1.35     ,6.74     ,4.62     ,3.65     ,0.21     ,7.76     ,0.44     ,2.43     ,0.28
200308    ,11.57     ,6.67     ,6.90     ,9.44     ,8.07     ,9.51     ,8.02    ,12.43    ,10.68     ,7.64    ,10.17     ,8.46    ,11.37     ,8.86     ,9.91    ,12.99    ,19.60     ,8.47     ,7.99     ,7.58    ,18.86    ,11.35     ,9.28     ,6.03     ,9.96    ,10.10    ,11.99     ,5.65     ,9.77    ,15.71    ,11.80    ,21.68
200309    ,15.57     ,6.51     ,9.72    ,11.40     ,9.98     ,7.93     ,7.16    ,10.14     ,6.89     ,7.07     ,6.74    ,10.95     ,7.65     ,7.77     ,4.03    ,16.21     ,1.47     ,4.66     ,6.00     ,6.25     ,8.34     ,5.09     ,5.89     ,4.80    ,12.46     ,5.27     ,8.07     ,8.21    ,13.40     ,3.37     ,3.51     ,4.69
200310    ,25.96     ,3.77     ,9.56    ,11.49     ,3.08     ,3.46     ,7.01     ,6.66     ,5.29     ,2.99     ,4.05     ,3.67     ,3.23     ,3.66     ,5.93     ,2.20     ,3.17    ,10.23     ,2.40     ,0.47    ,10.97     ,3.52     ,1.22     ,0.00     ,8.09     ,8.21     ,7.02     ,2.89     ,5.78     ,4.68     ,5.78    ,12.75
200311    ,-6.39    ,-2.75    ,-5.57    ,-8.89    ,-7.63    ,-5.31    ,-6.75    ,-6.34    ,-8.67    ,-5.36    ,-5.43    ,-6.35    ,-8.31    ,-7.13    ,-7.53   ,-10.81    ,-2.92    ,-3.76    ,-2.37    ,-4.29    ,-1.64    ,-3.44    ,-1.39     ,0.96    ,-7.81    ,-5.11    ,-5.06    ,-3.09    ,-4.22    ,-3.74    ,-6.23   ,-11.02
200312     ,0.55     ,2.27     ,2.67     ,5.02     ,5.38     ,5.91     ,6.29     ,7.79     ,9.26     ,5.68     ,4.93     ,3.62     ,3.99     ,8.27     ,5.57    ,10.83     ,6.91     ,2.78     ,5.08     ,4.57     ,5.25     ,6.75     ,8.55     ,4.07     ,7.12     ,7.53     ,8.46     ,7.87     ,8.76     ,7.42    ,10.21    ,12.33
200401     ,2.77     ,5.51     ,4.41     ,6.47     ,6.55     ,3.42     ,5.35     ,6.16    ,11.38     ,6.33     ,8.56     ,6.08    ,10.18     ,9.80    ,10.06     ,7.40    ,-0.89     ,0.71     ,4.17     ,1.42     ,0.06     ,2.56     ,1.51     ,0.01    ,-1.47     ,2.98     ,4.04     ,6.45     ,0.60     ,2.15     ,3.57     ,1.99
200402    ,-3.65    ,-1.82    ,-0.98    ,-1.57    ,-1.67     ,0.24    ,-0.25     ,0.32     ,0.40     ,0.74     ,0.67     ,1.75     ,1.92     ,2.80     ,0.57     ,5.37    ,-6.67    ,-1.27    ,-1.35    ,-0.30    ,-3.00    ,-0.41     ,1.79     ,1.57     ,0.22     ,0.44    ,-0.30    ,-0.32     ,1.07     ,2.45    ,-0.48    ,-1.54
200403    ,27.92    ,15.82    ,17.80    ,25.07    ,21.12    ,17.81    ,18.45    ,22.25    ,25.54    ,17.76    ,21.10    ,21.93    ,27.31    ,25.69    ,25.15    ,32.72    ,10.46    ,13.48     ,9.17    ,11.20    ,24.82    ,12.16    ,11.55    ,12.08    ,19.40    ,11.94    ,15.48    ,12.21    ,19.99    ,18.55    ,18.79    ,18.34
200404     ,0.90     ,2.80     ,5.75     ,5.22     ,0.25    ,-1.05    ,-0.86     ,3.16    ,-1.61    ,-3.01    ,-1.81     ,2.08    ,-1.22     ,0.23    ,-0.37     ,1.28    ,-5.79    ,-2.25    ,-5.02    ,-4.21    ,-7.94    ,-6.10    ,-4.59    ,-6.05    ,-7.48    ,-5.83    ,-6.31    ,-5.06    ,-5.25    ,-7.14    ,-6.07    ,-1.87
200405    ,-4.30    ,-6.87    ,-6.52    ,-7.80    ,-4.19    ,-3.53    ,-4.17    ,-6.22    ,-5.60    ,-4.16    ,-4.92    ,-5.08    ,-7.46    ,-4.38    ,-8.13   ,-10.07    ,-5.32    ,-3.55    ,-2.93    ,-4.64    ,-2.63    ,-2.11    ,-0.87     ,0.17    ,-2.61    ,-0.40    ,-2.51    ,-1.03    ,-5.54    ,-2.85    ,-0.17    ,-3.56
200406     ,7.78     ,6.53    ,10.47    ,13.78     ,5.94     ,7.63     ,8.52    ,12.44    ,13.31     ,8.35    ,10.85    ,11.40     ,9.18    ,10.61    ,10.00     ,9.11     ,2.42     ,0.61     ,4.55     ,3.57     ,7.04     ,2.93     ,6.75     ,7.26     ,2.93     ,4.15     ,4.40     ,6.04     ,4.60     ,4.91    ,11.61     ,5.88
200407   ,-15.78   ,-10.20    ,-8.50    ,-9.46    ,-8.50    ,-5.79    ,-5.35    ,-5.71    ,-5.19    ,-4.72    ,-4.67    ,-1.30    ,-5.40    ,-3.22    ,-3.47    ,-1.78   ,-13.78   ,-10.66    ,-5.92    ,-7.69    ,-5.72    ,-7.16    ,-5.12    ,-4.78    ,-5.62    ,-7.13    ,-5.17    ,-4.31    ,-6.52    ,-4.57    ,-4.06    ,-3.15
200408     ,2.00     ,1.60    ,-0.37     ,2.11     ,0.74     ,0.81     ,0.35     ,2.07     ,1.43     ,1.57     ,2.85     ,1.30     ,1.68     ,1.47     ,3.74     ,3.74     ,7.36    ,-1.33    ,-0.08     ,3.64    ,-0.03     ,2.44     ,0.04     ,2.20    ,-1.19    ,-0.55     ,0.08    ,-3.47     ,0.00     ,2.25     ,2.09     ,0.92
200409   ,-10.14    ,-5.40    ,-4.20    ,-4.98    ,-4.26    ,-2.95    ,-2.95    ,-3.95    ,-1.12    ,-3.03    ,-2.18    ,-2.85    ,-0.84    ,-1.03    ,-1.58    ,-2.56    ,-5.69    ,-2.27    ,-3.04    ,-3.55    ,-2.98    ,-2.45    ,-1.89    ,-1.88    ,-3.95    ,-2.60    ,-2.37    ,-4.04    ,-3.13    ,-0.31    ,-0.42    ,-1.44
200410    ,-2.93     ,1.47     ,0.67     ,2.54     ,4.19     ,1.24     ,3.36     ,1.68     ,1.82     ,3.10     ,2.19     ,1.58     ,4.76     ,3.27     ,4.23     ,1.93     ,6.25     ,6.74     ,3.24     ,1.27     ,0.85     ,2.64     ,2.21     ,2.00     ,4.87     ,1.40     ,2.02     ,3.97     ,3.06     ,1.36     ,0.39     ,1.61
200411    ,14.11     ,4.83     ,3.02     ,2.64     ,3.03     ,2.83     ,1.89     ,0.92     ,3.66     ,4.54     ,2.02     ,2.39     ,2.95     ,3.87     ,2.13     ,5.01     ,8.18     ,6.43     ,4.30     ,0.86     ,8.75     ,5.41     ,2.24     ,2.91     ,4.09     ,4.39     ,4.80     ,4.48     ,5.27     ,4.33     ,1.67     ,0.56
200412     ,5.96     ,4.80     ,3.55     ,3.06     ,2.99     ,5.19     ,5.38     ,4.77     ,4.71     ,5.80     ,5.57     ,4.06     ,5.07     ,4.31     ,5.14     ,5.06     ,9.64     ,3.91     ,5.85     ,4.29     ,4.91     ,4.06     ,5.56     ,4.18     ,4.87     ,6.05     ,5.58     ,2.12     ,6.47     ,6.03     ,8.13     ,4.69
200501    ,10.81     ,5.00     ,5.11     ,5.15     ,3.84     ,3.36     ,4.21     ,5.41     ,5.81     ,4.28     ,3.18     ,3.75     ,5.48     ,5.31     ,5.79     ,6.56    ,-3.30     ,2.36    ,-3.45    ,-2.30    ,-5.31    ,-1.86    ,-2.37    ,-0.56    ,-2.10     ,0.51    ,-0.86    ,-2.23     ,2.37    ,-0.65    ,-0.83    ,-1.34
200502    ,-0.70     ,1.97     ,4.01     ,1.99     ,4.88     ,3.04     ,4.11     ,5.06     ,5.03     ,4.96     ,4.20     ,4.94     ,6.16     ,5.66     ,7.73     ,5.69    ,-0.64     ,0.32    ,-1.24     ,1.83     ,1.17     ,2.71     ,1.51     ,2.98     ,1.36     ,2.78     ,1.13     ,3.21     ,1.96     ,2.90     ,0.41     ,4.84
200503    ,-3.68    ,-2.37    ,-0.03    ,-0.21     ,0.23     ,0.53     ,0.48    ,-0.17     ,0.71     ,2.14     ,3.12     ,3.36     ,3.02     ,4.11     ,1.84     ,3.60    ,-3.85    ,-1.94    ,-2.41    ,-2.79    ,-1.63    ,-1.85    ,-1.92    ,-2.12     ,0.68    ,-1.56    ,-2.28     ,1.04     ,2.46    ,-0.34     ,2.21     ,0.19
200504    ,-1.46     ,0.99    ,-1.09     ,1.77    ,-1.37     ,0.30    ,-0.01    ,-0.91    ,-0.15    ,-0.60    ,-0.32     ,1.48     ,1.45     ,0.85     ,1.02     ,5.09    ,-2.68    ,-2.82    ,-1.11    ,-4.44    ,-2.67    ,-1.43    ,-1.44    ,-2.61    ,-3.24    ,-2.11    ,-2.16    ,-1.04    ,-2.50     ,1.52     ,0.24    ,-0.61
200505   ,-14.23     ,3.17    ,-5.35    ,-3.06    ,-3.26    ,-2.94    ,-2.76    ,-2.28    ,-3.94    ,-5.08    ,-5.34    ,-1.26    ,-6.16    ,-5.00    ,-4.43    ,-2.28    ,-0.52    ,-2.85    ,-1.99    ,-3.19    ,-2.50    ,-2.11    ,-2.37    ,-1.39    ,-1.10    ,-2.75    ,-1.29    ,-1.98    ,-2.37    ,-2.12    ,-1.41    ,-1.93
200506    ,15.05     ,2.90     ,2.07     ,2.35     ,4.78     ,1.77     ,2.72     ,3.40     ,0.92     ,2.10     ,1.67     ,1.57     ,1.66     ,1.21    ,-0.08     ,0.55    ,-0.02     ,4.15     ,1.58     ,0.24     ,0.29     ,0.48     ,0.14     ,0.06     ,0.75     ,0.98     ,0.05     ,3.56     ,0.20     ,2.40     ,1.73     ,2.61
200507     ,9.76     ,4.18     ,4.02     ,2.09     ,0.20     ,2.49     ,2.00     ,0.63     ,2.58     ,1.94     ,1.43     ,1.27     ,1.60     ,1.11     ,3.51     ,3.60     ,0.27     ,4.45     ,0.95     ,0.76    ,-0.24    ,-0.74     ,1.70     ,0.07    ,-0.21     ,0.00     ,3.48     ,1.11     ,1.44    ,-0.22     ,0.11     ,2.01
200508     ,6.42    ,-0.59     ,1.04     ,2.38     ,1.70     ,3.94     ,2.57     ,5.31     ,4.90     ,3.47     ,3.27     ,4.21     ,4.05     ,4.77     ,3.79     ,3.34    ,13.80     ,6.40     ,6.03     ,9.47     ,4.76    ,10.35     ,5.72     ,7.66     ,9.12     ,6.83     ,5.28     ,2.25     ,6.59     ,6.55     ,4.49     ,1.38
200509    ,-1.14    ,-2.55    ,-1.82    ,-0.71     ,2.56     ,1.87     ,4.54     ,4.02     ,3.65     ,3.52     ,6.30     ,5.59     ,4.87     ,3.75     ,4.98     ,4.66     ,6.82     ,3.89     ,5.78     ,8.56     ,9.34    ,12.71     ,9.68    ,10.89     ,9.29     ,8.04     ,9.54     ,8.36     ,6.18     ,8.60     ,5.89     ,2.74
200510     ,2.06     ,1.24     ,4.48     ,2.19     ,0.59     ,2.58     ,1.07     ,3.89     ,2.10     ,1.28     ,2.80     ,3.89     ,1.37     ,1.48    ,-0.49    ,-0.82     ,3.02    ,-0.68    ,-3.13    ,-0.96    ,-3.20    ,-1.90    ,-0.62    ,-1.60     ,4.77    ,-0.22     ,0.34    ,-2.39     ,6.46     ,1.52    ,-1.71    ,-4.82
200511    ,-4.09     ,3.99     ,2.86     ,2.58     ,2.34     ,5.27     ,4.42     ,3.65     ,2.93     ,2.70     ,1.78     ,0.76     ,1.61     ,1.91     ,1.82     ,9.68    ,22.59     ,9.36     ,4.56     ,2.87     ,1.39     ,6.51     ,5.83     ,4.76    ,-0.11     ,0.45    ,-0.20    ,-2.19     ,0.08    ,-0.31     ,4.63    ,-3.47
200512    ,14.06    ,23.76    ,17.12    ,14.17    ,12.98    ,10.81    ,13.39    ,10.53     ,9.64    ,13.08    ,11.94    ,13.70     ,9.82     ,7.53    ,11.65     ,8.65    ,33.12     ,6.75     ,9.69    ,11.67     ,8.73    ,11.78     ,7.57     ,8.33     ,8.54     ,8.37    ,11.17     ,3.72     ,4.85     ,6.93     ,4.56     ,5.04
200601     ,1.50    ,-2.30     ,1.30     ,3.53    ,-0.30     ,5.45     ,6.52     ,4.29     ,6.60     ,3.24     ,4.95     ,2.13     ,5.31     ,6.17     ,2.42     ,3.63    ,-8.47     ,7.12     ,4.25     ,3.29     ,8.31     ,6.33     ,2.91     ,3.84     ,5.09     ,6.35     ,4.73     ,2.65     ,4.43     ,3.68     ,2.42     ,4.34
200602   ,-13.69    ,-9.36    ,-5.05    ,-7.99    ,-6.53    ,-7.25    ,-5.98    ,-4.61    ,-6.93    ,-4.72    ,-5.01    ,-5.57    ,-6.70    ,-5.55    ,-0.98    ,-2.20    ,-9.40    ,-6.86    ,-4.41    ,-4.43     ,2.26    ,-2.41     ,0.27     ,0.11    ,-1.53    ,-1.06    ,-0.11     ,0.88    ,-0.78    ,-0.73     ,0.90     ,5.30
200603     ,5.11     ,6.43     ,4.44     ,3.33    ,-0.00     ,3.07     ,3.14     ,2.76     ,2.97     ,3.97     ,3.41     ,0.39     ,1.30     ,2.20     ,2.51     ,2.97     ,0.34     ,7.00     ,2.48     ,1.97     ,4.67     ,5.33     ,3.66     ,4.26     ,2.55     ,2.89     ,4.74    ,-2.46     ,3.28     ,3.59     ,3.05    ,-2.49
200604     ,0.46    ,-4.00     ,2.01     ,0.64     ,0.14     ,1.77     ,2.74     ,2.49     ,1.32     ,1.32     ,1.63     ,5.19     ,1.49     ,1.76     ,0.14    ,-0.78    ,-5.80     ,0.95     ,3.21     ,1.00     ,0.68     ,2.70     ,6.13     ,2.17     ,1.39     ,1.41     ,4.30     ,3.51     ,2.80     ,1.57     ,4.09     ,6.11
