Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP
200406   ,1.13   ,2.24   ,2.08   ,2.16   ,2.42   ,1.83   ,2.62   ,4.12   ,3.51   ,5.31   ,2.03   ,4.62   ,3.69   ,4.32   ,4.73   ,3.16   ,1.90   ,2.26   ,2.69   ,1.53   ,1.33   ,2.11   ,0.14   ,2.99   ,1.96
200407  ,-3.72  ,-3.09  ,-2.29  ,-2.22  ,-2.41  ,-4.40  ,-4.04  ,-3.02  ,-3.56  ,-1.46  ,-3.23  ,-3.63  ,-2.28  ,-2.49  ,-1.86  ,-3.99  ,-3.78  ,-2.85  ,-3.00  ,-3.36  ,-4.56  ,-3.56  ,-2.73  ,-3.17  ,-2.00
200408  ,-0.57   ,0.65   ,0.27   ,0.49   ,0.01   ,0.35   ,0.78   ,0.24   ,0.96  ,-0.65  ,-0.94   ,1.76   ,1.27   ,0.60   ,0.78  ,-0.36   ,0.85   ,0.06   ,1.38   ,1.31   ,1.21   ,1.77   ,1.07  ,-0.86   ,0.34
200409   ,3.15   ,4.02   ,3.91   ,3.51   ,4.47   ,5.02   ,5.12   ,4.77   ,4.14   ,3.83   ,4.89   ,5.51   ,4.04   ,6.34   ,5.18   ,3.43   ,5.88   ,4.52   ,4.46   ,4.87   ,5.92   ,3.67   ,4.29   ,3.62   ,3.28
200410   ,4.91   ,4.30   ,5.21   ,5.05   ,6.02   ,4.48   ,4.18   ,3.15   ,4.49   ,5.22   ,3.61   ,4.96   ,4.28   ,2.83   ,6.74   ,4.63   ,4.26   ,3.33   ,3.28   ,2.45   ,3.85   ,5.26   ,3.55   ,4.06   ,4.43
200411   ,8.93   ,8.06   ,9.41   ,8.74   ,8.29   ,8.76  ,10.10   ,9.75   ,8.43   ,7.54  ,10.37   ,7.73   ,7.60   ,8.60   ,8.78   ,8.53   ,7.80   ,8.56   ,7.92   ,7.06   ,8.40   ,7.26   ,5.95   ,5.96   ,6.17
200412   ,4.30   ,4.06   ,5.33   ,5.95   ,4.76   ,4.85   ,5.18   ,4.48   ,5.78   ,5.81   ,5.03   ,5.36   ,5.23   ,5.02   ,4.71   ,6.69   ,5.77   ,5.42   ,6.12   ,5.42   ,3.24   ,2.56   ,6.45   ,2.95   ,4.80
200501   ,2.26   ,1.78   ,2.37   ,2.82   ,1.58   ,2.07   ,2.90   ,1.94   ,2.50   ,3.47   ,2.46   ,0.79   ,3.40   ,1.40   ,1.29  ,-0.13  ,-0.55   ,0.71   ,0.11   ,0.02  ,-2.62  ,-1.57  ,-2.66  ,-0.61  ,-2.11
200502   ,5.56   ,6.33   ,6.08   ,6.04   ,6.85   ,5.15   ,5.54   ,5.35   ,4.71   ,5.28   ,6.37   ,4.90   ,5.31   ,5.40   ,5.13   ,5.30   ,5.50   ,4.34   ,5.37   ,5.82   ,2.88   ,4.98   ,3.65   ,5.71   ,4.42
200503  ,-2.84  ,-1.54  ,-1.89  ,-1.68  ,-2.18  ,-3.12  ,-2.94  ,-2.95  ,-1.03  ,-2.73  ,-2.93  ,-2.09  ,-2.79  ,-3.20  ,-3.26  ,-2.23  ,-3.57  ,-1.48  ,-3.24  ,-3.48  ,-1.38  ,-2.56  ,-2.51  ,-2.93  ,-1.47
200504  ,-2.06  ,-1.57  ,-1.43  ,-2.16  ,-2.24   ,0.43  ,-2.84  ,-3.25  ,-2.75  ,-3.97  ,-0.25  ,-1.91  ,-2.80  ,-2.82  ,-3.63  ,-2.58  ,-3.52  ,-3.28  ,-3.34  ,-3.22  ,-2.51  ,-3.96  ,-2.31  ,-2.57  ,-0.92
200505  ,-2.09  ,-2.36  ,-1.63  ,-2.14  ,-2.77  ,-0.43  ,-0.59  ,-0.75  ,-0.25  ,-1.15   ,0.27  ,-0.00   ,0.84   ,2.24  ,-1.68   ,1.31   ,1.67   ,1.18   ,2.52  ,-1.20   ,1.09   ,0.57  ,-0.04   ,0.27  ,-0.01
200506   ,2.30   ,3.38   ,3.04   ,2.44   ,2.39   ,1.85   ,2.18   ,3.08   ,2.78   ,0.97   ,1.71   ,2.92   ,3.04   ,4.93   ,2.69  ,-0.04   ,3.42   ,0.89   ,3.11   ,0.99   ,0.05   ,1.08   ,1.84   ,2.30   ,1.66
200507   ,3.75   ,4.49   ,4.25   ,4.66   ,3.25   ,5.13   ,4.92   ,5.22   ,3.26   ,4.42   ,3.96   ,6.53   ,5.48   ,5.02   ,5.17   ,4.48   ,3.64   ,3.45   ,4.86   ,3.54   ,4.66   ,4.11   ,3.84   ,4.36   ,3.01
200508   ,4.61   ,3.91   ,3.90   ,4.33   ,4.26   ,3.95   ,3.95   ,4.51   ,3.66   ,5.65   ,2.83   ,5.07   ,2.48   ,6.43   ,4.75   ,3.98   ,3.18   ,1.97   ,1.97   ,3.13   ,2.66   ,1.57   ,1.25   ,1.48   ,2.40
200509   ,0.88   ,1.26   ,1.91   ,2.05   ,0.05   ,1.14   ,1.17  ,-0.10   ,2.37   ,2.64   ,2.29   ,1.15   ,0.96   ,1.08   ,5.06   ,2.28   ,1.93   ,1.69   ,1.84   ,2.62   ,0.46   ,1.48   ,2.61   ,2.75   ,1.19
200510  ,-3.88  ,-3.07  ,-2.93  ,-3.44  ,-3.32  ,-4.30  ,-3.69  ,-3.81  ,-2.87  ,-4.56  ,-3.88  ,-5.75  ,-4.60  ,-5.00  ,-5.59  ,-5.64  ,-4.41  ,-2.96  ,-3.71  ,-3.83  ,-0.19  ,-1.50  ,-1.73  ,-4.22  ,-4.13
200511   ,0.14   ,0.62  ,-0.16   ,0.19   ,0.51   ,1.99   ,0.84   ,1.54   ,0.99   ,2.30   ,1.32   ,1.91   ,3.51   ,1.52   ,2.43   ,3.20   ,1.83   ,2.69   ,2.53   ,2.24  ,-1.41   ,2.98   ,2.62   ,2.14  ,-0.08
200512   ,3.90   ,4.44   ,4.52   ,5.14   ,3.81   ,5.01   ,3.63   ,4.96   ,3.65   ,5.58   ,4.84   ,5.57   ,5.85   ,3.87   ,5.41   ,4.96   ,5.19   ,6.93   ,5.16   ,3.26   ,4.07   ,4.25   ,4.93   ,3.46   ,2.92
200601   ,9.91   ,8.40   ,8.60   ,8.50   ,8.86  ,10.33   ,7.80   ,8.46   ,8.79   ,8.83   ,7.63   ,8.05   ,9.00   ,9.63   ,9.63  ,10.51   ,8.78   ,7.78   ,7.84   ,6.23   ,4.42   ,6.63   ,5.13   ,7.98   ,5.49
200602   ,2.92   ,2.10   ,3.36   ,2.21   ,2.02   ,3.64   ,3.85   ,2.84   ,1.43   ,3.44   ,2.98   ,2.32   ,2.46   ,2.00   ,1.86   ,2.59   ,2.82   ,3.69   ,2.44   ,1.20  ,-1.01   ,2.34   ,1.45  ,-0.57  ,-0.70
200603   ,4.82   ,5.53   ,5.96   ,6.19   ,4.30   ,6.05   ,6.00   ,4.55   ,5.83   ,5.26   ,7.11   ,6.33   ,4.91   ,5.07   ,3.92   ,5.09   ,5.99   ,5.72   ,5.52   ,4.13   ,5.72   ,3.07   ,3.00   ,5.59   ,3.83
200604   ,8.06   ,7.97   ,8.62   ,8.80   ,7.84   ,7.08   ,7.28   ,7.51   ,6.48   ,7.18   ,5.05   ,6.86   ,7.83   ,7.33   ,8.13   ,5.57   ,4.61   ,5.18   ,6.80   ,7.56   ,4.84   ,4.30   ,4.97   ,6.18   ,5.52
200605  ,-5.32  ,-3.89  ,-4.09  ,-5.15  ,-3.45  ,-4.11  ,-3.34  ,-2.98  ,-2.48  ,-2.93  ,-4.29  ,-4.53  ,-4.17  ,-4.42  ,-5.01  ,-3.62  ,-3.75  ,-2.85  ,-4.55  ,-3.27  ,-2.74  ,-3.54  ,-2.63  ,-4.05  ,-1.85
200606  ,-3.18  ,-1.83  ,-1.17  ,-2.72  ,-1.89  ,-0.94  ,-1.76  ,-1.23  ,-1.88  ,-1.19  ,-0.51  ,-0.38  ,-0.77  ,-0.63  ,-0.60  ,-0.07   ,1.55   ,0.46  ,-0.03  ,-1.01   ,0.56   ,0.54  ,-0.03   ,1.21   ,0.23
200607  ,-0.86   ,0.43  ,-0.72   ,0.56   ,0.81   ,0.31   ,0.54  ,-0.43   ,0.05  ,-0.55   ,0.97  ,-0.96  ,-0.25  ,-0.69  ,-0.67   ,0.89   ,2.26   ,0.01   ,0.90  ,-0.35   ,2.38   ,0.87   ,3.08   ,1.24   ,1.57
200608   ,1.97   ,3.10   ,2.52   ,3.26   ,3.76   ,2.33   ,2.34   ,4.65   ,2.92   ,3.87   ,3.51   ,3.28   ,4.22   ,2.73   ,4.32   ,2.27   ,3.71   ,3.48   ,3.76   ,2.77   ,3.30   ,4.17   ,4.07   ,3.18   ,1.41
200609   ,0.04   ,0.08   ,0.68   ,0.20   ,1.01   ,0.39   ,0.30   ,0.82   ,1.89   ,2.28   ,2.73   ,1.87   ,2.43   ,1.75   ,1.74   ,1.49   ,2.55   ,2.11   ,2.75   ,0.12   ,3.34   ,0.98   ,2.22   ,1.55  ,-1.20
200610   ,2.94   ,3.52   ,3.52   ,3.32   ,3.37   ,5.65   ,5.34   ,5.12   ,4.81   ,4.32   ,5.21   ,3.52   ,5.13   ,4.20   ,6.85   ,4.81   ,4.92   ,4.40   ,5.34   ,5.46   ,4.67   ,3.17   ,2.95   ,5.64   ,4.56
200611   ,4.83   ,5.47   ,5.62   ,6.29   ,5.27   ,6.83   ,6.30   ,6.45   ,8.06   ,6.40   ,6.48   ,5.53   ,5.77   ,5.42   ,7.07   ,6.95   ,6.40   ,4.94   ,5.88   ,5.77   ,4.49   ,3.06   ,2.67   ,3.40   ,4.22
200612   ,4.15   ,3.53   ,3.47   ,4.38   ,5.46   ,4.15   ,3.92   ,3.63   ,5.31   ,6.19   ,4.95   ,4.32   ,5.65   ,5.71   ,5.60   ,5.49   ,4.95   ,5.48   ,4.36   ,3.38   ,3.51   ,3.99   ,3.25   ,3.73   ,2.76
200701   ,3.01   ,3.72   ,4.08   ,4.08   ,4.05   ,2.59   ,3.02   ,3.01   ,2.89   ,3.69   ,0.58   ,5.71   ,1.73   ,2.33   ,2.77   ,0.36   ,0.47   ,2.17   ,2.39   ,0.80   ,1.73   ,1.26   ,1.90   ,1.55  ,-1.38
200702   ,0.95   ,2.09   ,0.79   ,2.25   ,1.13   ,1.43   ,0.37   ,2.05   ,1.32   ,2.24  ,-0.06   ,1.16   ,0.00   ,1.80  ,-0.62  ,-0.42  ,-0.01  ,-0.27   ,0.48   ,1.30  ,-0.52  ,-1.79  ,-0.41   ,0.30   ,0.30
200703   ,4.03   ,3.27   ,2.92   ,4.50   ,4.20   ,5.38   ,4.72   ,4.88   ,4.51   ,4.96   ,4.87   ,4.84   ,6.11   ,4.05   ,5.66   ,5.72   ,4.35   ,4.22   ,6.89   ,5.90   ,1.87   ,2.86   ,3.80   ,4.88   ,4.63
200704   ,5.98   ,7.14   ,6.68  ,10.14   ,6.22   ,4.53   ,7.21   ,5.21   ,6.44   ,5.91   ,3.69   ,4.89   ,5.71   ,4.64   ,1.85   ,3.57   ,5.31   ,5.85   ,4.97   ,5.53   ,6.90   ,7.05   ,6.44   ,6.58   ,5.19
200705   ,0.55   ,2.24   ,1.74   ,2.34   ,1.75   ,0.04   ,0.99   ,1.28   ,3.54   ,1.97  ,-1.33   ,2.08   ,1.23   ,1.17   ,0.99   ,1.75   ,1.37   ,2.68   ,0.87   ,3.20   ,1.72   ,2.80   ,0.21   ,2.53   ,2.75
200706   ,1.35   ,1.14   ,1.32   ,1.24   ,2.05  ,-0.56   ,0.28   ,0.05   ,0.33  ,-1.34  ,-2.46  ,-2.36  ,-1.11  ,-2.64  ,-1.54  ,-1.80  ,-2.46  ,-1.73  ,-0.44   ,1.29   ,0.86  ,-1.32  ,-1.69   ,0.30   ,4.09
200707  ,-0.60   ,0.22   ,0.51   ,0.15  ,-0.71  ,-1.93  ,-0.15   ,0.39   ,1.22   ,0.05  ,-0.71   ,1.55  ,-1.44  ,-0.32   ,0.89  ,-2.51  ,-2.32  ,-1.36   ,0.23  ,-0.31  ,-4.01  ,-2.60  ,-2.08  ,-1.95  ,-1.16
200708  ,-5.40  ,-3.35  ,-4.99  ,-3.90  ,-4.93  ,-4.67  ,-3.58  ,-3.62  ,-4.71  ,-5.23  ,-3.53  ,-3.91  ,-2.00  ,-3.87  ,-3.34  ,-3.33  ,-2.99  ,-3.27  ,-3.71  ,-2.21  ,-0.44  ,-1.89  ,-1.61  ,-1.16   ,0.21
200709   ,2.73   ,2.72   ,1.22   ,1.12   ,2.22   ,2.28   ,3.70   ,1.42   ,1.25   ,1.02   ,2.73   ,2.27   ,0.95   ,2.71   ,0.68   ,4.74   ,0.73   ,2.19   ,2.44   ,4.86   ,7.60   ,5.57   ,3.59   ,5.82   ,8.06
200710   ,2.80   ,3.15   ,2.90   ,4.48   ,2.80   ,4.25   ,5.44   ,4.78   ,6.32   ,5.36   ,4.44   ,5.06   ,6.37   ,3.69   ,7.57   ,4.15   ,5.22   ,4.06   ,5.95   ,2.89   ,5.33   ,3.77   ,3.69   ,5.61   ,5.52
200711  ,-7.91  ,-6.60  ,-7.52  ,-7.69  ,-8.28  ,-7.26  ,-7.68 ,-10.18  ,-7.86  ,-8.10  ,-6.87  ,-6.34  ,-8.31  ,-6.36  ,-9.25  ,-4.93  ,-5.74  ,-5.91  ,-6.68  ,-5.81  ,-4.34  ,-3.25  ,-2.23  ,-4.80  ,-0.41
200712  ,-2.37  ,-1.20  ,-1.63  ,-2.17  ,-1.56  ,-3.17  ,-0.28  ,-3.08  ,-3.79  ,-2.51  ,-3.50  ,-2.85  ,-2.71  ,-4.55  ,-0.73  ,-3.03  ,-2.53  ,-2.65  ,-1.60  ,-2.64  ,-0.01  ,-1.06  ,-2.65  ,-1.57  ,-1.94
200801  ,-8.04  ,-8.43 ,-10.62  ,-8.82 ,-10.98  ,-8.59  ,-9.29 ,-10.60 ,-11.11 ,-11.58  ,-9.72  ,-9.59  ,-8.01  ,-8.95 ,-10.87  ,-9.55  ,-9.89  ,-9.43  ,-9.37 ,-10.57  ,-9.91 ,-10.21  ,-8.73 ,-10.24  ,-9.75
200802   ,3.86   ,4.51   ,3.77   ,5.27   ,3.81   ,4.54   ,5.71   ,3.83   ,4.98   ,6.23   ,6.07   ,3.13   ,4.34   ,4.77   ,5.03   ,3.75   ,2.44   ,3.93   ,5.96   ,2.00   ,0.17   ,0.58   ,0.74   ,2.42   ,2.55
200803  ,-2.05   ,0.25  ,-1.09   ,0.74  ,-1.64  ,-1.19   ,1.88   ,1.39   ,1.17  ,-0.10  ,-0.03   ,2.66  ,-0.96   ,1.60   ,1.02   ,0.50  ,-1.09   ,2.21   ,2.99   ,0.22   ,0.13   ,2.96   ,1.28   ,0.29  ,-2.34
200804   ,1.50   ,1.60   ,1.67   ,1.49   ,3.26   ,2.06   ,1.33   ,1.30   ,2.98   ,1.47   ,1.30   ,1.80   ,3.70   ,2.64   ,3.66   ,3.32   ,3.32   ,1.30   ,3.62   ,1.38   ,4.71   ,4.30   ,3.41   ,6.50   ,6.72
200805   ,1.74   ,1.30   ,0.80   ,1.71   ,1.34   ,1.04   ,1.14   ,2.03   ,1.41   ,0.11   ,1.86   ,1.78   ,1.06   ,0.74   ,2.96   ,0.28  ,-0.34   ,1.12   ,3.57   ,1.14   ,1.96  ,-0.08  ,-1.82   ,2.12   ,2.82
200806  ,-5.19  ,-5.42  ,-5.80  ,-5.16  ,-7.61  ,-6.20  ,-5.19  ,-6.63  ,-6.63  ,-8.31  ,-6.32  ,-8.30  ,-8.01  ,-7.91  ,-7.14  ,-9.54  ,-9.14  ,-9.06  ,-9.58  ,-8.36  ,-8.47  ,-8.85 ,-10.67  ,-8.78  ,-7.22
200807  ,-6.13  ,-5.21  ,-4.74  ,-5.08  ,-4.81  ,-6.44  ,-4.30  ,-4.48  ,-3.91  ,-4.09  ,-6.14  ,-4.09  ,-4.88  ,-5.75  ,-4.67  ,-6.10  ,-6.88  ,-2.79  ,-7.01  ,-4.18  ,-2.24   ,0.06  ,-1.08  ,-7.71  ,-3.51
200808  ,-6.30  ,-5.30  ,-5.05  ,-4.89  ,-5.80  ,-5.65  ,-4.50  ,-2.65  ,-2.87  ,-2.15  ,-4.54  ,-3.11  ,-3.52  ,-2.48  ,-4.76  ,-3.26  ,-2.67  ,-2.52  ,-1.33  ,-3.40  ,-2.62  ,-4.43  ,-6.07  ,-4.79  ,-4.43
200809 ,-17.64 ,-15.19 ,-15.38 ,-14.68 ,-15.64 ,-19.32 ,-15.41 ,-16.12 ,-18.66 ,-15.59 ,-18.11 ,-17.44 ,-17.37 ,-15.88 ,-21.17 ,-17.40 ,-13.46 ,-16.93 ,-17.29 ,-16.00 ,-19.38 ,-10.33 ,-14.28 ,-18.21 ,-12.18
200810 ,-27.01 ,-25.00 ,-25.87 ,-25.19 ,-25.81 ,-27.48 ,-26.25 ,-25.43 ,-25.42 ,-25.55 ,-27.27 ,-25.50 ,-27.80 ,-27.09 ,-27.87 ,-26.49 ,-23.57 ,-26.18 ,-25.66 ,-23.85 ,-29.16 ,-23.69 ,-22.64 ,-19.92 ,-13.96
200811  ,-9.44 ,-10.29  ,-8.37  ,-6.51  ,-7.60  ,-9.99  ,-7.05  ,-9.67  ,-9.00 ,-10.06  ,-6.64  ,-7.05  ,-7.37  ,-6.85  ,-7.32  ,-6.44  ,-4.35  ,-7.48  ,-4.64  ,-5.63 ,-11.47  ,-6.84  ,-8.05  ,-5.72  ,-6.98
200812   ,2.06   ,4.12   ,6.07   ,2.92   ,2.08   ,7.92   ,3.50   ,6.68   ,3.25   ,5.94   ,9.33   ,8.23   ,7.95   ,7.18   ,7.73   ,5.90   ,4.74   ,5.69   ,7.06   ,6.73  ,10.37   ,5.12  ,10.83   ,4.97   ,5.68
200901  ,-5.95  ,-5.72  ,-8.31  ,-7.46  ,-7.96  ,-7.71  ,-6.78  ,-6.27  ,-6.82  ,-4.35  ,-6.80  ,-9.21  ,-8.21  ,-8.15  ,-6.27  ,-8.33 ,-11.48 ,-13.37  ,-8.04  ,-7.58 ,-12.28 ,-15.38 ,-12.11 ,-10.65  ,-9.45
200902  ,-6.49  ,-4.61  ,-5.91  ,-4.82  ,-4.85  ,-8.94  ,-7.18  ,-6.88  ,-5.39  ,-4.22  ,-7.23  ,-6.94  ,-8.02  ,-9.23  ,-4.51  ,-9.44 ,-14.33  ,-9.19  ,-6.10  ,-6.02 ,-16.55 ,-11.77 ,-11.80  ,-9.18  ,-8.34
200903   ,4.08   ,3.84   ,4.97   ,3.27   ,6.43   ,5.43   ,1.25   ,2.68   ,3.77   ,5.46   ,6.77   ,5.22   ,3.16   ,6.88   ,9.17   ,8.77   ,5.81   ,6.09   ,6.14   ,6.25   ,8.64   ,8.07   ,8.60   ,6.73   ,5.78
200904  ,14.52  ,12.38  ,14.19  ,14.00  ,13.52  ,17.13  ,16.73  ,14.35  ,17.12  ,20.28  ,14.60  ,15.00  ,20.39  ,15.31  ,20.12  ,13.12  ,22.48  ,19.26  ,16.11  ,16.74  ,23.92  ,16.02  ,11.46  ,13.67   ,8.20
200905  ,14.26  ,13.92  ,14.85  ,15.81  ,13.38  ,13.96  ,13.25  ,13.82  ,15.03  ,13.96  ,11.34  ,15.00  ,12.05  ,12.33  ,11.37  ,13.72  ,10.30  ,14.57  ,12.67  ,13.58  ,11.41  ,13.28  ,11.13  ,14.61  ,12.63
200906  ,-0.59  ,-0.21   ,0.51   ,0.13   ,1.78  ,-0.37   ,0.34   ,0.32   ,0.16  ,-1.56  ,-0.99  ,-1.03  ,-0.59  ,-0.85  ,-0.90  ,-3.49  ,-4.10  ,-2.83  ,-0.72  ,-2.04  ,-5.83  ,-1.65  ,-0.27  ,-3.73  ,-1.10
200907   ,4.20   ,5.34   ,3.69   ,6.84   ,5.00   ,6.32   ,5.95   ,7.54   ,6.63   ,9.76   ,6.55   ,9.85   ,6.30  ,10.59  ,10.13   ,9.80   ,9.28  ,13.57  ,10.40   ,9.68  ,12.01  ,12.88  ,11.52   ,9.82   ,8.80
200908   ,8.18   ,7.17   ,8.27   ,8.71   ,8.11  ,10.73   ,8.85  ,10.44   ,8.38   ,8.17   ,8.01   ,9.12   ,6.30   ,6.66   ,7.66  ,10.84   ,9.80   ,7.20   ,4.13   ,4.98  ,12.77   ,8.43   ,5.60   ,2.00   ,2.05
200909   ,6.44   ,7.15   ,8.09   ,8.59   ,6.55   ,5.89   ,5.80   ,7.17   ,7.99  ,10.31   ,6.10   ,6.99   ,6.23   ,6.54   ,7.50   ,6.97   ,7.32   ,8.59   ,7.47   ,8.05   ,6.94   ,4.41   ,4.45   ,4.97   ,4.12
200910  ,-0.13  ,-0.82  ,-0.13   ,0.58   ,0.54  ,-1.88  ,-0.57  ,-1.24   ,0.15  ,-1.91  ,-2.04  ,-3.73  ,-0.61  ,-0.08  ,-1.35  ,-3.49  ,-3.51  ,-5.00  ,-2.59  ,-3.17  ,-7.76  ,-3.02  ,-0.13  ,-2.17   ,1.18
200911  ,-0.63   ,0.74   ,1.73   ,1.37   ,1.15  ,-1.78   ,0.67   ,2.33   ,0.13   ,1.66   ,0.03   ,1.22   ,3.40   ,2.65   ,4.69   ,1.10   ,0.42   ,3.16   ,5.40   ,4.17  ,-0.06   ,3.04   ,2.81   ,4.91   ,3.83
200912  ,-3.10  ,-1.86  ,-2.07  ,-1.66  ,-1.82  ,-1.53  ,-0.99   ,0.35  ,-0.15  ,-1.09  ,-1.19   ,0.24   ,0.32   ,1.71   ,2.42  ,-1.18  ,-0.97   ,2.66   ,1.19   ,3.62  ,-1.61   ,0.53   ,2.11   ,1.84   ,1.65
201001  ,-1.07  ,-0.07   ,0.50   ,0.25   ,0.96  ,-1.32  ,-1.65  ,-1.56   ,0.10   ,1.20  ,-3.48  ,-1.73  ,-2.09  ,-1.56  ,-1.31  ,-4.28  ,-4.79  ,-3.53  ,-2.83  ,-3.68  ,-8.14  ,-6.60  ,-5.45  ,-6.21  ,-5.90
201002  ,-3.93  ,-2.76  ,-2.09  ,-3.10  ,-2.26  ,-4.21  ,-2.43  ,-3.26  ,-2.45  ,-3.07  ,-2.60  ,-3.53  ,-2.12  ,-1.18  ,-3.60  ,-2.74  ,-2.59  ,-3.38  ,-2.39  ,-1.35  ,-2.00  ,-2.47  ,-1.19  ,-1.98  ,-1.82
201003   ,3.01   ,4.02   ,4.31   ,6.03   ,3.47   ,5.26   ,7.02   ,6.77   ,5.28   ,6.33   ,6.63   ,8.03   ,8.36   ,8.18   ,9.23   ,7.57   ,6.79   ,8.76   ,8.66   ,7.67   ,9.54   ,7.84   ,4.31   ,6.36   ,5.12
201004  ,-0.12   ,0.76   ,2.77   ,2.54   ,1.78  ,-0.63   ,0.15   ,2.82   ,0.86   ,5.93  ,-2.60  ,-0.01   ,0.50   ,1.19   ,2.20  ,-0.77  ,-1.83   ,1.57   ,0.60  ,-1.04  ,-5.26  ,-2.96  ,-2.23  ,-2.05  ,-2.56
201005 ,-12.65 ,-11.42 ,-11.01 ,-11.71 ,-11.08 ,-13.81 ,-12.08 ,-12.71 ,-12.82 ,-13.47 ,-13.19 ,-11.55 ,-11.78 ,-12.27 ,-14.67 ,-13.44 ,-13.17 ,-13.51 ,-11.96 ,-11.91 ,-14.78 ,-12.42 ,-10.74 ,-12.01 ,-10.81
201006  ,-0.88   ,0.96   ,2.26   ,0.01  ,-0.03  ,-2.80  ,-0.81  ,-1.19   ,1.09  ,-2.93  ,-1.50  ,-1.07  ,-0.59  ,-1.85  ,-1.28  ,-0.54  ,-0.97  ,-2.87   ,0.69   ,1.54  ,-2.88   ,0.91   ,1.10  ,-4.46  ,-0.02
201007   ,8.74   ,8.57  ,10.05   ,9.92   ,7.66  ,12.57  ,10.56  ,10.56  ,10.54  ,11.70  ,12.47  ,11.53  ,10.10  ,11.64  ,12.55  ,13.55  ,13.32  ,11.76  ,12.09  ,12.09  ,17.28  ,15.62  ,10.20  ,10.80   ,8.81
201008  ,-3.53  ,-2.93  ,-3.37  ,-3.35  ,-1.67  ,-5.31  ,-5.20  ,-3.89  ,-3.05  ,-3.19  ,-5.41  ,-5.55  ,-4.88  ,-3.75  ,-3.43  ,-5.76  ,-4.72  ,-5.02  ,-4.06  ,-2.47  ,-6.21  ,-8.61  ,-3.66  ,-3.12  ,-1.41
201009  ,10.44  ,10.05  ,10.82  ,11.63  ,10.15  ,12.91  ,13.08  ,13.22  ,12.47  ,14.51  ,13.99  ,11.28   ,9.87  ,13.18  ,12.70  ,13.24  ,12.40  ,13.85  ,12.07  ,12.69  ,10.55  ,13.62  ,12.68  ,11.23   ,8.93
201010   ,4.47   ,5.16   ,6.20   ,6.05   ,4.56   ,5.02   ,4.33   ,6.25   ,5.10   ,5.50   ,4.35   ,5.37   ,6.71   ,6.28   ,6.30   ,4.94   ,3.92   ,7.34   ,6.15   ,6.73   ,3.21   ,4.25   ,5.91   ,5.36   ,4.54
201011  ,-6.65  ,-6.79  ,-6.20  ,-7.36  ,-4.72  ,-7.95  ,-7.09  ,-4.85  ,-6.20  ,-4.82  ,-9.91  ,-8.02  ,-6.70  ,-6.58  ,-6.70  ,-9.88  ,-8.93  ,-8.68  ,-5.75  ,-7.38  ,-9.06 ,-11.66  ,-6.94  ,-7.06  ,-7.85
201012   ,9.21   ,8.62   ,7.95   ,9.37   ,7.41  ,12.07  ,10.91  ,12.43  ,11.95  ,10.86  ,13.13  ,11.19  ,12.46  ,11.97  ,11.47  ,10.74  ,11.54  ,10.61  ,10.43   ,8.66   ,7.47  ,11.98   ,9.91   ,8.22   ,5.75
201101   ,6.19   ,4.86   ,7.00   ,4.62   ,5.95   ,3.34   ,3.08   ,3.15   ,2.74   ,2.43   ,4.17   ,3.35   ,2.04   ,0.66   ,2.25   ,4.68   ,3.91   ,4.01   ,1.72   ,2.04   ,8.06   ,7.54   ,1.44   ,2.55   ,2.20
201102   ,1.28   ,3.80   ,1.71   ,3.30   ,2.49   ,2.13   ,2.86   ,2.06   ,1.79   ,2.53   ,1.99   ,2.18   ,0.92   ,2.96   ,3.16   ,4.36   ,2.84   ,2.96   ,2.79   ,3.80   ,3.52   ,2.59   ,2.78   ,4.08   ,2.74
201103   ,0.20   ,1.52   ,2.42   ,1.87   ,1.10   ,0.75   ,2.48   ,2.52   ,2.38   ,1.89   ,1.27   ,2.63   ,2.64   ,1.96   ,1.72   ,0.09  ,-0.31   ,2.18   ,2.00   ,1.95  ,-3.75  ,-1.06  ,-0.28  ,-0.30   ,1.25
201104   ,6.12   ,6.52   ,7.06   ,6.94   ,7.30   ,6.87   ,7.02   ,8.31   ,6.70   ,8.24   ,7.21   ,8.32   ,7.11   ,6.21   ,9.20   ,7.42   ,7.54   ,8.20   ,7.31   ,7.47   ,6.95   ,8.68   ,8.44   ,9.27   ,8.16
201105  ,-4.57  ,-2.82  ,-2.32  ,-2.26   ,0.12  ,-2.90  ,-3.51  ,-2.43  ,-2.33  ,-2.62  ,-3.80  ,-2.21  ,-1.92  ,-3.65  ,-1.63  ,-4.68  ,-3.13  ,-3.17  ,-1.78  ,-3.34  ,-5.33  ,-4.21  ,-2.53  ,-3.05  ,-1.09
