Date,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV
200406   ,1.95   ,3.05   ,1.93   ,1.69   ,0.90   ,4.09   ,3.73   ,2.42   ,3.42   ,2.83   ,4.45   ,4.14   ,4.41   ,3.09   ,2.81   ,3.02   ,2.21   ,2.51   ,2.71   ,1.14   ,2.53   ,1.42   ,1.97   ,1.72   ,1.09
200407  ,-4.29  ,-3.30  ,-1.57  ,-1.98  ,-3.27  ,-5.56  ,-2.87  ,-2.46  ,-2.65  ,-3.16  ,-3.18  ,-3.26  ,-0.95  ,-1.75  ,-4.37  ,-3.02  ,-3.84  ,-3.61  ,-2.55  ,-3.56  ,-4.16  ,-1.95  ,-3.44  ,-3.06  ,-1.60
200408  ,-1.11  ,-0.17   ,0.90   ,0.86  ,-0.17   ,0.05   ,0.39   ,0.34   ,1.07  ,-0.19  ,-0.25  ,-0.36   ,1.46   ,1.48   ,0.10  ,-0.12   ,0.55   ,0.60   ,0.65   ,1.45  ,-0.30   ,0.70   ,0.29   ,0.32   ,2.01
200409   ,3.34   ,3.53   ,3.48   ,3.69   ,3.39   ,5.28   ,4.27   ,4.19   ,4.07   ,5.16   ,4.97   ,5.61   ,4.61   ,4.29   ,6.16   ,5.36   ,3.24   ,4.69   ,4.57   ,5.35   ,3.54   ,3.61   ,4.49   ,3.99   ,4.24
200410   ,4.43   ,4.36   ,5.29   ,5.33   ,5.10   ,3.67   ,3.96   ,4.59   ,3.87   ,5.23   ,4.68   ,4.69   ,5.02   ,5.31   ,3.17   ,4.06   ,3.17   ,3.60   ,3.10   ,3.91   ,5.28   ,3.64   ,4.96   ,4.13   ,2.54
200411   ,9.32   ,7.81   ,7.67   ,9.34   ,9.10   ,9.41  ,10.31   ,9.45   ,8.38   ,8.68   ,9.91   ,9.09   ,8.13   ,8.27   ,7.48   ,8.50   ,9.04   ,7.33   ,6.77   ,8.44   ,6.82   ,5.91   ,7.21   ,6.12   ,7.01
200412   ,4.36   ,4.55   ,4.22   ,4.82   ,5.18   ,4.93   ,5.23   ,3.94   ,5.72   ,5.00   ,4.41   ,4.47   ,4.77   ,4.95   ,5.94   ,4.72   ,5.29   ,6.58   ,7.26   ,5.86   ,4.03   ,5.54   ,3.80   ,3.35   ,3.79
200501   ,2.73   ,1.77   ,2.79   ,2.21   ,1.92   ,2.60   ,2.15   ,2.68   ,2.59   ,2.48   ,2.36   ,1.83   ,1.69   ,1.34   ,1.98   ,0.97   ,0.17  ,-1.13  ,-0.16   ,0.26  ,-2.43  ,-1.51  ,-2.28  ,-1.86  ,-0.98
200502   ,6.50   ,5.40   ,6.08   ,5.88   ,6.04   ,5.83   ,5.13   ,3.26   ,4.79   ,5.69   ,6.86   ,4.85   ,5.19   ,4.44   ,5.28   ,5.84   ,4.33   ,5.38   ,4.24   ,5.90   ,3.20   ,5.09   ,4.41   ,5.91   ,3.51
200503  ,-1.84  ,-1.48  ,-1.85  ,-2.35  ,-3.28  ,-4.20  ,-1.80  ,-1.57  ,-1.73  ,-3.03  ,-2.58  ,-1.49  ,-2.69  ,-3.33  ,-3.91  ,-3.76  ,-1.84  ,-2.08  ,-2.24  ,-3.44  ,-1.39  ,-3.26  ,-1.45  ,-2.37  ,-2.77
200504  ,-3.03  ,-2.10  ,-0.18  ,-1.14  ,-1.86  ,-3.15  ,-1.56  ,-1.12  ,-2.97  ,-1.80  ,-1.17  ,-3.46  ,-2.02  ,-2.24  ,-2.82  ,-3.93  ,-3.11  ,-2.80  ,-1.78  ,-4.15  ,-1.26  ,-2.29  ,-1.97  ,-3.20  ,-2.51
200505  ,-2.05  ,-2.90  ,-2.08  ,-1.82  ,-2.93  ,-0.47  ,-0.08  ,-0.61  ,-0.80  ,-0.98   ,1.55  ,-1.15  ,-0.57   ,0.74   ,0.53   ,1.34   ,0.61  ,-0.09   ,0.87   ,2.12   ,1.29  ,-0.02   ,0.11   ,0.01  ,-0.20
200506   ,2.83   ,2.41   ,1.88   ,3.27   ,2.19   ,2.61   ,3.29   ,1.51   ,0.89   ,2.54   ,3.04   ,2.50   ,3.00   ,2.07   ,3.89   ,1.63   ,0.44   ,1.84   ,1.25   ,3.41   ,2.00   ,1.47   ,0.25   ,2.42   ,1.71
200507   ,4.22   ,3.69   ,4.63   ,4.15   ,3.09   ,3.56   ,4.69   ,4.25   ,4.74   ,5.13   ,5.45   ,4.85   ,5.57   ,3.91   ,6.10   ,5.19   ,3.47   ,3.62   ,2.77   ,4.80   ,2.13   ,5.30   ,4.45   ,4.70   ,3.11
200508   ,4.57   ,3.68   ,2.63   ,4.11   ,5.54   ,5.43   ,2.85   ,3.41   ,3.52   ,5.49   ,5.14   ,3.51   ,3.75   ,4.14   ,3.73   ,3.00   ,2.22   ,2.40   ,3.02   ,4.62   ,2.78   ,1.66   ,2.08   ,1.87   ,0.81
200509   ,1.05   ,0.85   ,0.61   ,1.69   ,1.38   ,0.60   ,1.26   ,1.47   ,0.28   ,2.17   ,1.68   ,0.76   ,0.91   ,2.61   ,3.33   ,2.09   ,0.55   ,1.74   ,2.54   ,3.10   ,0.12   ,0.97   ,3.12   ,2.65   ,1.16
200510  ,-3.40  ,-3.06  ,-3.11  ,-2.76  ,-4.34  ,-4.24  ,-4.01  ,-3.68  ,-3.46  ,-4.09  ,-4.01  ,-4.06  ,-5.22  ,-5.22  ,-5.30  ,-2.97  ,-4.62  ,-5.09  ,-3.59  ,-5.13  ,-1.95  ,-1.93  ,-3.22  ,-3.37  ,-2.81
200511  ,-0.08  ,-0.05   ,0.50   ,0.38   ,0.46   ,2.19   ,1.15   ,0.71   ,1.12   ,2.45   ,1.90   ,3.19   ,0.99   ,1.87   ,2.26   ,3.65   ,2.63   ,2.11   ,2.01   ,2.68  ,-1.58   ,1.29   ,1.09   ,3.05   ,3.00
200512   ,3.48   ,3.79   ,4.04   ,5.02   ,4.62   ,4.71   ,4.73   ,3.39   ,3.70   ,5.77   ,6.77   ,4.52   ,4.68   ,5.72   ,4.64   ,4.13   ,5.62   ,5.24   ,4.82   ,5.47   ,3.27   ,3.85   ,3.66   ,4.12   ,4.16
200601   ,7.98   ,8.13   ,7.08   ,8.15  ,11.75   ,8.57   ,6.85   ,8.57   ,7.10  ,11.79   ,7.71  ,10.02   ,7.15   ,9.46   ,9.44   ,8.64   ,7.69   ,8.63   ,7.88   ,9.48   ,4.62   ,4.58   ,6.20   ,7.54   ,6.70
200602   ,2.42   ,1.98   ,2.68   ,3.15   ,2.39   ,3.86   ,3.92   ,2.33   ,1.63   ,3.05   ,2.35   ,0.84   ,3.52   ,4.05   ,1.69   ,0.92   ,2.28   ,2.39   ,4.07   ,2.41  ,-1.04  ,-0.27  ,-0.78   ,1.56   ,1.99
200603   ,4.26   ,6.63   ,3.92   ,5.52   ,5.34   ,6.85   ,4.23   ,4.16   ,4.99   ,6.29   ,7.58   ,5.22   ,5.35   ,4.31   ,5.03   ,4.73   ,6.24   ,4.36   ,4.69   ,5.93   ,5.27   ,3.34   ,3.79   ,3.51   ,4.38
200604   ,9.07   ,6.79   ,8.12   ,7.82   ,8.30   ,7.01   ,7.19   ,6.66   ,5.95   ,7.98   ,6.41   ,6.47   ,5.88   ,6.38   ,8.43   ,4.72   ,5.97   ,6.10   ,5.35   ,7.62   ,5.89   ,4.62   ,6.02   ,5.86   ,3.52
200605  ,-6.33  ,-2.74  ,-3.31  ,-2.59  ,-5.63  ,-1.27  ,-2.73  ,-2.83  ,-3.38  ,-4.80  ,-5.41  ,-2.74  ,-3.74  ,-4.09  ,-6.24  ,-4.24  ,-3.66  ,-3.05  ,-2.99  ,-3.93  ,-2.13  ,-2.24  ,-3.66  ,-3.29  ,-2.90
200606  ,-2.58  ,-1.69  ,-0.79  ,-1.62  ,-3.64  ,-2.05  ,-1.23  ,-1.44  ,-0.46  ,-1.23  ,-0.96  ,-1.37  ,-0.76  ,-0.01  ,-0.19  ,-0.37   ,0.86   ,0.29   ,0.42  ,-0.24  ,-0.34   ,0.71   ,0.45  ,-0.05   ,1.50
200607   ,0.65   ,0.27  ,-0.05  ,-0.84  ,-1.15   ,1.19   ,1.13  ,-0.31  ,-0.20  ,-1.46  ,-1.02   ,1.14   ,0.68  ,-0.46  ,-0.42  ,-0.53   ,1.54   ,0.91   ,2.08  ,-0.19   ,1.07   ,1.51   ,2.29   ,2.19   ,0.93
200608   ,2.49   ,2.55   ,2.43   ,2.82   ,2.78   ,2.95   ,3.09   ,3.54   ,3.41   ,3.07   ,3.01   ,3.17   ,3.38   ,3.84   ,4.40   ,3.74   ,3.98   ,3.53   ,3.05   ,2.00   ,3.54   ,2.33   ,2.62   ,2.94   ,4.73
200609   ,1.91   ,0.77  ,-0.33   ,0.87  ,-0.84   ,1.08   ,1.65   ,2.18   ,1.84  ,-0.28   ,1.90   ,1.76   ,2.96   ,1.81   ,1.95   ,2.32   ,1.39   ,2.44   ,1.65   ,1.10   ,0.99   ,1.43   ,0.06   ,1.07   ,1.59
200610   ,2.65   ,5.40   ,2.88   ,4.31   ,2.15   ,5.21   ,5.04   ,4.45   ,6.47   ,4.41   ,4.87   ,4.94   ,4.91   ,5.02   ,4.97   ,5.33   ,4.99   ,5.04   ,4.47   ,5.15   ,3.37   ,3.72   ,5.32   ,3.36   ,4.60
200611   ,5.18   ,5.50   ,5.78   ,6.19   ,4.70   ,6.81   ,6.30   ,7.52   ,7.06   ,6.58   ,5.87   ,5.73   ,5.45   ,5.28   ,7.46   ,5.87   ,5.83   ,5.63   ,5.28   ,7.40   ,4.20   ,3.91   ,3.66   ,3.61   ,1.94
200612   ,3.45   ,3.51   ,4.46   ,4.58   ,5.41   ,5.43   ,4.29   ,2.88   ,5.44   ,5.13   ,5.11   ,4.89   ,4.56   ,6.32   ,5.22   ,4.72   ,2.67   ,5.83   ,5.08   ,4.96   ,3.70   ,3.45   ,3.84   ,2.57   ,3.98
200701   ,4.09   ,4.87   ,3.48   ,2.80   ,2.47   ,2.71   ,3.42   ,3.13   ,3.22   ,2.92   ,2.32   ,2.93   ,3.11   ,1.79   ,2.22   ,1.36   ,1.44   ,1.67  ,-0.00   ,1.56   ,0.11   ,1.58   ,0.22   ,0.40   ,2.11
200702   ,1.44   ,1.60   ,1.20   ,0.69   ,1.66   ,1.02   ,1.36   ,2.21   ,1.86   ,1.31   ,0.59   ,1.37   ,0.70   ,0.52  ,-0.34   ,0.01  ,-0.07   ,0.28   ,0.65  ,-0.21   ,0.43   ,0.28  ,-0.50  ,-0.78  ,-0.87
200703   ,4.11   ,3.39   ,3.61   ,4.38   ,3.78   ,4.24   ,5.29   ,4.96   ,5.41   ,5.41   ,6.27   ,5.24   ,4.98   ,4.43   ,3.98   ,5.52   ,4.97   ,5.80   ,5.58   ,4.75   ,3.10   ,4.51   ,4.72   ,3.35   ,3.41
200704   ,6.36   ,6.72   ,7.83   ,5.91   ,6.88   ,4.94   ,6.50   ,6.14   ,7.27   ,4.54   ,5.21   ,4.78   ,4.57   ,5.79   ,1.94   ,5.48   ,5.23   ,5.45   ,4.67   ,4.70   ,7.32   ,5.50   ,6.17   ,6.33   ,5.99
200705   ,1.38   ,2.80   ,2.12   ,1.26   ,0.63   ,1.14   ,1.44   ,1.85   ,3.18   ,0.51   ,1.53   ,0.71   ,0.61   ,0.98   ,0.21   ,3.52   ,2.28   ,1.05   ,1.63   ,2.00   ,3.21   ,2.37   ,3.47   ,0.95   ,0.49
200706   ,0.92   ,1.82  ,-0.09   ,1.57   ,1.75  ,-0.27  ,-0.88   ,0.23  ,-0.14  ,-0.13  ,-4.08  ,-1.36  ,-2.47  ,-3.07  ,-2.44   ,0.12  ,-0.97  ,-1.81  ,-2.03  ,-0.52   ,0.60   ,1.83   ,2.65  ,-1.20   ,0.14
200707  ,-0.78   ,0.39   ,0.88   ,0.24  ,-1.05  ,-2.00   ,0.42  ,-0.05   ,0.26  ,-0.81  ,-0.51  ,-0.39   ,0.51  ,-0.41  ,-0.07  ,-1.85  ,-2.31  ,-0.32  ,-1.29  ,-0.28  ,-2.45  ,-2.46  ,-1.23  ,-3.18  ,-1.26
200708  ,-5.08  ,-4.74  ,-2.92  ,-3.77  ,-5.73  ,-4.85  ,-4.27  ,-4.16  ,-4.60  ,-3.85  ,-4.01  ,-4.46  ,-2.44  ,-2.53  ,-3.45  ,-3.71  ,-3.37  ,-2.37  ,-2.41  ,-3.40   ,1.08  ,-0.58  ,-1.93  ,-2.46  ,-1.76
200709   ,1.16   ,3.04   ,2.69   ,1.32   ,2.52   ,1.34   ,1.53   ,2.01   ,2.72   ,2.35   ,0.19   ,0.80   ,0.84   ,2.33   ,3.96   ,1.18   ,3.29   ,1.48   ,3.08   ,5.50   ,6.02   ,6.19   ,5.24   ,5.91   ,7.32
200710   ,2.20   ,2.76   ,3.16   ,2.59   ,3.56   ,3.54   ,4.65   ,4.74   ,6.84   ,5.31   ,5.02   ,5.19   ,5.07   ,4.41   ,7.02   ,3.92   ,3.53   ,4.07   ,7.12   ,3.90   ,4.22   ,5.22   ,4.14   ,3.94   ,6.31
200711  ,-9.19  ,-5.94  ,-6.67  ,-7.91  ,-8.87  ,-7.88  ,-6.42  ,-6.92  ,-9.72  ,-8.23  ,-9.52  ,-4.66  ,-7.00  ,-6.59  ,-8.90  ,-8.08  ,-3.68  ,-4.83  ,-5.92  ,-7.18  ,-0.56  ,-2.82  ,-4.35  ,-3.19  ,-2.35
200712  ,-3.14  ,-1.87  ,-1.51  ,-1.39  ,-2.49  ,-4.17  ,-1.34  ,-1.83  ,-3.42  ,-2.50  ,-3.10  ,-2.04  ,-2.02  ,-4.36  ,-2.57  ,-2.94  ,-1.75  ,-2.25  ,-2.95  ,-2.97  ,-1.59  ,-0.07  ,-1.83  ,-3.32  ,-1.95
200801  ,-7.86  ,-7.96  ,-7.27 ,-10.08  ,-9.89  ,-9.83  ,-8.14  ,-9.84  ,-9.86 ,-10.63 ,-10.63  ,-7.04  ,-9.74  ,-9.24 ,-10.27  ,-9.60  ,-9.76  ,-9.43  ,-8.63 ,-11.36  ,-7.82 ,-11.80  ,-9.05  ,-9.58 ,-11.22
200802   ,3.82   ,3.75   ,5.12   ,4.17   ,3.91   ,3.73   ,3.71   ,4.58   ,5.71   ,5.75   ,1.80   ,6.13   ,5.51   ,4.35   ,5.87   ,2.33   ,2.26   ,4.03   ,7.40   ,2.17  ,-0.09   ,1.49   ,3.25  ,-0.03   ,3.12
200803  ,-1.58   ,0.64   ,0.13  ,-1.69  ,-2.59   ,1.18   ,0.05   ,2.59   ,0.73  ,-1.40  ,-0.14   ,2.60   ,2.72  ,-0.39  ,-0.29   ,0.34   ,1.90   ,0.18   ,2.00   ,0.85  ,-0.57   ,0.02   ,0.51   ,1.47   ,1.09
200804   ,1.60   ,1.91   ,1.71   ,1.74   ,2.12   ,2.77   ,0.87   ,1.14   ,2.34   ,2.33   ,4.49   ,1.07   ,0.98   ,1.00   ,4.36   ,1.82   ,3.07   ,1.85   ,3.44   ,3.81   ,4.20   ,6.65   ,2.62   ,6.81   ,6.64
200805   ,0.85   ,0.72   ,1.51   ,0.86   ,2.56   ,0.53   ,1.09   ,0.73   ,1.05   ,1.42   ,0.98   ,1.21   ,1.82   ,1.32   ,2.47   ,0.44   ,0.39  ,-0.10   ,3.10   ,2.44   ,1.91   ,1.50  ,-0.56  ,-0.19   ,2.13
200806  ,-5.08  ,-4.36  ,-4.61  ,-6.56  ,-6.18  ,-7.82  ,-5.05  ,-6.08  ,-7.37  ,-6.59 ,-10.53  ,-5.85  ,-6.41  ,-7.80  ,-6.20 ,-10.39 ,-10.07  ,-8.19  ,-7.78  ,-9.72  ,-6.71  ,-9.22  ,-9.35  ,-8.63  ,-9.91
200807  ,-5.56  ,-4.79  ,-5.27  ,-4.07  ,-6.52  ,-1.30  ,-4.24  ,-4.03  ,-6.16  ,-7.23  ,-4.51  ,-3.18  ,-5.86  ,-3.54  ,-7.66  ,-4.64  ,-3.58  ,-5.13  ,-6.63  ,-6.22  ,-4.17  ,-1.90  ,-2.45  ,-3.83  ,-3.33
200808  ,-4.88  ,-5.36  ,-5.90  ,-5.56  ,-6.04  ,-1.98  ,-2.52  ,-3.71  ,-5.16  ,-5.18  ,-2.49  ,-2.23  ,-3.47  ,-5.07  ,-4.92  ,-1.78  ,-1.89  ,-2.00  ,-4.73  ,-2.81  ,-3.43  ,-4.77  ,-4.99  ,-4.93  ,-5.74
200809 ,-14.68 ,-13.62 ,-14.80 ,-16.22 ,-19.49 ,-15.99 ,-15.64 ,-14.75 ,-16.98 ,-20.58 ,-14.33 ,-14.61 ,-17.35 ,-18.42 ,-23.84 ,-14.80 ,-14.17 ,-13.11 ,-15.01 ,-22.92 ,-11.20 ,-10.70 ,-14.26 ,-16.05 ,-20.86
200810 ,-24.86 ,-23.52 ,-25.75 ,-24.99 ,-28.72 ,-23.18 ,-23.63 ,-23.50 ,-28.42 ,-30.30 ,-25.46 ,-24.89 ,-25.72 ,-25.31 ,-32.67 ,-23.77 ,-22.18 ,-21.51 ,-25.29 ,-32.76 ,-20.68 ,-15.78 ,-20.69 ,-22.91 ,-24.26
200811  ,-7.38  ,-7.71  ,-8.97  ,-9.05 ,-10.59  ,-9.73  ,-8.85  ,-8.34  ,-8.27  ,-9.83  ,-7.24  ,-5.73  ,-4.59  ,-8.15  ,-9.93  ,-3.68  ,-4.66  ,-5.40  ,-6.37  ,-8.55  ,-3.60  ,-8.40  ,-8.14  ,-7.20  ,-9.40
200812   ,3.67   ,4.98   ,4.09   ,4.05   ,1.20   ,7.68   ,8.11   ,4.72   ,5.15   ,2.95  ,10.46  ,10.81   ,6.63   ,6.64   ,5.46   ,3.64   ,8.06   ,6.73   ,4.80   ,6.87  ,10.25   ,7.48   ,7.23   ,2.46   ,7.84
200901  ,-6.24  ,-8.22  ,-7.49  ,-7.22  ,-5.36  ,-6.78  ,-8.67  ,-5.34  ,-5.45  ,-6.23  ,-9.76  ,-7.29  ,-9.73  ,-7.54  ,-4.41  ,-9.78 ,-10.21  ,-8.25 ,-10.83  ,-9.01 ,-13.67 ,-11.90 ,-11.59  ,-8.92 ,-13.73
200902  ,-4.92  ,-5.33  ,-4.49  ,-6.20  ,-6.84  ,-8.92  ,-5.29  ,-4.75  ,-7.05  ,-7.18  ,-6.75  ,-7.48  ,-7.44  ,-7.75  ,-6.89  ,-8.33 ,-11.97  ,-8.20  ,-7.64  ,-7.69  ,-9.77 ,-13.06 ,-10.82  ,-9.19  ,-9.75
200903   ,4.33   ,4.89   ,5.10   ,5.15   ,3.26   ,5.44   ,1.01   ,4.25   ,2.76   ,5.00   ,5.54   ,3.75   ,8.84   ,4.04   ,9.58   ,2.86   ,4.36   ,5.25   ,9.93  ,11.09   ,4.78  ,10.14   ,6.81   ,6.09  ,10.09
200904  ,13.08  ,10.53  ,14.09  ,14.65  ,16.24  ,13.66  ,13.54  ,16.86  ,21.43  ,19.76  ,17.55  ,15.50  ,15.06  ,17.07  ,18.56  ,17.64  ,16.65  ,16.06  ,17.55  ,18.86  ,11.30  ,11.29  ,12.64  ,15.05  ,13.98
200905  ,13.45  ,11.88  ,16.19  ,13.81  ,15.79  ,15.42  ,13.68  ,12.29  ,14.17  ,14.23   ,9.21  ,12.02  ,12.00  ,13.47  ,15.83  ,12.54  ,11.29  ,12.17  ,14.32  ,14.45  ,10.49   ,9.94  ,12.42  ,16.85  ,14.15
200906   ,0.43   ,0.56   ,0.51  ,-0.06  ,-0.97  ,-3.39   ,0.16  ,-0.19  ,-1.12   ,1.74  ,-0.36  ,-1.66  ,-1.27  ,-0.93  ,-0.22  ,-1.64  ,-2.13  ,-2.94  ,-3.28  ,-2.72  ,-1.19  ,-1.45  ,-0.85  ,-3.42  ,-3.48
200907   ,5.16   ,4.84   ,5.97   ,5.12   ,3.94   ,7.91   ,7.88   ,6.35   ,7.50   ,7.82   ,8.09   ,7.85   ,8.79   ,9.43   ,8.33  ,11.03   ,9.49  ,10.31  ,12.87   ,9.01  ,10.67  ,10.63  ,11.28   ,9.58  ,10.93
200908   ,9.84   ,7.75   ,8.53   ,7.73   ,6.11  ,11.68   ,8.44   ,9.87   ,8.58   ,7.85  ,10.15   ,7.71   ,6.77   ,7.58   ,5.94   ,7.60   ,6.43   ,8.32   ,6.63   ,7.47   ,4.99   ,5.50   ,6.39   ,1.61   ,6.13
200909   ,7.64   ,7.75   ,7.47   ,5.49   ,7.37   ,6.95   ,6.70   ,6.15   ,8.20   ,8.02   ,5.86   ,9.15   ,6.76   ,6.11   ,5.45   ,7.89   ,6.44   ,7.53   ,7.41   ,8.70   ,5.95   ,6.05   ,5.09   ,4.10   ,2.67
200910  ,-0.19  ,-0.69  ,-1.11   ,0.57   ,0.58  ,-2.05  ,-2.27  ,-0.38  ,-0.33  ,-0.48  ,-3.07  ,-2.75  ,-2.04  ,-0.00  ,-0.75  ,-4.11  ,-3.67  ,-5.30  ,-3.19  ,-1.92   ,0.63  ,-2.63  ,-2.39  ,-1.07  ,-2.20
200911   ,0.87   ,1.14   ,1.10  ,-0.13  ,-0.57   ,0.04   ,1.68   ,0.88  ,-0.40   ,0.38   ,0.15   ,3.46   ,4.65   ,3.21   ,0.41   ,1.47   ,3.60   ,3.58   ,2.18   ,3.97   ,2.64   ,4.12   ,4.19   ,2.34   ,2.90
200912  ,-2.78  ,-2.74  ,-2.48  ,-1.83  ,-1.85  ,-1.16  ,-1.19  ,-1.51  ,-0.51   ,0.67   ,1.10  ,-0.29   ,1.11   ,0.24   ,0.85   ,1.28  ,-0.59   ,0.21  ,-0.29   ,3.77   ,1.29   ,1.96   ,0.80   ,0.02   ,1.66
201001  ,-0.36  ,-0.88   ,0.46  ,-0.24  ,-0.09  ,-0.23  ,-0.39  ,-1.20  ,-0.81  ,-0.94  ,-1.27  ,-1.31  ,-3.07  ,-2.89  ,-2.05  ,-3.12  ,-1.31  ,-4.61  ,-4.77  ,-4.54  ,-6.49  ,-5.93  ,-6.30  ,-7.19  ,-5.20
201002  ,-3.18  ,-3.22  ,-3.17  ,-2.69  ,-3.68  ,-3.20  ,-3.63  ,-2.59  ,-3.79  ,-2.90  ,-4.64  ,-1.38  ,-2.70  ,-3.25  ,-1.67  ,-3.51  ,-2.66  ,-2.41  ,-1.46  ,-2.65  ,-0.48  ,-3.12  ,-1.38  ,-3.19  ,-0.73
201003   ,4.52   ,3.81   ,4.99   ,3.42   ,2.80   ,6.63   ,5.63   ,5.45   ,6.38   ,4.99   ,8.33   ,7.05   ,9.27   ,6.81   ,8.25   ,8.29   ,6.41   ,8.04   ,7.71   ,8.89   ,6.69   ,5.69   ,5.81   ,5.41   ,7.34
201004   ,1.40   ,0.72   ,1.00   ,1.07   ,0.78   ,1.35   ,1.21   ,1.54   ,1.19   ,0.24  ,-0.55  ,-1.10  ,-0.54  ,-0.24   ,2.70   ,0.75   ,0.25  ,-2.81   ,0.77  ,-0.36  ,-3.49  ,-1.57  ,-2.64  ,-1.56  ,-2.57
201005 ,-12.97 ,-10.94 ,-10.47 ,-11.50 ,-12.70 ,-15.06 ,-12.81 ,-11.24 ,-13.13 ,-12.76 ,-14.47 ,-13.68 ,-11.64 ,-12.03 ,-11.94 ,-13.79 ,-11.91 ,-11.69 ,-12.31 ,-13.70 ,-12.15 ,-10.87 ,-12.51 ,-12.47 ,-11.11
201006  ,-0.47   ,0.29   ,0.55   ,1.04  ,-0.03  ,-2.33  ,-2.19  ,-0.90   ,0.70  ,-2.48  ,-1.69  ,-1.19  ,-1.00  ,-1.20  ,-1.27  ,-0.71  ,-1.19  ,-1.38   ,0.15  ,-0.08  ,-3.29   ,0.35  ,-1.15  ,-0.20  ,-1.17
201007   ,9.31   ,9.44   ,8.27   ,9.12   ,7.94  ,11.82  ,10.32  ,11.17  ,10.86  ,11.99  ,12.21  ,10.81  ,10.84  ,11.14  ,12.74  ,12.38  ,12.84  ,14.85  ,12.07  ,10.89  ,16.97   ,9.88  ,11.23  ,13.08   ,9.86
201008  ,-3.40  ,-3.46  ,-2.78  ,-3.90  ,-2.80  ,-4.47  ,-5.30  ,-4.17  ,-3.95  ,-4.33  ,-5.60  ,-5.71  ,-5.10  ,-3.75  ,-3.38  ,-6.20  ,-3.76  ,-4.64  ,-4.06  ,-3.30  ,-6.68  ,-4.80  ,-3.91  ,-3.59  ,-2.16
201009  ,11.47   ,9.74  ,10.13   ,9.95  ,10.28  ,14.62  ,14.02  ,11.99  ,12.44  ,11.97  ,16.30  ,10.43  ,13.15  ,10.05  ,11.06  ,14.74  ,13.42  ,11.81  ,12.40  ,12.26   ,9.94  ,12.88  ,12.05  ,11.50   ,9.23
201010   ,5.57   ,5.32   ,4.11   ,5.49   ,4.64   ,5.68   ,5.49   ,3.72   ,5.33   ,3.81   ,6.13   ,5.74   ,4.83   ,5.84   ,5.59   ,5.92   ,5.13   ,7.32   ,5.02   ,5.63   ,3.26   ,4.20   ,6.39   ,4.86   ,4.21
201011  ,-6.52  ,-7.22  ,-7.96  ,-5.74  ,-6.02  ,-7.01  ,-6.84  ,-7.57  ,-7.61  ,-4.60  ,-6.50  ,-8.83  ,-8.49  ,-8.32  ,-7.77  ,-7.41  ,-8.80  ,-9.05  ,-8.22  ,-7.16  ,-8.53  ,-9.12  ,-6.49  ,-9.29  ,-8.30
201012  ,10.23   ,8.55   ,8.17   ,6.92   ,8.43  ,13.43  ,11.25  ,11.99  ,11.71   ,9.07  ,14.83  ,11.11  ,12.03  ,10.56  ,11.44  ,10.69  ,10.98   ,9.72   ,9.79  ,10.59   ,8.24   ,7.71   ,8.48   ,8.73   ,9.24
201101   ,6.31   ,4.95   ,4.48   ,7.27   ,5.64   ,4.41   ,1.54   ,2.98   ,2.58   ,2.81   ,3.08   ,1.80   ,2.90   ,1.86   ,3.07   ,5.01   ,2.73   ,2.38   ,3.26   ,2.50   ,5.74   ,4.83   ,2.31   ,4.51   ,2.57
201102   ,2.45   ,3.07   ,2.67   ,1.22   ,1.23   ,2.03   ,3.24   ,2.80   ,1.90   ,1.71   ,2.93   ,1.54   ,2.51   ,1.56   ,1.91   ,4.55   ,3.40   ,1.89   ,4.67   ,2.02   ,3.13   ,2.42   ,3.21   ,2.83   ,4.39
201103   ,0.44   ,0.78   ,2.22   ,2.94   ,0.30   ,1.86   ,1.87   ,1.40   ,3.22   ,0.75   ,2.34   ,1.01   ,1.54   ,2.33   ,2.69   ,0.65   ,2.22   ,0.67   ,0.17   ,2.03  ,-2.92  ,-0.32   ,0.27  ,-0.16  ,-1.06
201104   ,6.37   ,6.16   ,6.72   ,7.34   ,6.73   ,8.17   ,8.88   ,7.22   ,5.62   ,5.65   ,8.89   ,8.03   ,7.44   ,8.03   ,6.69   ,6.64   ,9.06   ,7.72   ,7.31   ,7.67   ,8.22   ,8.95   ,8.02   ,9.20   ,7.53
201105  ,-2.96  ,-2.91  ,-2.14  ,-3.02  ,-4.43  ,-2.54  ,-1.93  ,-2.59  ,-3.42  ,-3.64  ,-2.62  ,-3.10  ,-2.98  ,-2.71  ,-2.18  ,-3.94  ,-3.50  ,-3.54  ,-3.03  ,-2.15  ,-4.57  ,-2.92  ,-3.65  ,-2.25  ,-1.74
