Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
200405  ,-3.96  ,-4.14  ,-4.11  ,-5.89 ,-10.19  ,-1.61  ,-2.65  ,-4.80  ,-6.14  ,-9.92  ,-1.26  ,-1.75  ,-2.30  ,-4.59  ,-9.29  ,-1.42  ,-1.51  ,-2.53  ,-4.00  ,-7.05  ,-1.07  ,-1.39  ,-3.16  ,-2.38  ,-7.24
200406   ,6.77   ,7.25  ,10.24   ,9.55  ,15.31   ,6.90   ,9.24   ,8.31   ,8.56  ,12.76   ,6.16   ,7.50   ,8.40  ,10.39  ,14.40   ,4.40   ,6.99   ,7.05   ,8.51  ,10.60   ,3.51   ,5.98   ,5.75   ,3.12   ,3.41
200407  ,-5.15  ,-2.98  ,-4.16  ,-4.47  ,-8.52  ,-5.47  ,-4.55  ,-5.34  ,-5.97 ,-10.55  ,-5.91  ,-4.91  ,-6.77  ,-7.46 ,-10.25  ,-6.82  ,-4.91  ,-6.27  ,-7.12 ,-13.11  ,-3.29  ,-5.29  ,-5.20  ,-8.55 ,-11.39
200408   ,1.99   ,1.83   ,1.97   ,1.58   ,1.88   ,0.83   ,0.83   ,0.50   ,2.08   ,1.35   ,0.75   ,1.16   ,0.53   ,1.94   ,2.49  ,-0.39   ,0.30   ,0.29   ,1.47   ,1.62   ,1.28  ,-0.44   ,1.05  ,-0.61   ,6.75
200409  ,-0.95  ,-0.56  ,-2.84  ,-3.01  ,-6.72  ,-3.19  ,-2.64  ,-1.37  ,-3.05  ,-6.19  ,-2.18  ,-2.72  ,-2.85  ,-2.66  ,-4.37  ,-2.03  ,-1.93  ,-1.82  ,-2.35  ,-5.57  ,-2.10  ,-2.24  ,-2.55  ,-3.55  ,-6.01
200410   ,4.79   ,5.11   ,2.33   ,4.90   ,1.64   ,2.14   ,1.39   ,2.42   ,2.04   ,1.64   ,2.23   ,1.95   ,2.04   ,3.15   ,1.87   ,2.20   ,2.12   ,1.52   ,0.59   ,1.57   ,2.89   ,3.63   ,2.43   ,1.46   ,3.00
200411   ,3.04   ,3.06   ,3.56   ,4.60   ,4.77   ,4.72   ,2.91   ,2.23   ,2.60   ,2.17   ,2.12   ,4.45   ,2.75   ,2.83   ,1.84   ,2.45   ,4.06   ,3.60   ,3.72   ,4.55   ,4.35   ,3.78   ,5.95   ,3.04   ,2.72
200412   ,2.95   ,3.54   ,5.57   ,3.71   ,2.82   ,3.48   ,4.57   ,4.30   ,5.45   ,5.40   ,5.86   ,4.47   ,6.16   ,6.57   ,4.87   ,6.75   ,5.56   ,4.39   ,4.99   ,5.60   ,4.39   ,5.08   ,4.51   ,6.56   ,7.57
200501   ,8.29   ,4.75   ,5.80   ,7.01   ,8.08   ,4.92   ,3.06   ,5.31   ,5.15   ,6.34   ,2.40   ,1.62   ,2.81   ,3.37   ,4.06   ,1.84   ,1.76   ,2.42   ,1.06   ,4.45  ,-4.37  ,-2.29  ,-2.46  ,-0.86  ,-2.06
200502   ,2.60   ,3.98   ,7.22   ,5.82   ,6.54   ,0.83   ,1.13   ,4.50   ,3.97   ,3.73   ,2.70   ,1.93   ,3.29   ,3.31   ,5.52   ,0.30   ,1.21   ,1.93   ,1.98  ,-0.25   ,2.20   ,1.83   ,2.63   ,0.43  ,-0.20
200503   ,0.31   ,2.76   ,3.89   ,3.30   ,1.39  ,-0.87   ,3.60   ,0.79   ,1.12   ,0.15   ,0.06   ,1.59   ,0.86   ,0.60   ,0.79  ,-1.82   ,0.16   ,1.80   ,1.86  ,-0.92  ,-1.60  ,-1.63  ,-2.68  ,-1.85  ,-1.66
200504   ,3.82   ,1.71   ,0.98  ,-0.36   ,0.94   ,0.41   ,1.25  ,-0.19  ,-0.31   ,1.20  ,-1.77  ,-1.80   ,1.32  ,-1.31   ,0.70  ,-1.54  ,-1.74  ,-1.85  ,-1.41   ,0.09  ,-4.36  ,-3.24  ,-1.70  ,-1.37   ,0.53
200505  ,-5.11  ,-2.77  ,-4.77  ,-3.28  ,-5.51  ,-4.67  ,-3.89  ,-2.48  ,-3.93  ,-5.46  ,-4.36  ,-4.10  ,-3.43  ,-4.77  ,-1.81  ,-4.09  ,-3.01  ,-2.29  ,-2.46  ,-2.26  ,-2.48  ,-0.70  ,-3.47  ,-2.51  ,-2.42
200506   ,5.63   ,2.51   ,1.67   ,2.10   ,3.11   ,3.64   ,0.99   ,2.92   ,1.99   ,1.68   ,2.29   ,1.87   ,1.93   ,2.95   ,3.19   ,0.73   ,1.74   ,1.41   ,1.08   ,1.72   ,0.65   ,0.44  ,-0.56   ,2.00   ,2.71
200507   ,2.12   ,2.42   ,2.64   ,4.99   ,3.92   ,0.38   ,0.98   ,0.35   ,1.15   ,1.61   ,0.28   ,2.10   ,1.74   ,2.48   ,2.64  ,-0.80   ,0.44   ,0.33   ,1.52   ,5.09   ,0.73  ,-0.14   ,0.25   ,0.98   ,2.94
200508   ,2.00   ,4.90   ,3.91   ,3.68   ,3.80   ,1.23   ,2.35   ,4.74   ,3.47   ,2.60   ,3.11   ,4.34   ,4.55   ,5.12   ,3.78   ,2.82   ,5.07   ,6.02   ,5.43   ,4.96   ,5.74   ,8.50   ,7.27   ,9.56   ,9.96
200509  ,-0.29   ,0.77   ,2.45   ,4.30   ,1.91   ,0.44   ,2.21   ,1.97   ,5.66   ,2.87   ,2.94   ,3.70   ,3.34   ,5.85   ,3.31   ,0.90   ,4.28   ,5.02   ,7.15   ,8.80   ,9.09   ,9.45  ,10.20   ,7.29  ,14.26
200510  ,-0.61  ,-0.53  ,-0.08   ,1.42   ,2.34   ,1.44   ,2.40   ,1.46   ,3.76   ,4.27   ,0.67   ,2.41   ,3.62   ,4.02   ,6.65   ,0.29   ,1.70   ,3.95   ,2.16   ,5.07  ,-3.33  ,-2.10  ,-0.54   ,2.21   ,0.50
200511   ,0.80   ,2.69   ,3.64   ,4.11   ,2.45   ,0.69   ,2.72   ,3.57   ,2.85   ,4.45   ,0.05   ,0.54   ,2.10   ,5.22   ,3.90   ,2.90   ,2.17   ,0.72   ,1.84   ,5.35   ,4.16   ,4.06   ,3.79   ,2.24   ,2.95
200512   ,8.84  ,11.40  ,10.19  ,12.56  ,13.87  ,11.53   ,9.78  ,12.06  ,16.56  ,14.93  ,10.85  ,10.87  ,11.94  ,11.63  ,16.97  ,10.58  ,10.27  ,10.47  ,12.14  ,14.04   ,9.34   ,6.24   ,9.53   ,9.51  ,12.59
200601   ,3.40   ,5.39   ,5.32   ,5.11   ,2.51   ,4.24   ,5.51   ,5.57   ,5.61   ,2.49   ,1.61   ,1.99   ,4.82   ,3.34   ,0.55   ,1.52   ,2.44   ,5.05   ,4.02   ,0.89   ,6.00   ,3.12   ,4.42   ,5.13   ,1.71
200602  ,-6.48  ,-5.40  ,-4.90  ,-6.06  ,-8.33  ,-5.50  ,-5.49  ,-5.36  ,-6.80  ,-8.31  ,-4.20  ,-2.76  ,-5.12  ,-5.86  ,-8.24  ,-0.70  ,-3.28  ,-3.98  ,-7.54  ,-7.89   ,0.78  ,-1.22   ,0.11  ,-1.76  ,-4.32
200603   ,1.76   ,1.32   ,1.70   ,2.41   ,0.89   ,1.44   ,3.50   ,1.70   ,3.42   ,3.22   ,4.19   ,3.98   ,3.59   ,4.21   ,6.30   ,3.50   ,2.88   ,5.09   ,4.61   ,5.40   ,1.41   ,1.99   ,2.84   ,3.99   ,3.39
200604   ,0.76   ,3.06   ,2.91   ,2.35   ,2.38   ,0.86   ,2.14   ,1.55   ,0.64   ,0.76   ,0.76   ,2.60   ,1.28   ,0.63   ,1.23   ,2.30   ,2.22   ,3.33   ,0.10  ,-1.02   ,1.84   ,6.61   ,1.68   ,2.76   ,0.53
200605  ,-8.56  ,-7.35  ,-8.66  ,-8.78  ,-9.35  ,-9.10  ,-5.68  ,-8.87  ,-7.71 ,-12.34  ,-6.19  ,-8.35  ,-7.29 ,-11.46  ,-9.97  ,-4.74  ,-6.37  ,-5.68  ,-9.04 ,-10.07  ,-1.06  ,-5.03  ,-6.02  ,-8.76 ,-10.02
200606  ,-1.47  ,-3.25  ,-3.31  ,-3.36  ,-0.59  ,-3.27  ,-3.97  ,-4.03  ,-4.31  ,-4.03  ,-1.75  ,-2.27  ,-3.19  ,-1.96  ,-2.40  ,-2.88  ,-1.08  ,-2.84  ,-3.02  ,-3.94  ,-2.41  ,-2.45  ,-0.43  ,-0.20   ,0.01
200607  ,-8.17  ,-5.53  ,-5.99  ,-5.66  ,-8.37  ,-7.20  ,-3.62  ,-5.72  ,-5.41  ,-8.58  ,-7.39  ,-4.69  ,-4.65  ,-5.66  ,-6.85  ,-4.51  ,-2.97  ,-3.91  ,-4.29  ,-5.52  ,-5.82   ,0.51   ,0.37   ,0.28  ,-1.72
200608   ,2.95   ,1.43   ,0.81   ,0.51  ,-0.46   ,1.82   ,2.18   ,2.34   ,1.40   ,3.98   ,1.78   ,3.10   ,0.91   ,4.66   ,2.64   ,2.18   ,1.74   ,3.56   ,3.42   ,3.90   ,2.53   ,2.52   ,1.84   ,1.01   ,0.75
200609  ,-4.04  ,-2.74  ,-3.94  ,-2.79  ,-2.58  ,-2.80  ,-2.36  ,-1.26  ,-2.51  ,-4.23  ,-2.41  ,-1.99  ,-1.32  ,-0.54  ,-1.18  ,-1.30  ,-1.17  ,-1.12  ,-0.47  ,-1.93  ,-1.67  ,-0.03  ,-1.46  ,-1.49  ,-2.01
200610  ,-0.63  ,-0.33  ,-0.73  ,-1.16  ,-0.17  ,-0.68  ,-1.11  ,-0.35  ,-1.03  ,-1.19  ,-0.21  ,-0.82  ,-1.25  ,-0.91   ,1.90  ,-1.28   ,0.03  ,-0.49   ,1.62  ,-0.08   ,0.21   ,1.15   ,2.03   ,3.25   ,3.06
200611  ,-4.84  ,-2.15  ,-1.44  ,-2.72  ,-1.49  ,-2.31  ,-1.45  ,-1.28  ,-3.21  ,-0.49   ,0.68   ,0.00   ,0.39  ,-1.37  ,-0.89  ,-2.01   ,0.18   ,0.71  ,-0.79  ,-1.98  ,-1.02  ,-1.05   ,1.31   ,0.17   ,0.75
200612  ,-2.29  ,-0.61  ,-0.88   ,0.34  ,-0.37  ,-0.33   ,0.47   ,1.32   ,0.25   ,1.29  ,-0.55   ,0.49   ,0.20   ,1.60   ,0.78  ,-0.78   ,1.14   ,0.23   ,0.69  ,-0.00  ,-1.81  ,-0.41   ,0.79   ,2.52   ,5.77
200701   ,3.65   ,0.67   ,0.06  ,-1.01   ,0.28   ,1.78   ,0.57   ,0.25   ,0.69   ,2.25   ,3.54   ,1.30  ,-0.43   ,1.24   ,1.46   ,4.72   ,0.94   ,0.45   ,0.47  ,-0.50   ,2.28   ,0.57   ,1.74   ,0.45  ,-0.09
200702   ,2.51   ,2.99   ,3.36   ,3.79   ,0.09   ,3.76   ,1.92   ,2.60   ,2.30   ,2.60   ,3.83   ,4.59   ,2.81   ,3.39   ,1.97   ,3.10   ,3.90   ,2.80   ,3.05   ,4.50   ,3.30   ,1.62   ,5.50   ,6.10   ,3.35
200703  ,-2.26  ,-0.92   ,0.30  ,-0.12   ,1.34  ,-1.56  ,-0.22  ,-1.16   ,1.24   ,0.70  ,-0.61  ,-0.49   ,0.55  ,-1.50  ,-0.15  ,-2.26  ,-1.31  ,-2.00  ,-0.87  ,-0.01  ,-0.96  ,-3.56  ,-0.07  ,-0.98  ,-1.42
200704  ,-6.59  ,-3.56  ,-3.21  ,-2.22  ,-3.19  ,-5.07  ,-2.57  ,-2.40  ,-2.51   ,2.19  ,-4.53  ,-1.98  ,-1.34  ,-1.02   ,2.31  ,-4.90  ,-1.95  ,-2.45  ,-0.00   ,2.19  ,-5.69  ,-4.36  ,-2.68   ,0.34  ,-1.75
200705  ,-3.29  ,-1.42  ,-2.68  ,-1.64   ,2.65  ,-4.66  ,-3.42  ,-2.49  ,-1.29  ,-5.38  ,-3.26  ,-2.37  ,-2.60  ,-1.94   ,1.11  ,-0.30  ,-0.55  ,-1.89  ,-0.11  ,-0.82   ,5.51   ,2.59   ,2.56   ,0.70   ,0.16
200706   ,3.01   ,1.06   ,1.00   ,2.58  ,10.28   ,1.69   ,2.23   ,0.15   ,4.75   ,2.68   ,1.70  ,-0.26   ,0.70   ,0.41   ,3.18   ,0.06   ,1.75  ,-0.16  ,-0.30   ,0.55  ,-2.16  ,-1.28  ,-0.10   ,1.27  ,-0.06
200707   ,0.40   ,2.02   ,2.28   ,3.26  ,10.35  ,-1.36   ,0.76   ,0.99   ,1.06   ,3.72  ,-0.00  ,-0.00  ,-0.38   ,0.18   ,3.44  ,-2.20  ,-0.11  ,-0.81  ,-0.12   ,2.13  ,-1.38  ,-3.32  ,-1.49  ,-1.38   ,3.59
200708  ,-8.59  ,-4.66  ,-5.79  ,-4.14  ,-8.48  ,-8.61  ,-3.37  ,-4.92  ,-4.70  ,-6.50  ,-6.48  ,-3.71  ,-4.85  ,-2.46  ,-4.57  ,-4.04  ,-0.72  ,-3.37  ,-3.35  ,-5.45  ,-5.77  ,-0.70  ,-0.86  ,-2.28  ,-3.99
200709  ,-3.73  ,-1.50  ,-0.96  ,-0.21   ,3.05  ,-2.42  ,-0.66  ,-0.73   ,0.17   ,5.21  ,-1.76  ,-1.31  ,-1.32  ,-0.19   ,3.21  ,-1.11   ,1.28  ,-0.52   ,4.14   ,5.82  ,-4.59  ,-0.57   ,2.13   ,2.95   ,6.75
200710   ,6.64  ,-1.19  ,-0.02   ,0.96   ,1.48   ,5.64  ,-1.51  ,-0.85  ,-2.10   ,0.30   ,7.96   ,0.56   ,1.11   ,2.03   ,0.86   ,5.76   ,0.70  ,-0.61  ,-1.39   ,0.23   ,3.39   ,3.27   ,1.20  ,-3.11  ,-1.33
200711  ,-5.20  ,-1.36  ,-2.96  ,-2.87  ,-5.09  ,-4.13  ,-2.40  ,-0.24  ,-3.26  ,-2.07  ,-1.97  ,-2.02   ,1.73  ,-4.27 ,-10.72  ,-0.47  ,-1.54  ,-0.61  ,-3.48  ,-6.74   ,0.63   ,0.46   ,1.18  ,-1.61  ,-7.16
200712  ,-5.29  ,-4.15  ,-4.40  ,-3.76  ,-8.30  ,-5.40  ,-2.66  ,-3.63  ,-3.64  ,-5.64  ,-6.38  ,-3.51  ,-4.66  ,-4.56  ,-8.79  ,-4.27  ,-4.43  ,-4.02  ,-5.05  ,-6.42  ,-6.32  ,-2.73  ,-1.59  ,-3.22  ,-3.33
200801  ,-5.55  ,-4.29  ,-4.23  ,-1.83  ,-4.07  ,-6.32  ,-3.89  ,-2.94  ,-4.20  ,-2.95  ,-7.40  ,-4.68  ,-4.87  ,-2.53  ,-5.03  ,-4.24  ,-3.00  ,-3.08  ,-5.99  ,-4.59  ,-1.63  ,-3.43  ,-2.73  ,-5.72  ,-9.24
200802   ,6.10   ,4.87   ,3.30   ,2.93   ,1.43   ,0.86   ,1.31   ,1.72   ,0.63   ,4.74   ,2.35   ,2.18  ,-0.43   ,1.52   ,3.62   ,0.56   ,2.00   ,0.53  ,-0.47   ,4.93  ,-4.22   ,1.91   ,0.86  ,-0.36   ,4.51
200803  ,-2.78  ,-0.60   ,1.05  ,-0.35  ,-1.64  ,-2.82   ,2.28  ,-0.42   ,1.93  ,-2.08  ,-4.76  ,-0.45  ,-1.13   ,2.86  ,-0.38  ,-4.74  ,-5.11  ,-0.89   ,2.51   ,0.05  ,-6.31  ,-5.05  ,-4.06  ,-4.27  ,-2.44
200804   ,3.18   ,0.56  ,-1.27  ,-2.80   ,0.41   ,4.65   ,2.20  ,-0.87   ,0.04  ,-1.30   ,6.76   ,3.49  ,-0.54  ,-0.69  ,-3.52  ,11.19   ,7.34   ,6.69   ,1.76  ,-1.68  ,21.87  ,10.77   ,5.30   ,4.26   ,3.24
200805   ,6.02   ,5.37   ,3.81   ,1.73   ,1.62   ,6.25   ,7.50   ,4.81   ,4.59   ,1.58   ,5.09   ,5.13   ,3.25  ,-0.75  ,-0.32   ,3.24   ,2.93   ,2.64  ,-0.84  ,-0.45   ,1.98   ,3.11   ,1.70   ,2.04   ,1.08
200806  ,-6.06  ,-1.83  ,-1.98  ,-1.17  ,-1.68  ,-8.61  ,-4.36  ,-4.62  ,-2.80  ,-5.73  ,-9.88  ,-7.00  ,-5.04  ,-4.00  ,-4.56 ,-10.06  ,-9.26  ,-7.16  ,-4.59  ,-4.23 ,-10.39  ,-7.67  ,-6.54  ,-3.83  ,-4.30
200807  ,-6.10  ,-3.05  ,-2.59  ,-2.79  ,-3.78  ,-4.77  ,-3.73  ,-1.16  ,-2.76  ,-2.90  ,-5.85  ,-3.15  ,-1.61  ,-2.68  ,-0.18  ,-3.72  ,-2.20  ,-2.98  ,-2.80  ,-0.34  ,-1.10  ,-2.41  ,-3.32  ,-1.44  ,-5.90
200808 ,-12.44  ,-7.91  ,-6.39  ,-5.59  ,-7.59  ,-8.98  ,-5.69  ,-4.59  ,-4.21  ,-5.18  ,-4.82  ,-5.08  ,-3.95  ,-4.44  ,-3.18  ,-6.33  ,-5.34  ,-2.14  ,-4.26  ,-1.51  ,-7.61  ,-5.12  ,-6.09  ,-1.26  ,-2.11
200809  ,-8.17  ,-6.50  ,-6.17  ,-4.34  ,-6.98  ,-9.95  ,-9.99 ,-10.42  ,-8.30  ,-8.76  ,-9.58 ,-10.50  ,-8.23  ,-9.80  ,-9.04 ,-11.50  ,-9.54  ,-8.13  ,-6.84  ,-7.18 ,-10.00 ,-12.70  ,-9.06 ,-10.96 ,-10.44
200810 ,-13.75  ,-9.09  ,-8.15  ,-5.45 ,-10.29 ,-15.04  ,-6.77  ,-3.20  ,-2.11  ,-8.64 ,-17.21 ,-13.18  ,-6.21  ,-4.49  ,-7.47 ,-24.24 ,-15.68 ,-14.11  ,-6.65 ,-10.76 ,-18.43 ,-16.99 ,-15.92 ,-11.20  ,-6.57
200811   ,2.29   ,1.36   ,3.50   ,3.89   ,4.49   ,0.66   ,2.35   ,5.43   ,7.33   ,8.02   ,0.18   ,0.38   ,2.32   ,6.11   ,4.74   ,3.94   ,3.37   ,2.51   ,5.24   ,7.94  ,-2.04  ,-4.01  ,-4.31   ,0.85   ,5.15
200812   ,8.50  ,10.27   ,7.97   ,9.54   ,8.30   ,9.60   ,8.53   ,8.05   ,8.65   ,8.49   ,8.94   ,6.95   ,9.24  ,11.64   ,8.33   ,7.61   ,6.45   ,8.04   ,8.46   ,7.68   ,8.86   ,8.68   ,5.14   ,9.45  ,11.83
200901  ,-3.28  ,-1.42  ,-2.28  ,-0.96  ,-1.83  ,-4.65  ,-3.49  ,-6.19  ,-3.56  ,-2.26  ,-2.08  ,-5.37  ,-5.02  ,-3.52  ,-5.42  ,-5.47  ,-5.84  ,-9.18  ,-8.39  ,-7.09  ,-3.15  ,-5.79  ,-9.08  ,-9.69  ,-5.92
200902 ,-17.20 ,-13.14 ,-12.46 ,-11.49 ,-11.67 ,-16.01 ,-11.73 ,-15.27 ,-12.34 ,-11.34 ,-10.66 ,-14.90 ,-12.25 ,-13.57 ,-13.55  ,-9.48 ,-14.27 ,-11.59 ,-12.65 ,-13.37  ,-7.29 ,-13.76 ,-11.10 ,-14.23 ,-12.89
200903  ,10.97   ,6.39   ,2.83   ,2.27   ,0.23  ,10.44   ,5.56   ,4.26   ,2.05   ,0.68   ,9.87   ,4.37   ,1.25  ,-0.07  ,-0.46  ,14.93   ,9.32   ,4.46   ,0.96  ,-2.27   ,7.75   ,3.03   ,1.16  ,-4.36  ,-8.14
200904  ,18.89   ,6.36   ,3.25   ,1.05   ,1.45  ,26.14   ,7.21   ,2.94  ,-0.25   ,0.95  ,21.85   ,8.24   ,3.10   ,2.08  ,-2.17  ,19.20   ,7.82   ,2.81   ,1.09  ,-0.91  ,16.65  ,10.29  ,12.38   ,4.07  ,-0.97
200905  ,23.13  ,19.20  ,13.39   ,9.65   ,9.19  ,19.56  ,14.21  ,14.51  ,11.22   ,9.50  ,17.90  ,17.38   ,9.02  ,10.43   ,8.46  ,15.96  ,13.88  ,13.97  ,10.15   ,9.52  ,14.80  ,11.55   ,8.31   ,9.38   ,5.27
200906  ,18.25  ,12.84  ,10.16   ,6.89   ,4.15   ,9.81  ,10.33   ,6.93   ,5.36   ,4.29   ,4.97   ,7.46   ,6.78   ,5.33   ,5.29   ,6.03   ,8.18   ,5.76   ,6.10   ,3.96   ,2.36   ,2.07   ,3.26  ,-1.19   ,2.00
200907   ,0.74   ,3.67   ,2.14   ,3.37   ,1.96   ,2.96   ,5.06   ,0.59   ,1.80   ,3.02   ,2.41   ,0.59   ,2.46   ,3.91   ,2.90   ,2.55   ,5.08   ,4.40   ,5.49   ,0.28   ,5.25   ,4.31   ,6.17   ,2.40   ,1.05
200908   ,6.74   ,5.53   ,4.87   ,5.31   ,4.86   ,7.31   ,5.42   ,6.34   ,7.28   ,6.86   ,7.49   ,3.91   ,3.93   ,4.45   ,5.58   ,8.42   ,4.13   ,4.58   ,3.57   ,4.03   ,2.63   ,3.96   ,3.36   ,1.42   ,0.33
200909  ,-1.97  ,-0.23   ,0.09  ,-0.13  ,-0.67  ,-3.41  ,-0.97   ,0.70   ,2.52   ,1.01  ,-3.20  ,-0.21   ,0.99   ,0.06   ,1.17  ,-5.79  ,-2.82  ,-1.63   ,0.50  ,-0.05  ,-4.45   ,1.26  ,-1.59   ,2.55   ,0.29
200910  ,-2.91  ,-2.03  ,-2.49  ,-2.16  ,-1.89  ,-0.53  ,-3.15  ,-2.73  ,-3.02  ,-3.56  ,-0.17  ,-2.24  ,-3.42  ,-3.31  ,-1.71  ,-1.32  ,-4.66  ,-4.27  ,-2.17  ,-3.00  ,-1.66  ,-3.13  ,-1.60  ,-2.18  ,-0.24
200911  ,-7.26  ,-3.68  ,-3.41  ,-6.13  ,-9.24  ,-5.70  ,-2.26  ,-7.72  ,-5.98  ,-5.82  ,-2.60  ,-3.41  ,-3.75  ,-5.18  ,-8.83  ,-1.87  ,-2.70  ,-1.16  ,-3.54  ,-4.02   ,0.79  ,-0.71  ,-1.61  ,-4.45  ,-3.84
200912  ,-0.09  ,-2.91  ,-2.90  ,-0.43   ,0.22  ,-1.19  ,-3.24  ,-2.15  ,-0.82   ,0.19  ,-3.01  ,-3.40  ,-2.93  ,-0.69   ,1.42  ,-2.08  ,-3.25  ,-2.13   ,1.66   ,4.87  ,-4.67  ,-4.87   ,1.69   ,5.31   ,6.68
201001   ,3.50   ,4.16   ,3.51   ,3.44   ,6.05   ,3.55   ,1.58   ,3.33   ,3.60   ,2.89   ,2.78   ,2.62   ,2.22   ,5.31   ,0.12   ,1.15   ,3.24   ,1.85   ,1.47   ,2.11   ,7.86   ,3.35   ,2.59  ,-1.22  ,-0.90
201002   ,1.07   ,1.54   ,1.99   ,2.11   ,2.11   ,2.31   ,2.02   ,1.11   ,1.72   ,1.62   ,2.50   ,2.64   ,1.22   ,1.78  ,-5.75   ,3.82   ,2.36   ,3.38   ,2.36  ,-1.47   ,1.40   ,2.24  ,-0.68  ,-0.25  ,-0.56
201003   ,5.63   ,4.02   ,5.03   ,9.46   ,6.97   ,4.38   ,2.37   ,4.07   ,6.17   ,6.05   ,2.34   ,3.80   ,5.51   ,5.71   ,6.57   ,3.83   ,3.12   ,4.44   ,7.14   ,7.66   ,2.78   ,3.42   ,4.35   ,7.10   ,6.16
201004   ,7.15   ,5.81   ,6.02   ,9.37  ,12.58   ,4.34   ,2.96   ,5.59   ,6.16   ,6.78   ,2.35   ,5.04   ,3.69   ,2.71   ,3.38   ,1.77   ,1.63   ,1.73   ,2.29   ,2.80   ,0.51  ,-0.51  ,-0.43   ,0.10  ,-1.37
201005  ,-7.43  ,-5.49  ,-5.02  ,-6.66  ,-9.62  ,-7.60  ,-7.07  ,-4.76  ,-7.05  ,-8.81  ,-7.22  ,-5.69  ,-7.18  ,-8.14  ,-6.17  ,-8.24  ,-7.72  ,-7.58  ,-7.07  ,-7.70  ,-8.03  ,-4.71  ,-9.26  ,-9.71  ,-9.63
201006   ,0.68   ,1.80   ,1.57   ,1.25  ,-1.85   ,0.04  ,-0.12  ,-0.36  ,-0.15  ,-2.32   ,2.16   ,1.53  ,-0.63   ,1.08   ,2.31  ,-0.09   ,0.86  ,-0.22   ,0.07  ,-0.72  ,-1.80   ,0.81  ,-0.42  ,-2.15  ,-1.96
201007   ,1.61   ,1.81   ,1.83   ,1.61   ,2.53   ,0.61   ,0.38   ,1.51   ,3.43   ,2.44  ,-1.11   ,0.92   ,0.55   ,1.86   ,1.08   ,3.26   ,1.70   ,1.54   ,1.47   ,1.03   ,3.87   ,1.99   ,2.72   ,3.35   ,5.57
201008  ,-4.58  ,-1.17  ,-1.13   ,0.08  ,-6.20  ,-5.24  ,-3.33  ,-2.84  ,-1.58  ,-4.04  ,-3.73  ,-2.62  ,-3.11  ,-1.31  ,-3.68  ,-3.46  ,-2.85  ,-2.31  ,-1.88  ,-3.94  ,-4.03  ,-2.07  ,-2.40  ,-0.60  ,-3.04
201009   ,2.56   ,3.22   ,3.04   ,2.65   ,5.58   ,2.82   ,3.33   ,4.66   ,4.58   ,4.70   ,3.54   ,4.22   ,4.59   ,3.97   ,6.93   ,5.17   ,4.67   ,4.20   ,5.15   ,6.09   ,2.73   ,4.82   ,5.27   ,2.64   ,7.78
201010  ,-4.58  ,-3.31  ,-2.22  ,-1.26  ,-2.24  ,-1.58  ,-2.33  ,-2.55  ,-2.90  ,-2.44  ,-0.49  ,-0.92  ,-1.78  ,-0.71  ,-2.15   ,0.93  ,-1.12   ,0.59  ,-0.02   ,0.02   ,1.35   ,1.52   ,2.74   ,2.67   ,1.23
201011   ,7.81   ,3.71   ,1.74   ,0.87   ,5.18   ,4.45   ,1.48   ,1.40   ,0.26   ,3.70   ,4.10   ,1.39  ,-0.26   ,1.77   ,1.43   ,3.50   ,1.27   ,0.70  ,-0.51   ,3.16   ,4.84   ,0.19   ,0.88   ,1.02   ,1.84
201012  ,11.51  ,10.43   ,9.08  ,10.58  ,13.68  ,11.85   ,9.83  ,10.56  ,10.93  ,11.70  ,10.95   ,9.73   ,8.39   ,8.91  ,10.38   ,8.80   ,8.58   ,8.68   ,9.43   ,8.53   ,8.08   ,7.36   ,5.65   ,6.86   ,6.87
201101   ,2.60   ,3.25   ,3.19   ,4.26   ,4.96   ,0.60   ,2.77   ,0.81   ,4.27   ,3.34  ,-0.61  ,-0.82  ,-0.11   ,0.79   ,2.34   ,1.39   ,0.88   ,0.31   ,0.52   ,2.26  ,-0.24  ,-0.42   ,0.83  ,-0.27   ,0.78
201102   ,3.95   ,5.12   ,4.69   ,5.91   ,6.42   ,4.45   ,3.25   ,3.35   ,4.60   ,6.49   ,5.61   ,2.25   ,4.47   ,3.67   ,5.32   ,5.13   ,3.79   ,4.08   ,4.03   ,5.93   ,4.90   ,5.62   ,4.10   ,5.08   ,4.52
201103  ,-4.65   ,0.57  ,-4.27  ,-3.93  ,-7.95  ,-5.65  ,-3.84  ,-1.27  ,-4.87  ,-8.96  ,-9.42  ,-4.18  ,-5.31  ,-7.93  ,-7.86  ,-6.72  ,-6.37  ,-7.43  ,-8.49  ,-7.46 ,-15.31 ,-10.30  ,-7.79  ,-9.83  ,-4.55
