Date,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV
200403  ,25.15  ,23.42  ,25.71  ,20.85  ,26.77  ,23.81  ,18.13  ,18.46  ,20.80  ,26.96  ,20.63  ,20.24  ,16.97  ,16.32  ,23.73  ,18.65  ,17.26  ,15.91  ,14.34  ,19.73  ,15.78  ,10.85  ,11.37  ,12.28  ,12.38
200404  ,-0.18   ,0.28   ,1.45   ,3.48   ,9.54   ,2.27  ,-1.62  ,-3.56  ,-2.41   ,5.83  ,-3.02   ,1.16   ,0.53  ,-0.98  ,-2.04  ,-1.72  ,-6.07  ,-5.55  ,-4.03  ,-3.16  ,-4.95  ,-5.97  ,-6.75  ,-4.30  ,-6.27
200405  ,-7.34  ,-5.48  ,-5.99  ,-4.80  ,-8.50  ,-6.64  ,-4.64  ,-4.28  ,-4.78 ,-10.69  ,-5.49  ,-5.90  ,-1.56  ,-1.18  ,-3.09  ,-5.58  ,-2.61  ,-1.24  ,-1.39  ,-3.67  ,-3.40  ,-1.40  ,-2.64  ,-4.26  ,-0.80
200406  ,10.85   ,8.94  ,11.75  ,25.27  ,13.72   ,8.30   ,8.50   ,9.02   ,7.18  ,12.91   ,7.88  ,10.03   ,6.95   ,7.20  ,11.17   ,8.41   ,8.03   ,6.59   ,6.11   ,7.16   ,3.78   ,2.82   ,2.65   ,3.87   ,7.83
200407  ,-6.36  ,-4.48  ,-3.54  ,-4.45  ,-7.53  ,-8.57  ,-4.37  ,-4.48  ,-5.72 ,-10.07  ,-8.25  ,-7.49  ,-6.49  ,-5.65 ,-10.03  ,-7.57  ,-6.91  ,-5.05  ,-7.89 ,-11.21  ,-8.73  ,-6.69  ,-4.61  ,-4.86  ,-7.61
200408   ,2.11   ,1.67   ,1.65   ,1.84   ,1.53   ,2.38   ,0.78   ,0.91   ,1.56   ,0.49   ,2.67   ,0.47   ,0.97  ,-0.51   ,1.12   ,0.73   ,0.60   ,0.03   ,1.02   ,0.73   ,2.24  ,-0.48   ,1.01   ,1.32   ,1.83
200409  ,-1.97  ,-2.39  ,-1.86  ,-2.39  ,-6.63  ,-2.85  ,-2.64  ,-1.95  ,-4.06  ,-6.23  ,-3.53  ,-2.94  ,-2.68  ,-2.67  ,-6.31  ,-2.89  ,-2.24  ,-2.33  ,-2.61  ,-4.82  ,-2.16  ,-2.48  ,-2.82  ,-3.03  ,-3.26
200410   ,4.67   ,4.52   ,3.69   ,2.71   ,3.22   ,2.57   ,2.43   ,0.87   ,2.35   ,1.21   ,1.89   ,2.82   ,1.96   ,2.52  ,-0.12   ,2.43   ,1.41   ,2.02   ,1.29   ,2.31   ,1.96   ,2.45   ,2.86   ,2.85   ,2.29
200411   ,4.44   ,2.72   ,4.34   ,3.44   ,3.80   ,4.45   ,2.61   ,2.21   ,1.61   ,4.35   ,3.20   ,2.81   ,2.08   ,2.18   ,3.47   ,4.75   ,2.03   ,3.12   ,3.61   ,3.97   ,5.55   ,5.16   ,4.52   ,1.86   ,3.93
200412   ,5.34   ,3.62   ,2.74   ,3.92   ,3.18   ,4.41   ,5.61   ,4.49   ,3.89   ,4.93   ,3.89   ,5.19   ,6.68   ,6.81   ,5.81   ,5.30   ,4.52   ,4.63   ,6.04   ,3.34   ,4.43   ,4.39   ,5.23   ,5.69   ,6.04
200501   ,7.27   ,6.22   ,5.79   ,5.57   ,7.39   ,6.02   ,4.65   ,4.46   ,3.19   ,5.89   ,4.05   ,3.43   ,2.58   ,2.44   ,4.14   ,2.56   ,1.49   ,2.77   ,2.18   ,0.79  ,-1.36  ,-1.34  ,-2.55  ,-3.17  ,-2.68
200502   ,5.15   ,6.04   ,6.84   ,6.03   ,4.61   ,5.04   ,3.56   ,2.64   ,2.95   ,1.52   ,3.27   ,4.95   ,2.89   ,3.93   ,2.24   ,1.62   ,3.13   ,1.40   ,0.28   ,0.52   ,3.21   ,2.73   ,1.14   ,0.38   ,1.08
200503   ,2.28   ,3.01   ,2.43   ,1.76   ,0.77   ,1.37   ,1.22   ,0.83   ,2.26  ,-1.60   ,1.10   ,0.56   ,3.13   ,1.49  ,-0.90  ,-0.89  ,-0.46   ,1.85   ,0.44  ,-0.71  ,-2.03  ,-1.30  ,-1.47  ,-2.18  ,-2.19
200504  ,-0.45   ,0.21   ,1.13   ,1.16   ,4.51  ,-0.25  ,-0.12   ,0.08   ,1.35   ,2.57  ,-1.24  ,-2.48  ,-2.03   ,0.63  ,-0.75  ,-1.12  ,-0.66  ,-0.99  ,-1.24  ,-0.13  ,-1.79  ,-2.05  ,-2.13  ,-2.95  ,-3.61
200505  ,-4.76  ,-4.99  ,-4.69  ,-4.51  ,-4.99  ,-2.97  ,-4.29  ,-4.12  ,-3.89  ,-1.79  ,-4.72  ,-1.83  ,-1.83  ,-1.74  ,-5.35  ,-1.44  ,-1.31  ,-2.18  ,-3.79  ,-4.72  ,-2.70  ,-2.52  ,-1.89  ,-1.92  ,-1.67
200506   ,2.79   ,2.45   ,1.33   ,2.71   ,2.74   ,1.64   ,3.17   ,1.50   ,1.45   ,3.00   ,2.60   ,4.26   ,2.28   ,2.27   ,2.87   ,1.32   ,0.98   ,1.07   ,1.89   ,1.72   ,1.24   ,1.76   ,0.74   ,0.02   ,0.13
200507   ,3.89   ,3.30   ,3.85   ,1.77   ,2.58   ,1.18   ,0.71   ,0.35   ,0.98   ,1.21   ,2.32   ,1.93   ,1.60   ,1.55   ,1.97   ,1.42   ,2.29   ,1.46   ,0.75   ,0.53   ,0.42  ,-0.33   ,1.23   ,1.55  ,-0.07
200508   ,3.86   ,5.06   ,3.81   ,2.37   ,1.78   ,4.98   ,2.87   ,3.45   ,2.33   ,1.37   ,5.36   ,5.76   ,3.99   ,3.69   ,1.76   ,5.74   ,5.61   ,5.68   ,5.51   ,1.82   ,8.43   ,5.93   ,9.42   ,7.50   ,7.53
200509   ,2.07   ,0.72   ,2.36   ,2.93  ,-0.73   ,4.07   ,3.59   ,2.90   ,3.61   ,1.41   ,3.95   ,7.23   ,2.82   ,3.65   ,1.56   ,6.86   ,4.98   ,5.68   ,5.48   ,2.67   ,9.88   ,9.76  ,10.43  ,10.55   ,6.52
200510   ,1.61   ,1.25   ,0.44   ,0.73   ,2.02   ,3.74   ,2.90   ,1.53   ,0.44   ,4.64   ,3.04   ,4.28   ,1.40   ,3.22   ,3.40   ,1.81   ,4.26   ,3.46   ,2.99   ,3.13  ,-0.15  ,-1.16  ,-0.06  ,-1.22  ,-3.43
200511   ,2.34  ,-0.07   ,3.17   ,4.12   ,3.18   ,2.58   ,2.98   ,4.36   ,2.45   ,1.57   ,3.03   ,0.85   ,0.18   ,3.57   ,3.80   ,7.02   ,0.43   ,0.39   ,2.68   ,3.01   ,3.17   ,2.35   ,1.09   ,3.98   ,7.76
200512  ,10.90   ,9.55  ,13.69  ,13.12  ,18.08  ,16.16  ,10.45  ,11.82  ,10.28  ,16.47   ,9.90  ,11.53  ,10.27  ,13.02  ,16.83   ,9.24   ,8.73   ,9.08  ,12.82  ,19.18   ,8.88   ,7.68   ,8.28   ,7.02  ,13.68
200601   ,4.02   ,4.53   ,3.75   ,4.19   ,3.53   ,1.04   ,6.86   ,6.51   ,7.29   ,2.44   ,1.72   ,2.28   ,6.11   ,2.80   ,1.90   ,6.69   ,3.73   ,2.17   ,2.97   ,2.32   ,4.97   ,3.66   ,4.95   ,4.71   ,0.90
200602  ,-7.70  ,-6.10  ,-5.35  ,-3.73  ,-6.30  ,-8.07  ,-6.77  ,-6.37  ,-5.33  ,-5.92  ,-4.78  ,-5.04  ,-5.15  ,-4.21  ,-8.14  ,-4.84  ,-3.34  ,-2.55  ,-6.03  ,-7.34  ,-2.05  ,-0.91  ,-1.11   ,0.22  ,-2.09
200603   ,1.68   ,1.55   ,2.11   ,0.68   ,2.73   ,2.62   ,3.29   ,4.56   ,2.01   ,4.14   ,3.29   ,4.75   ,3.75   ,2.76   ,6.07   ,4.42   ,3.52   ,3.57   ,5.28   ,5.57   ,1.40   ,2.79   ,3.05   ,3.16   ,3.56
200604   ,0.83   ,1.47   ,2.25   ,3.37  ,-0.29   ,1.37   ,0.88   ,1.47   ,3.70   ,0.85   ,2.09   ,1.55   ,2.00   ,1.59   ,0.16   ,0.94   ,0.91   ,2.01   ,0.63  ,-0.03   ,1.75   ,2.94   ,3.27   ,4.44   ,1.69
200605 ,-10.03  ,-7.88  ,-8.87  ,-7.50  ,-9.35 ,-10.25  ,-6.61  ,-7.72  ,-6.36  ,-9.58  ,-9.76  ,-7.12  ,-8.47  ,-6.22 ,-10.23  ,-7.32  ,-7.21  ,-6.02  ,-6.17  ,-8.94  ,-4.68  ,-5.04  ,-5.74  ,-9.23  ,-7.78
200606  ,-3.02  ,-3.35  ,-3.18  ,-3.63  ,-1.12  ,-4.45  ,-3.80  ,-3.47  ,-3.63  ,-2.83  ,-3.48  ,-2.54  ,-2.89  ,-3.24  ,-3.43  ,-3.29  ,-1.38  ,-2.95  ,-1.82  ,-3.47  ,-1.20  ,-0.05  ,-0.90  ,-1.43  ,-0.92
200607  ,-7.68  ,-5.47  ,-4.70  ,-7.08 ,-12.10  ,-6.21  ,-4.97  ,-4.91  ,-4.99  ,-9.79  ,-4.78  ,-4.05  ,-5.55  ,-4.79  ,-9.75  ,-4.70  ,-2.83  ,-2.04  ,-5.55  ,-5.87   ,0.34  ,-1.20  ,-0.99   ,1.51  ,-5.61
200608   ,2.45   ,0.99   ,0.79   ,2.20   ,3.09   ,1.61   ,1.34  ,-0.36   ,2.84   ,3.81   ,1.06   ,3.49   ,1.14   ,1.67   ,4.01   ,1.74   ,1.91   ,1.95   ,2.29   ,5.41   ,2.92   ,2.31  ,-0.61   ,1.34   ,2.79
200609  ,-3.54  ,-3.03  ,-2.43  ,-3.26  ,-5.70  ,-3.63  ,-1.63  ,-2.15  ,-2.00  ,-3.24  ,-1.37  ,-1.80  ,-2.53  ,-1.59  ,-1.92  ,-1.56  ,-1.28  ,-1.34  ,-1.12  ,-0.35  ,-1.28  ,-1.73  ,-2.37  ,-0.60  ,-1.67
200610   ,0.16  ,-0.19  ,-1.08  ,-0.41  ,-1.42  ,-0.92  ,-0.84  ,-0.95  ,-0.83  ,-0.75  ,-0.91  ,-0.40  ,-0.60   ,0.23  ,-0.82   ,0.48  ,-0.41   ,0.14   ,0.19   ,1.29   ,2.28   ,1.69   ,0.38   ,3.74   ,2.36
200611  ,-3.81  ,-2.69  ,-3.11  ,-1.80  ,-4.43  ,-2.19  ,-0.33  ,-1.55  ,-0.45  ,-3.65  ,-0.01  ,-0.18   ,1.41  ,-0.02  ,-1.80  ,-0.79  ,-1.73  ,-0.73   ,0.95  ,-0.75   ,1.56   ,0.55  ,-0.64   ,0.38  ,-0.74
200612  ,-1.68  ,-0.96   ,0.39  ,-1.06  ,-2.36  ,-0.01   ,0.22   ,1.17   ,2.58  ,-1.71   ,1.38  ,-0.10   ,1.12   ,2.80  ,-1.22  ,-0.26  ,-0.64   ,0.50   ,1.23  ,-1.35   ,1.21   ,1.19   ,1.53   ,5.27   ,1.77
200701   ,2.59   ,0.83   ,1.20   ,1.58   ,3.20   ,2.40   ,1.45   ,1.04  ,-0.05   ,0.25   ,1.66   ,1.87   ,0.66   ,1.84   ,1.83   ,1.14   ,1.50   ,0.62   ,0.19   ,2.48   ,0.38   ,2.70   ,0.69  ,-0.21   ,1.37
200702   ,3.65   ,3.27   ,3.84   ,2.46  ,-0.77   ,4.76   ,4.11   ,3.03   ,6.13   ,0.30   ,3.50   ,3.21   ,3.77   ,3.50   ,0.68   ,5.07   ,2.59   ,4.25   ,1.93   ,2.61   ,5.35   ,5.88   ,3.50   ,2.83   ,2.70
200703  ,-0.58  ,-0.32  ,-0.25  ,-0.34  ,-3.84  ,-0.00  ,-0.00  ,-0.71  ,-0.16  ,-2.88  ,-1.44   ,0.00   ,0.57   ,0.03  ,-1.89  ,-1.78  ,-0.58   ,0.57  ,-0.97  ,-3.02  ,-0.27   ,0.79  ,-2.11  ,-2.03  ,-3.10
200704  ,-4.38  ,-3.69  ,-3.38  ,-3.55  ,-6.70  ,-3.29  ,-1.89  ,-2.69  ,-1.21  ,-4.90  ,-2.66  ,-0.85   ,0.35  ,-1.19  ,-5.34  ,-2.82  ,-0.94   ,1.29  ,-0.57  ,-4.06  ,-3.29  ,-2.94  ,-2.47  ,-0.44  ,-3.79
200705  ,-1.99  ,-1.88  ,-2.18  ,-0.60  ,-3.20  ,-1.35  ,-2.95  ,-3.45   ,0.31  ,-3.93  ,-3.86  ,-1.59  ,-3.27  ,-3.19  ,-2.27  ,-3.88  ,-1.00   ,1.38  ,-1.05   ,0.18  ,-0.02  ,-0.36   ,3.64   ,1.58   ,2.33
200706   ,2.53   ,2.31   ,2.48   ,2.51   ,3.84   ,2.17   ,1.69   ,2.74   ,1.09   ,2.65   ,1.26   ,1.03   ,2.06   ,3.87   ,0.79  ,-1.40  ,-0.43   ,1.10   ,3.19  ,-1.93  ,-2.06  ,-1.91  ,-0.66   ,2.44  ,-0.86
200707   ,2.45   ,2.16   ,2.83   ,1.18  ,-2.01   ,0.87   ,0.45   ,1.86   ,1.43  ,-2.36   ,0.51  ,-0.10   ,2.22   ,0.47  ,-0.39  ,-0.75  ,-1.29  ,-0.18  ,-0.06   ,0.59  ,-3.85   ,1.41   ,0.47   ,2.21  ,-0.93
200708  ,-5.83  ,-5.43  ,-6.62  ,-5.43 ,-11.43  ,-5.70  ,-4.32  ,-4.71  ,-6.23  ,-7.71  ,-3.72  ,-3.42  ,-5.28  ,-3.32  ,-7.21  ,-1.78  ,-2.55  ,-0.44  ,-4.08  ,-7.21   ,0.99  ,-0.96  ,-7.27  ,-4.17  ,-4.02
200709  ,-1.45  ,-0.88  ,-0.73  ,-1.30  ,-4.18  ,-0.83   ,0.15   ,1.10  ,-0.12  ,-0.65  ,-1.06  ,-0.36   ,1.51  ,-0.65   ,0.59   ,2.47  ,-0.19   ,0.86   ,2.82   ,2.13   ,0.69   ,0.11   ,3.47   ,3.90   ,2.56
200710   ,0.34  ,-0.49   ,0.60   ,2.02  ,11.43   ,0.00  ,-0.72  ,-1.12   ,1.37   ,5.27   ,2.46   ,0.74  ,-2.74   ,2.55  ,10.74  ,-0.00   ,1.66  ,-1.39   ,0.10   ,2.53   ,0.09   ,1.96  ,-1.56  ,-0.36  ,-0.30
200711  ,-2.43  ,-3.44  ,-3.53  ,-2.58  ,-5.11  ,-2.46  ,-1.61  ,-4.25  ,-3.69  ,-4.98   ,0.64  ,-2.85  ,-2.63  ,-3.04  ,-6.36  ,-1.31  ,-1.13  ,-1.41  ,-4.45  ,-5.25   ,1.77  ,-1.40  ,-2.62  ,-4.10  ,-1.42
200712  ,-5.18  ,-3.76  ,-4.85  ,-4.21  ,-6.02  ,-5.29  ,-3.70  ,-5.29  ,-3.88  ,-5.96  ,-5.81  ,-2.51  ,-3.87  ,-4.92  ,-8.87  ,-5.39  ,-4.86  ,-3.84  ,-3.53  ,-6.54  ,-3.06  ,-2.79  ,-4.44  ,-3.14  ,-4.34
200801  ,-3.17  ,-2.88  ,-4.26  ,-5.52  ,-7.78  ,-0.89  ,-3.56  ,-5.83  ,-4.93  ,-5.73  ,-1.98  ,-2.91  ,-5.75  ,-7.22 ,-10.55  ,-2.79  ,-1.24  ,-4.11  ,-5.39  ,-5.03  ,-2.57  ,-6.72  ,-3.50  ,-7.52  ,-2.53
200802   ,4.20   ,3.24   ,3.13   ,3.28   ,7.00   ,1.59   ,2.37   ,2.42   ,1.57   ,3.13  ,-0.65   ,0.74   ,0.54   ,4.99   ,0.64   ,5.37  ,-0.77   ,1.32  ,-0.60   ,4.18  ,-1.02   ,0.40   ,0.68   ,2.60   ,1.06
200803   ,0.27  ,-0.68  ,-0.74  ,-1.50  ,-2.75   ,1.30   ,1.63   ,0.42  ,-2.36  ,-2.98   ,2.50   ,1.37  ,-0.45   ,0.24  ,-8.30   ,1.13   ,0.36   ,0.27  ,-4.88  ,-3.20  ,-0.28  ,-3.81  ,-6.49  ,-4.83  ,-6.87
200804   ,0.37  ,-0.78  ,-1.57  ,-0.56  ,-0.80   ,0.15  ,-2.57   ,0.24   ,1.20   ,0.64   ,1.17   ,1.01   ,2.91  ,-3.11   ,2.71   ,3.55   ,4.01   ,4.20   ,5.61   ,5.95   ,3.16   ,9.06  ,11.42   ,9.50   ,6.96
200805   ,3.08   ,3.89   ,3.62   ,2.24   ,4.24   ,5.32   ,4.44   ,4.37   ,4.51   ,4.26   ,4.76   ,2.95   ,1.80   ,3.64   ,1.84   ,0.19   ,1.16   ,1.83   ,1.99   ,0.27   ,1.18   ,2.45   ,2.62   ,3.60   ,0.68
200806  ,-2.25  ,-0.77  ,-0.40  ,-2.98  ,-7.85  ,-4.28  ,-3.09  ,-4.41  ,-3.22  ,-8.87  ,-2.75  ,-4.80  ,-5.82  ,-4.41 ,-10.69  ,-5.03  ,-5.82  ,-4.24  ,-8.10  ,-8.63  ,-2.48  ,-7.50  ,-9.24  ,-6.12  ,-9.01
200807  ,-2.93  ,-2.71  ,-4.08  ,-4.17  ,-7.53  ,-1.04  ,-4.17  ,-2.08  ,-3.15  ,-6.42  ,-0.30  ,-1.18  ,-3.85  ,-5.86  ,-5.29  ,-0.20  ,-1.60  ,-1.41  ,-6.06  ,-3.75   ,0.91   ,0.96  ,-3.89  ,-5.17  ,-5.77
200808  ,-8.00  ,-6.09  ,-6.97  ,-7.81 ,-11.44  ,-3.96  ,-5.50  ,-5.61  ,-7.01  ,-8.32  ,-4.90  ,-3.16  ,-4.84  ,-4.32  ,-4.96  ,-3.31  ,-3.41  ,-3.67  ,-4.82  ,-3.09  ,-3.36  ,-4.99  ,-5.56  ,-2.97  ,-4.50
200809  ,-6.85  ,-6.57  ,-5.20  ,-6.67  ,-6.93  ,-7.53  ,-7.76  ,-7.91  ,-9.68 ,-13.80  ,-8.21  ,-9.15  ,-6.84 ,-15.61 ,-10.05  ,-8.35  ,-5.83  ,-6.84 ,-12.96 ,-10.60  ,-8.48  ,-3.75 ,-13.57 ,-15.06 ,-12.60
200810  ,-8.17  ,-4.36  ,-7.13 ,-11.03 ,-12.90  ,-6.76  ,-3.59  ,-3.28  ,-9.94 ,-13.33  ,-6.45  ,-3.38  ,-8.46 ,-17.38 ,-15.99 ,-12.37  ,-7.95 ,-13.89 ,-14.88 ,-17.64  ,-6.60 ,-17.09 ,-16.49 ,-15.51 ,-16.84
200811   ,2.26   ,2.49   ,4.11   ,4.33   ,2.29   ,6.34   ,3.71   ,2.61   ,3.96   ,3.67   ,3.75   ,3.70   ,5.28   ,1.75   ,5.28   ,2.22   ,5.28   ,8.11  ,-0.74   ,4.20   ,1.84   ,1.92   ,1.54  ,-3.92  ,-6.51
200812   ,8.63  ,10.00   ,8.17   ,7.81   ,9.55   ,9.34   ,8.10   ,7.65   ,7.45   ,9.28  ,10.39   ,9.18   ,8.99   ,9.59   ,9.14   ,7.45   ,9.10   ,7.30   ,6.48   ,8.16  ,11.47   ,9.07   ,5.70   ,6.15   ,8.31
200901  ,-1.84  ,-1.92  ,-2.53  ,-2.67  ,-1.11  ,-3.68  ,-5.19  ,-4.63  ,-5.49  ,-4.71  ,-4.30  ,-3.85  ,-6.12  ,-4.34  ,-4.58  ,-6.67  ,-7.79  ,-9.03  ,-6.81 ,-10.10  ,-5.78  ,-8.73  ,-9.45  ,-7.45  ,-3.78
200902 ,-12.50 ,-11.83 ,-11.23 ,-13.21 ,-13.93 ,-12.29 ,-11.77 ,-13.24 ,-14.35 ,-15.65 ,-13.43 ,-13.24 ,-12.84 ,-11.75 ,-14.75 ,-12.18 ,-11.37 ,-16.47 ,-11.38 ,-12.55 ,-10.91 ,-17.90 ,-12.86 ,-10.51  ,-7.27
200903   ,3.81   ,2.72   ,2.64   ,1.90   ,3.44   ,2.53   ,2.15   ,2.65   ,2.00   ,3.50  ,-0.55   ,0.90   ,2.02   ,5.54   ,2.04   ,3.08   ,1.97   ,7.21   ,6.64   ,7.45  ,-5.42  ,-0.56   ,5.42   ,5.16   ,1.56
200904   ,5.95   ,2.30   ,1.48   ,2.03   ,4.80   ,4.57   ,3.04   ,3.37   ,5.27   ,4.17   ,0.87   ,0.73   ,3.46  ,10.40  ,12.51   ,5.93   ,2.36   ,6.79   ,9.36   ,8.55   ,3.06   ,5.82  ,11.09  ,12.43  ,14.45
200905  ,10.74   ,9.93   ,9.40  ,12.55  ,17.46   ,9.44   ,8.92  ,12.09  ,16.46  ,17.49  ,12.47  ,10.19  ,10.64  ,15.35  ,18.80   ,9.24   ,7.73  ,10.84  ,14.47  ,17.65   ,7.83  ,11.14  ,15.03  ,11.44   ,8.71
200906   ,9.21   ,5.85   ,8.51   ,9.81  ,10.54   ,5.92   ,6.11   ,8.20   ,9.38   ,9.72   ,7.88   ,5.03   ,5.69   ,4.79   ,6.56   ,5.14   ,6.38   ,6.21   ,5.59   ,5.30   ,1.11   ,1.81   ,4.05   ,2.28  ,-0.26
200907   ,1.01   ,2.43   ,2.87   ,3.39   ,2.85   ,0.70   ,2.28   ,3.91   ,4.71   ,3.80   ,0.83   ,3.21   ,2.36   ,4.87   ,2.52   ,3.50   ,1.69   ,4.15   ,5.69   ,3.10   ,4.75   ,7.49   ,3.90   ,3.89   ,3.49
200908   ,5.29   ,5.31   ,5.11   ,4.34   ,7.47   ,6.26   ,8.01   ,4.85   ,5.05   ,8.11   ,4.90   ,4.77   ,3.45   ,6.49   ,6.35   ,2.49   ,6.60   ,6.00   ,2.77   ,3.84   ,2.56   ,1.29   ,4.29   ,3.73   ,1.50
200909  ,-1.78  ,-0.38   ,0.29   ,1.29  ,-0.66  ,-1.13   ,0.17  ,-0.40   ,2.89   ,1.03  ,-2.58   ,0.73  ,-0.57   ,0.93   ,1.68  ,-1.95  ,-0.59  ,-1.02   ,0.44  ,-3.04  ,-2.26   ,0.71   ,0.23  ,-3.05  ,-0.39
200910  ,-2.18  ,-2.38  ,-2.58  ,-1.72  ,-1.70  ,-3.72  ,-2.94  ,-3.06  ,-3.14  ,-2.01  ,-2.36  ,-2.25  ,-2.73  ,-1.86  ,-2.04  ,-4.50  ,-3.52  ,-2.42  ,-3.96  ,-0.50  ,-2.64  ,-2.46  ,-3.66  ,-0.93  ,-0.68
200911  ,-6.90  ,-4.81  ,-4.17  ,-5.68  ,-6.84  ,-5.47  ,-5.56  ,-4.57  ,-5.17  ,-6.98  ,-4.22  ,-6.74  ,-4.00  ,-3.20  ,-5.89  ,-3.63  ,-2.67  ,-1.30  ,-3.79  ,-1.92  ,-3.28  ,-1.38   ,0.89  ,-2.30  ,-1.55
200912  ,-1.74  ,-2.34  ,-2.31  ,-2.43  ,-1.87  ,-1.43  ,-1.88  ,-0.67  ,-1.12  ,-1.86   ,0.78  ,-2.47  ,-2.85  ,-2.26  ,-0.83   ,0.47  ,-1.37  ,-1.82   ,1.41   ,0.33   ,4.10   ,4.07  ,-3.21  ,-0.55   ,2.07
201001   ,4.10   ,3.83   ,4.70   ,4.23   ,4.54   ,2.63   ,2.91   ,3.31   ,3.60   ,1.82   ,4.48   ,1.59   ,1.48   ,2.16   ,1.41   ,1.55   ,0.96   ,3.89   ,1.64   ,1.99   ,2.67   ,0.18   ,2.59   ,1.42   ,3.81
201002   ,1.59   ,1.27   ,3.00   ,2.03   ,1.16   ,1.82  ,-0.66   ,3.83   ,1.25   ,1.91   ,0.07   ,1.85   ,0.19   ,1.09   ,0.84   ,1.78   ,2.96   ,1.37  ,-0.25   ,1.78  ,-0.47   ,0.69   ,0.79   ,0.54   ,0.72
201003   ,5.96   ,5.25   ,4.77   ,6.65   ,5.61   ,4.70   ,4.55   ,6.47   ,3.44   ,4.37   ,5.89   ,3.42   ,4.10   ,4.35   ,3.29   ,4.61   ,3.63   ,6.02   ,7.30   ,5.28   ,4.96   ,5.31   ,3.50   ,4.01   ,6.44
201004   ,7.77   ,6.02   ,5.55   ,6.53  ,10.67   ,6.00   ,5.71   ,2.24   ,3.74   ,5.55   ,4.24   ,3.86   ,1.36   ,2.88   ,4.57   ,2.04   ,1.83   ,1.11   ,2.58   ,1.94   ,0.55  ,-0.63  ,-0.36  ,-0.72  ,-0.52
201005  ,-7.41  ,-6.42  ,-7.04  ,-6.09  ,-8.17  ,-7.60  ,-8.57  ,-6.32  ,-6.16  ,-7.03  ,-8.12  ,-6.49  ,-6.39  ,-6.20  ,-6.34  ,-7.52  ,-7.49  ,-7.32  ,-8.25  ,-7.52  ,-9.87  ,-8.78  ,-5.34  ,-7.76  ,-9.91
201006  ,-0.50   ,1.08   ,0.39   ,0.49   ,0.03  ,-0.60   ,0.72   ,2.04   ,0.11  ,-0.02   ,0.13   ,2.23   ,2.82   ,0.84  ,-0.67  ,-0.15   ,1.22   ,0.66  ,-0.17   ,0.09  ,-2.35  ,-1.06   ,0.74  ,-1.25  ,-1.86
201007   ,1.76   ,1.44   ,2.22   ,2.69   ,1.64   ,1.66   ,1.39   ,0.80   ,1.11   ,3.14   ,1.49   ,1.58   ,1.28  ,-0.87   ,0.37   ,2.51   ,2.58   ,2.34   ,1.76   ,0.08   ,3.92   ,4.13   ,5.17  ,-0.09   ,3.76
201008  ,-4.72  ,-1.58  ,-2.02  ,-0.97  ,-2.83  ,-6.27  ,-5.42  ,-1.88  ,-0.64  ,-3.05  ,-6.80  ,-5.47  ,-1.94  ,-0.62   ,0.25  ,-6.11  ,-3.74  ,-1.86  ,-1.09  ,-1.76  ,-5.25  ,-2.97  ,-3.53   ,0.73  ,-1.39
201009   ,4.09   ,3.44   ,2.82   ,2.25   ,3.08   ,5.23   ,5.50   ,4.43   ,2.13   ,2.97   ,5.43   ,6.72   ,3.18   ,2.65   ,2.77   ,7.63   ,6.85   ,5.34   ,1.87   ,2.74   ,9.08   ,8.43   ,5.06  ,-0.68   ,1.59
201010  ,-3.27  ,-2.88  ,-2.28  ,-2.97  ,-1.50  ,-1.79  ,-3.15  ,-1.98  ,-4.04  ,-0.59  ,-1.96  ,-0.41  ,-2.68  ,-3.30  ,-0.15   ,1.43   ,1.14  ,-0.26  ,-1.59  ,-0.03   ,1.75   ,2.51   ,1.66   ,1.59   ,1.83
201011   ,6.52   ,4.09   ,1.13   ,1.46   ,2.22   ,5.63   ,4.55   ,1.72  ,-0.45   ,1.26   ,6.07   ,3.56   ,0.82   ,0.42   ,1.01   ,3.43   ,2.58   ,1.87  ,-1.58   ,0.24   ,3.23   ,3.20   ,3.34  ,-0.77   ,0.68
201012  ,13.20  ,10.56   ,9.85  ,10.10  ,10.51  ,12.94  ,11.52  ,11.53  ,10.08   ,8.87  ,11.58  ,11.18   ,8.53   ,9.36   ,8.25  ,10.12  ,10.02   ,8.14   ,7.92   ,9.08   ,6.36   ,6.61   ,7.71   ,5.40   ,7.87
201101   ,5.20   ,4.58   ,3.88   ,2.99   ,3.72   ,2.25   ,4.41   ,2.50   ,1.84   ,1.12   ,0.41   ,1.70  ,-0.42  ,-0.90   ,0.18   ,3.26   ,0.65  ,-1.04  ,-0.13   ,1.49   ,0.98   ,2.52  ,-0.49  ,-0.97  ,-1.90
201102   ,6.11   ,6.14   ,4.10   ,3.90   ,6.42   ,6.18   ,3.96   ,3.35   ,5.95   ,4.99   ,5.01   ,4.99   ,4.38   ,4.44   ,2.94   ,5.31   ,4.35   ,4.48   ,4.31   ,5.17   ,3.35   ,4.94   ,4.65   ,5.77   ,5.22
