Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
200406   ,0.57   ,0.75   ,1.30   ,2.64   ,2.14   ,3.95   ,3.42   ,2.47   ,3.39   ,3.60   ,3.19   ,2.72   ,2.29   ,5.24   ,4.33   ,1.46   ,2.01   ,1.96   ,2.01   ,3.73   ,0.63   ,2.13   ,1.86   ,3.21   ,1.48
200407  ,-4.27  ,-3.84  ,-2.94  ,-2.71  ,-2.07  ,-3.11  ,-4.02  ,-3.41  ,-2.48  ,-3.63  ,-4.09  ,-2.77  ,-2.91  ,-2.88  ,-1.96  ,-4.14  ,-4.07  ,-2.59  ,-4.78  ,-2.14  ,-3.52  ,-2.35  ,-2.50  ,-4.24  ,-2.22
200408  ,-1.61  ,-0.34   ,0.25   ,0.28   ,0.63  ,-1.64  ,-0.14   ,1.24   ,0.39   ,1.14  ,-0.35   ,0.56   ,0.00   ,1.08   ,1.62   ,0.41  ,-0.02   ,0.64   ,0.37   ,1.34  ,-0.01  ,-0.18   ,1.87   ,0.86   ,1.11
200409   ,4.23   ,2.96   ,3.37   ,3.41   ,3.65   ,3.61   ,4.81   ,4.17   ,3.89   ,5.66   ,6.25   ,5.98   ,5.09   ,4.86   ,4.73   ,4.79   ,4.89   ,4.31   ,3.84   ,4.66   ,2.48   ,4.01   ,4.98   ,4.39   ,4.74
200410   ,3.81   ,4.84   ,4.95   ,5.37   ,5.25   ,4.59   ,4.11   ,4.51   ,3.39   ,4.29   ,7.68   ,4.80   ,3.49   ,3.54   ,3.51   ,3.36   ,3.11   ,3.70   ,2.90   ,4.48   ,3.64   ,3.22   ,4.77   ,5.30   ,5.51
200411   ,8.55   ,8.64   ,8.73   ,8.54   ,8.97   ,8.12   ,7.36   ,9.28   ,9.43  ,11.26   ,7.72   ,8.21   ,7.68  ,10.15   ,8.74   ,7.59   ,8.14   ,6.69   ,9.42   ,8.21   ,5.07   ,6.45   ,6.98   ,7.87   ,7.16
200412   ,4.00   ,4.03   ,5.34   ,4.86   ,4.83   ,3.34   ,5.67   ,5.00   ,4.84   ,5.26   ,2.62   ,5.27   ,5.21   ,5.17   ,5.88   ,4.70   ,5.90   ,6.42   ,4.88   ,7.22   ,4.62   ,2.38   ,6.34   ,4.13   ,3.66
200501  ,-0.03   ,2.06   ,2.15   ,2.22   ,2.91   ,1.60   ,1.65   ,2.19   ,3.45   ,3.01  ,-1.27   ,2.14   ,2.21   ,2.14   ,2.51  ,-0.69   ,0.91   ,0.40   ,0.84  ,-0.28  ,-2.81  ,-1.21  ,-1.81  ,-1.92  ,-1.52
200502   ,5.86   ,5.37   ,5.37   ,6.46   ,6.25   ,5.17   ,3.83   ,4.98   ,4.50   ,6.38   ,6.32   ,3.55   ,4.26   ,6.77   ,6.24   ,5.13   ,3.68   ,4.46   ,6.71   ,5.56   ,4.00   ,5.08   ,3.82   ,6.23   ,3.72
200503  ,-3.14  ,-2.93  ,-2.95  ,-2.43  ,-1.19  ,-4.54  ,-1.56  ,-2.55  ,-2.58  ,-2.57  ,-3.43  ,-3.37  ,-3.04  ,-2.15  ,-2.51  ,-3.49  ,-2.33  ,-2.10  ,-3.85  ,-2.41  ,-1.45  ,-2.84  ,-2.72  ,-1.76  ,-2.30
200504  ,-2.76  ,-2.01  ,-1.60  ,-1.83  ,-1.36  ,-2.68  ,-4.02  ,-1.96  ,-1.52  ,-0.84  ,-5.04  ,-2.95  ,-2.80  ,-2.21   ,0.43  ,-3.73  ,-3.02  ,-2.26  ,-4.72  ,-2.15   ,0.87  ,-2.25  ,-4.06  ,-4.28  ,-3.14
200505  ,-3.26  ,-2.52  ,-2.82  ,-2.07  ,-1.53  ,-0.85  ,-1.73  ,-1.65   ,0.55   ,0.00  ,-0.83  ,-0.37   ,0.18   ,1.07   ,0.69   ,0.07   ,1.85   ,1.19   ,1.16   ,1.47   ,0.50  ,-0.15  ,-0.24   ,0.87   ,1.08
200506   ,1.48   ,1.80   ,1.17   ,3.86   ,3.10   ,1.14   ,1.04   ,1.94   ,1.97   ,3.94   ,2.49   ,0.75   ,3.13   ,4.67   ,3.09   ,0.76   ,0.70   ,1.80   ,2.01   ,2.53  ,-0.49   ,3.09   ,2.63   ,1.39   ,1.13
200507   ,2.35   ,4.53   ,3.93   ,3.36   ,4.66   ,3.49   ,3.53   ,5.09   ,4.49   ,6.00   ,6.39   ,4.26   ,6.53   ,4.81   ,3.67   ,3.21   ,3.23   ,3.06   ,6.08   ,4.26   ,2.72   ,4.58   ,3.23   ,4.26   ,6.27
200508   ,4.47   ,4.84   ,3.93   ,4.25   ,3.86   ,6.01   ,4.85   ,4.40   ,3.79   ,3.21   ,3.97   ,3.45   ,5.32   ,3.99   ,3.82   ,1.80   ,3.18   ,2.57   ,3.66   ,3.23   ,1.65   ,2.21   ,1.48   ,1.41   ,2.67
200509  ,-0.20   ,1.81   ,1.90   ,0.67   ,1.24   ,0.91   ,1.90   ,2.56   ,0.75   ,0.58   ,2.62   ,2.55   ,0.94   ,2.57   ,2.10   ,1.90   ,1.29   ,1.95   ,3.34   ,1.88   ,1.59   ,2.78   ,0.37   ,2.67   ,1.79
200510  ,-5.72  ,-4.03  ,-3.27  ,-3.31  ,-2.41  ,-3.69  ,-3.50  ,-3.74  ,-4.41  ,-3.79  ,-5.74  ,-3.05  ,-5.39  ,-5.66  ,-4.12  ,-3.63  ,-5.13  ,-3.22  ,-4.14  ,-4.83  ,-1.22  ,-3.92  ,-3.68  ,-2.88  ,-0.46
200511   ,0.30   ,1.19  ,-0.32   ,0.48  ,-0.33   ,2.04   ,0.53   ,3.14   ,2.03   ,1.13   ,2.54   ,2.29   ,0.00   ,1.67   ,3.41   ,3.00   ,1.56   ,2.29   ,2.92   ,2.88  ,-0.23   ,1.32   ,2.56   ,3.11  ,-0.20
200512   ,5.05   ,4.49   ,3.52   ,3.63   ,4.12   ,5.97   ,4.04   ,4.95   ,4.40   ,4.36   ,5.52   ,3.14   ,6.86   ,4.87   ,5.59   ,4.03   ,4.71   ,5.01   ,5.20   ,7.09   ,3.08   ,3.22   ,4.85   ,4.78   ,2.80
200601   ,8.43   ,8.56   ,9.91   ,9.37   ,8.96   ,8.65   ,9.51   ,9.19   ,8.91   ,8.93   ,9.37   ,8.29   ,7.03   ,8.86   ,9.49   ,6.59   ,7.73   ,8.83   ,9.79   ,9.43   ,3.49   ,7.32   ,5.34   ,7.72   ,6.40
200602   ,1.53   ,2.90   ,2.49   ,2.60   ,2.86   ,1.94   ,3.97   ,3.39   ,2.71   ,2.84   ,0.98   ,2.39   ,2.38   ,2.91   ,3.41   ,0.75   ,2.30   ,2.36   ,4.25   ,2.88  ,-0.50  ,-0.86   ,1.35   ,0.54   ,1.38
200603   ,4.35   ,6.23   ,5.27   ,4.73   ,5.13   ,3.99   ,5.20   ,5.64   ,6.41   ,6.10   ,5.22   ,3.61   ,4.64   ,6.36   ,7.51   ,3.81   ,4.47   ,6.23   ,5.80   ,5.96   ,3.87   ,4.27   ,2.82   ,4.07   ,5.83
200604   ,7.39   ,9.64   ,6.84   ,7.47   ,8.54   ,5.42   ,7.70   ,7.54   ,7.81   ,6.91   ,8.08   ,7.27   ,7.45   ,5.60   ,5.43   ,6.73   ,6.16   ,4.18   ,6.86   ,5.32   ,4.97   ,6.01   ,4.29   ,5.92   ,4.77
200605  ,-5.69  ,-5.39  ,-4.30  ,-3.12  ,-4.42  ,-1.10  ,-3.75  ,-2.82  ,-4.02  ,-3.85  ,-5.96  ,-3.62  ,-5.13  ,-4.47  ,-3.85  ,-3.08  ,-3.45  ,-3.60  ,-4.56  ,-3.61  ,-1.95  ,-3.03  ,-3.23  ,-3.11  ,-3.54
200606  ,-2.36  ,-2.62  ,-2.01  ,-2.23  ,-1.88  ,-2.79  ,-1.65  ,-0.63  ,-1.55  ,-0.42  ,-1.14  ,-0.51  ,-0.18  ,-0.54  ,-0.40  ,-0.49  ,-0.32  ,-0.02   ,0.31   ,1.50   ,2.10   ,0.42   ,0.70  ,-0.20  ,-1.54
200607  ,-1.07   ,0.37   ,0.13  ,-0.46  ,-0.00  ,-0.83  ,-0.68   ,0.47   ,0.43   ,0.65  ,-2.60  ,-0.21  ,-1.70   ,0.83   ,2.06  ,-0.74   ,0.43   ,0.46   ,1.50   ,2.79   ,0.97   ,1.76   ,1.86   ,2.26   ,2.00
200608   ,2.67   ,2.62   ,1.84   ,2.80   ,2.96   ,2.73   ,3.08   ,2.36   ,3.65   ,3.11   ,3.86   ,3.17   ,2.69   ,3.08   ,4.17   ,2.79   ,3.68   ,3.53   ,2.85   ,3.75   ,3.32   ,2.99   ,1.97   ,3.69   ,3.45
200609   ,0.84  ,-0.06   ,0.14  ,-0.06   ,0.33   ,2.62   ,0.83  ,-1.16   ,1.39   ,0.81   ,0.65   ,2.26   ,3.89   ,1.22   ,2.05   ,1.30   ,2.37   ,1.33   ,1.46   ,2.62  ,-0.68   ,0.65   ,0.87   ,1.54   ,2.11
200610   ,1.61   ,2.44   ,2.76   ,3.25   ,4.23   ,5.00   ,3.47   ,5.97   ,5.42   ,5.48   ,3.29   ,5.24   ,4.72   ,4.44   ,5.64   ,4.03   ,4.65   ,5.24   ,4.91   ,5.91   ,3.67   ,3.38   ,4.16   ,3.91   ,5.49
200611   ,5.37   ,5.53   ,5.13   ,5.28   ,5.27   ,5.58   ,7.82   ,5.95   ,7.78   ,6.84   ,5.71   ,6.09   ,5.49   ,5.07   ,6.95   ,5.45   ,4.55   ,6.56   ,7.63   ,5.33   ,2.24   ,4.70   ,3.78   ,3.81   ,2.97
200612   ,4.74   ,5.21   ,4.17   ,3.34   ,3.82   ,5.73   ,5.30   ,3.98   ,3.19   ,4.39   ,5.06   ,5.27   ,4.88   ,4.25   ,5.21   ,3.39   ,4.72   ,4.73   ,6.41   ,5.11   ,1.92   ,2.93   ,3.17   ,4.11   ,4.39
200701   ,2.07   ,4.50   ,3.87   ,4.27   ,3.29   ,2.99   ,2.07   ,3.23   ,4.57   ,2.39   ,0.91   ,1.63   ,3.61   ,1.05   ,2.61  ,-0.02   ,1.72   ,2.03   ,0.40   ,0.91   ,1.40   ,0.05  ,-0.17   ,0.72   ,1.82
200702   ,0.89   ,1.49   ,1.32   ,1.85   ,1.54   ,0.96   ,1.81   ,1.29   ,2.15   ,0.82   ,0.36   ,0.00   ,1.57   ,0.32   ,0.59   ,0.85   ,0.75   ,0.13  ,-0.63   ,0.25  ,-0.25   ,0.38  ,-1.16  ,-0.76   ,0.32
200703   ,2.98   ,3.55   ,3.37   ,4.10   ,4.18   ,3.61   ,4.36   ,4.98   ,5.15   ,6.26   ,5.31   ,4.93   ,6.93   ,3.94   ,5.31   ,4.15   ,5.37   ,6.72   ,5.24   ,4.69   ,3.40   ,5.50   ,3.81   ,3.56   ,2.92
200704   ,5.72   ,7.12   ,6.87   ,7.26   ,6.78   ,4.79   ,6.16   ,5.87   ,5.55   ,6.19   ,4.33   ,4.51   ,5.75   ,3.99   ,4.77   ,4.50   ,4.67   ,4.53   ,4.88   ,5.80   ,5.15   ,5.31   ,5.87   ,7.57   ,7.18
200705  ,-0.07   ,1.00   ,0.95   ,1.78   ,2.46   ,1.72   ,2.73   ,2.01   ,0.58   ,0.61   ,0.98   ,0.55   ,2.21  ,-0.58  ,-0.53   ,1.79   ,1.85   ,2.01   ,1.96   ,1.33   ,0.49   ,2.34   ,3.29   ,0.76   ,3.29
200706   ,0.27   ,1.01   ,0.32   ,1.77   ,1.83  ,-1.55   ,0.64  ,-0.58   ,0.26  ,-0.27  ,-1.90  ,-1.36  ,-2.43  ,-2.13  ,-2.69  ,-0.33  ,-1.51  ,-2.10  ,-0.82  ,-1.92   ,0.74   ,1.92   ,0.46  ,-0.50   ,1.13
200707  ,-2.04   ,0.07   ,0.23   ,0.56  ,-0.26  ,-1.13   ,0.52  ,-0.95   ,0.10  ,-0.44   ,0.87  ,-1.84   ,0.76  ,-0.09  ,-0.49  ,-0.90   ,0.37  ,-1.27  ,-2.43  ,-2.27  ,-0.95  ,-1.36  ,-2.63  ,-1.89  ,-3.67
200708  ,-6.07  ,-4.94  ,-5.55  ,-4.15  ,-4.10  ,-5.33  ,-4.15  ,-4.73  ,-3.73  ,-3.94  ,-2.16  ,-4.52  ,-2.59  ,-3.70  ,-3.81  ,-2.36  ,-2.51  ,-3.57  ,-3.14  ,-4.15   ,1.13  ,-0.40  ,-1.56  ,-2.58  ,-0.80
200709   ,1.86   ,2.81   ,2.00   ,1.90   ,2.40   ,1.25   ,3.05   ,2.19   ,1.51   ,1.67   ,3.10   ,1.46   ,2.06   ,0.21   ,1.59   ,5.09   ,4.74   ,0.49   ,0.71   ,3.69   ,7.43   ,6.63   ,5.69   ,4.61   ,6.56
200710   ,2.62   ,4.05   ,3.04   ,3.28   ,2.99   ,6.21   ,5.11   ,5.18   ,4.58   ,4.74   ,6.47   ,5.37   ,6.62   ,6.39   ,3.32   ,4.97   ,4.78   ,3.33   ,4.95   ,4.15   ,3.52   ,5.06   ,5.40   ,5.13   ,3.96
200711  ,-8.55  ,-7.58  ,-8.02  ,-7.68  ,-7.14  ,-8.74  ,-7.94  ,-8.91  ,-7.08  ,-7.98  ,-8.33  ,-8.74  ,-8.22  ,-5.81  ,-6.63  ,-6.09  ,-4.31  ,-4.68  ,-7.33  ,-6.60  ,-0.64   ,1.41  ,-2.02  ,-5.49  ,-5.29
200712  ,-3.21  ,-1.95  ,-2.58  ,-0.99  ,-1.97  ,-3.46  ,-4.21  ,-1.79  ,-3.02  ,-1.39  ,-2.36  ,-3.39  ,-3.28  ,-2.54  ,-2.47  ,-1.84  ,-2.47  ,-2.18  ,-2.23  ,-3.63  ,-3.38  ,-1.31  ,-1.24  ,-1.40  ,-1.32
200801  ,-9.34  ,-9.40  ,-9.60  ,-9.72  ,-7.30 ,-10.37 ,-11.77  ,-9.09  ,-9.94  ,-8.87 ,-11.49  ,-7.87 ,-11.32  ,-9.03  ,-7.85 ,-10.75  ,-8.70  ,-9.22  ,-9.40 ,-10.54  ,-7.02  ,-9.60 ,-10.18 ,-10.38 ,-11.28
200802   ,3.49   ,4.53   ,3.42   ,5.33   ,3.72   ,6.12   ,5.14   ,3.09   ,5.24   ,4.76   ,3.60   ,5.39   ,6.33   ,3.11   ,5.95   ,2.53   ,5.12   ,2.17   ,5.77   ,3.50   ,1.64   ,2.06   ,2.70   ,1.16  ,-0.08
200803  ,-3.73  ,-1.42  ,-0.86  ,-0.09  ,-1.14  ,-0.33  ,-0.11   ,0.60   ,1.04   ,0.48   ,0.17   ,1.70   ,1.36   ,0.86   ,0.45   ,1.50   ,1.12   ,0.16   ,0.93   ,2.51  ,-2.34   ,0.20  ,-1.56   ,1.93   ,2.66
200804   ,1.26   ,1.87   ,2.06   ,2.39   ,1.74   ,1.55   ,2.84   ,2.60   ,1.41   ,1.55   ,2.82   ,2.12   ,4.06   ,2.84   ,1.22   ,0.94   ,2.81   ,2.46   ,3.05   ,4.61   ,3.37   ,4.83   ,7.12   ,6.00   ,4.46
200805   ,0.08   ,2.05   ,2.12   ,1.47   ,1.37   ,1.56   ,0.37   ,0.18   ,1.69   ,1.63   ,2.57   ,0.12   ,3.81   ,0.75   ,1.50   ,1.87   ,2.32   ,0.32   ,2.25  ,-0.70   ,1.23   ,2.54   ,1.40   ,0.07  ,-0.43
200806  ,-7.58  ,-5.62  ,-5.62  ,-5.98  ,-4.37  ,-8.00  ,-6.77  ,-5.69  ,-5.77  ,-6.95  ,-6.61  ,-9.32  ,-6.30  ,-9.31  ,-6.29 ,-10.09  ,-7.37  ,-8.58  ,-9.20 ,-11.27  ,-5.64  ,-7.51  ,-8.87 ,-11.34  ,-9.10
200807  ,-5.02  ,-5.27  ,-5.70  ,-6.51  ,-5.24  ,-5.24  ,-5.00  ,-4.84  ,-5.01  ,-4.34  ,-5.06  ,-5.50  ,-3.22  ,-6.01  ,-5.73  ,-3.67  ,-4.50  ,-5.69  ,-6.50  ,-6.31  ,-2.94  ,-3.66  ,-5.02  ,-1.46  ,-2.13
200808  ,-6.38  ,-5.90  ,-5.77  ,-5.87  ,-5.31  ,-4.22  ,-2.77  ,-3.98  ,-4.89  ,-3.71  ,-5.17  ,-3.27  ,-4.27  ,-4.23  ,-1.63  ,-3.68  ,-2.86  ,-2.53  ,-3.13  ,-1.30  ,-4.13  ,-4.27  ,-5.68  ,-5.42  ,-3.20
200809 ,-15.68 ,-16.75 ,-16.22 ,-17.14 ,-16.06 ,-15.53 ,-17.96 ,-17.74 ,-19.45 ,-16.03 ,-19.96 ,-19.06 ,-17.90 ,-17.85 ,-15.64 ,-14.12 ,-17.66 ,-14.51 ,-15.90 ,-18.93 ,-14.66 ,-13.13 ,-15.34 ,-12.94 ,-15.48
200810 ,-24.47 ,-25.99 ,-26.85 ,-25.25 ,-26.73 ,-26.73 ,-25.92 ,-24.97 ,-27.38 ,-26.18 ,-27.19 ,-26.76 ,-27.03 ,-26.25 ,-27.35 ,-25.13 ,-24.28 ,-23.32 ,-25.27 ,-27.59 ,-20.15 ,-17.21 ,-18.47 ,-19.01 ,-31.28
200811  ,-8.37  ,-7.89  ,-8.66  ,-9.57  ,-9.28 ,-11.13  ,-8.09  ,-7.90  ,-9.49  ,-9.39  ,-8.81  ,-4.82  ,-7.08  ,-7.59  ,-6.96  ,-5.55  ,-5.13  ,-5.82  ,-4.93  ,-7.42  ,-3.77  ,-6.94  ,-6.18 ,-10.98  ,-7.24
200812   ,1.09   ,0.93   ,3.63   ,3.88   ,3.83   ,4.56   ,5.00   ,3.44   ,4.18   ,8.93   ,5.55   ,6.92   ,6.36  ,11.43   ,9.75   ,5.56   ,5.74   ,7.20   ,6.69   ,4.52   ,5.48  ,10.73   ,7.04   ,5.76   ,5.54
200901  ,-5.51  ,-5.90  ,-7.28  ,-6.20  ,-7.43  ,-4.01  ,-5.71  ,-6.82  ,-5.77  ,-8.58  ,-4.28  ,-6.21  ,-7.87 ,-11.62  ,-7.67  ,-8.20  ,-8.21 ,-11.93  ,-9.95 ,-11.24  ,-8.54 ,-11.75 ,-10.29 ,-13.77 ,-15.64
200902  ,-4.17  ,-5.58  ,-5.12  ,-5.37  ,-6.66  ,-4.10  ,-4.48  ,-5.71  ,-8.52  ,-8.84  ,-5.57  ,-6.47  ,-8.08  ,-8.12  ,-7.52  ,-5.50  ,-6.67 ,-10.94  ,-9.47 ,-12.68  ,-7.55 ,-10.05 ,-10.08 ,-11.91 ,-15.10
200903   ,4.40   ,4.93   ,3.62   ,4.27   ,4.34   ,6.43   ,6.08   ,1.68   ,3.90   ,2.86   ,6.37   ,6.45   ,4.19   ,5.29   ,8.59   ,5.25   ,4.44   ,6.90   ,8.78   ,8.17   ,5.37   ,6.99   ,5.88   ,8.15  ,12.35
200904  ,13.08  ,15.20  ,14.18  ,13.01  ,13.95  ,17.57  ,17.62  ,17.77  ,16.86  ,16.29  ,16.92  ,14.21  ,17.78  ,16.50  ,17.69  ,15.38  ,14.31  ,17.36  ,16.84  ,22.79   ,9.35   ,7.41  ,10.56  ,16.01  ,25.32
200905  ,14.29  ,14.07  ,15.07  ,14.56  ,14.29  ,14.05  ,17.50  ,12.80  ,16.14  ,10.97  ,11.52  ,14.53  ,11.89  ,14.77  ,10.34  ,12.88  ,16.15  ,12.28  ,10.99  ,11.67  ,12.38  ,13.57  ,13.26  ,11.92  ,12.65
200906  ,-0.32  ,-0.71   ,0.99   ,0.60  ,-0.48   ,1.23  ,-0.33  ,-0.04   ,0.00  ,-1.22   ,0.47   ,0.09  ,-0.23  ,-2.57  ,-1.88  ,-1.27  ,-1.40  ,-2.30  ,-3.90  ,-3.65  ,-1.40  ,-1.76  ,-2.62  ,-1.59  ,-2.50
200907   ,3.96   ,3.22   ,3.94   ,5.05   ,5.67   ,4.62   ,6.81   ,6.66   ,7.05   ,8.60   ,5.74   ,7.90   ,6.12  ,10.43  ,10.82   ,8.92   ,7.18  ,10.76  ,10.48  ,14.85   ,8.49   ,8.94  ,10.71  ,12.63  ,14.56
200908   ,4.77   ,4.38   ,7.51   ,6.54  ,10.89   ,5.39   ,6.33   ,7.78   ,8.73  ,14.59   ,3.14   ,4.52   ,7.23  ,10.59  ,10.38   ,3.26   ,2.81   ,4.88   ,9.24  ,14.29   ,2.40   ,0.21   ,6.50   ,5.94  ,12.17
200909   ,5.49   ,7.79   ,6.63   ,5.80   ,8.00   ,4.85   ,7.03   ,6.06   ,8.75   ,7.58   ,8.20   ,6.26   ,5.94   ,7.67   ,5.78   ,7.87   ,6.98   ,6.73   ,7.48   ,8.81   ,3.51   ,5.73   ,4.51   ,7.44   ,3.97
200910  ,-1.19  ,-0.31   ,1.13  ,-0.30   ,0.16  ,-0.92  ,-0.84  ,-0.19  ,-0.99  ,-1.85  ,-0.31  ,-0.38  ,-0.01  ,-3.31  ,-3.10  ,-3.27  ,-2.68  ,-3.41  ,-3.62  ,-4.65   ,0.62  ,-1.18  ,-0.72  ,-2.06  ,-6.96
200911   ,1.49  ,-0.02  ,-0.20   ,1.14   ,0.26   ,0.57   ,0.63  ,-0.85   ,1.18   ,0.08   ,2.72   ,3.37   ,2.09   ,3.06   ,0.66   ,5.23   ,4.50   ,3.09   ,2.78  ,-0.04   ,2.71   ,4.74   ,3.77   ,2.97   ,2.10
200912  ,-2.72  ,-3.09  ,-2.58  ,-1.49  ,-2.41   ,0.02  ,-1.48   ,0.46  ,-0.62  ,-1.46   ,2.70   ,0.48  ,-1.10   ,0.44   ,0.81   ,2.43   ,1.00   ,1.85   ,1.54  ,-1.08   ,1.86   ,1.03   ,2.10   ,0.22  ,-0.37
201001  ,-0.15  ,-0.85  ,-0.64  ,-0.68   ,0.20   ,0.32  ,-0.67  ,-0.44  ,-1.33  ,-0.89  ,-0.88  ,-2.62  ,-3.71  ,-1.29  ,-2.08  ,-3.94  ,-4.56  ,-1.75  ,-2.58  ,-5.52  ,-3.85  ,-5.32  ,-7.09  ,-8.31  ,-7.52
201002  ,-3.05  ,-2.48  ,-2.90  ,-3.55  ,-3.30  ,-4.35  ,-1.93  ,-3.11  ,-3.06  ,-3.74  ,-3.10  ,-2.61  ,-1.64  ,-1.80  ,-4.06  ,-0.29  ,-2.84  ,-3.26  ,-2.15  ,-3.53  ,-1.09  ,-1.49  ,-1.92  ,-3.08  ,-2.25
201003   ,1.80   ,2.31   ,2.02   ,4.51   ,5.14   ,3.43   ,4.80   ,4.13   ,7.23   ,7.56   ,5.90   ,6.72   ,8.50   ,8.99   ,9.12   ,6.16   ,7.06   ,8.53   ,7.15   ,9.87   ,4.09   ,5.19   ,5.26   ,7.65  ,11.27
201004  ,-0.54  ,-0.69   ,0.95   ,1.24   ,1.96   ,7.41  ,-1.10   ,2.03   ,0.53   ,1.39   ,0.69   ,0.94  ,-0.00   ,0.69  ,-1.01  ,-1.57   ,0.02   ,1.30   ,0.24  ,-1.11  ,-2.87  ,-3.40  ,-1.77   ,0.86  ,-4.31
201005 ,-11.94 ,-10.93 ,-11.24 ,-10.93 ,-12.71 ,-11.47 ,-12.25 ,-12.80 ,-13.38 ,-13.88 ,-10.56 ,-12.38 ,-10.79 ,-12.66 ,-15.86  ,-9.80 ,-10.56 ,-13.05 ,-13.12 ,-16.07 ,-10.19 ,-10.30 ,-12.38 ,-12.13 ,-14.98
201006  ,-0.64   ,0.97   ,0.82   ,1.63  ,-0.66  ,-0.72  ,-0.97  ,-0.84   ,0.79  ,-3.90  ,-0.38   ,0.24  ,-0.08   ,0.05  ,-4.98   ,0.46   ,2.53   ,0.43  ,-0.85  ,-4.28   ,1.54  ,-0.37  ,-4.26   ,0.49  ,-2.31
201007   ,8.14   ,7.36   ,8.19   ,9.49   ,9.93  ,10.05  ,10.83  ,11.31  ,10.55  ,12.85   ,9.93  ,11.62  ,11.90  ,11.72  ,12.71  ,12.18  ,11.19  ,12.93  ,11.27  ,15.43   ,7.72   ,8.73  ,15.41  ,12.00  ,20.47
201008  ,-4.53  ,-2.52  ,-2.14  ,-2.82  ,-3.73  ,-2.83  ,-4.45  ,-3.95  ,-4.26  ,-5.25  ,-4.33  ,-3.35  ,-3.69  ,-4.96  ,-6.83  ,-2.31  ,-3.50  ,-3.14  ,-5.94  ,-6.87  ,-0.97  ,-2.44  ,-5.90  ,-5.33  ,-7.34
201009  ,10.93  ,11.00   ,9.89  ,11.68  ,10.07  ,14.73  ,13.32  ,14.46  ,11.53  ,12.42  ,12.08  ,11.92  ,13.41  ,13.29  ,10.55  ,12.74  ,11.38  ,14.79  ,12.04  ,13.43   ,8.93  ,12.70  ,13.14  ,11.17  ,10.85
201010   ,2.96   ,4.65   ,5.73   ,5.04   ,5.66   ,4.95   ,4.83   ,4.68   ,6.45   ,4.53   ,6.35   ,6.37   ,5.90   ,4.99   ,4.85   ,6.11   ,4.48   ,6.47   ,5.57   ,6.32   ,4.19   ,5.06   ,5.42   ,4.36   ,5.14
201011  ,-4.90  ,-6.57  ,-6.15  ,-6.59  ,-7.18  ,-5.62  ,-5.81  ,-6.73  ,-5.99  ,-8.32  ,-8.20  ,-6.35  ,-6.61  ,-7.26 ,-11.17  ,-6.37  ,-6.61  ,-5.66 ,-10.26 ,-11.29  ,-5.67  ,-6.56  ,-7.18 ,-10.15 ,-12.11
201012   ,7.28   ,8.19   ,9.68   ,9.07   ,8.79   ,9.92  ,10.94  ,12.90  ,11.95  ,12.70  ,12.00   ,9.68  ,13.52  ,12.91  ,12.53   ,8.18   ,9.93  ,12.84  ,10.59  ,10.33   ,7.13   ,8.39   ,9.60   ,9.40   ,7.89
201101   ,5.99   ,6.82   ,6.06   ,4.66   ,6.16   ,0.75   ,5.15   ,2.21   ,3.77   ,2.87   ,1.35   ,0.04   ,2.13   ,3.11   ,5.45   ,2.28   ,1.82   ,1.49   ,5.57   ,5.43  ,-0.00  ,-0.06   ,3.46   ,7.42  ,10.54
201102   ,0.96   ,2.10   ,1.89   ,2.78   ,2.28   ,1.54   ,2.10   ,0.71   ,1.99   ,3.67   ,1.82   ,2.24   ,2.64   ,0.99   ,3.13   ,2.81   ,3.77   ,2.98   ,4.92   ,2.48   ,3.68   ,2.49   ,3.61   ,2.31   ,4.40
201103   ,1.48   ,1.44   ,0.68   ,1.86   ,0.60   ,2.09   ,1.91   ,3.42   ,2.36   ,0.67   ,0.89   ,2.67   ,4.26   ,2.55   ,0.27   ,2.42   ,0.91   ,2.19   ,1.61  ,-0.48   ,1.00   ,0.08  ,-0.87  ,-0.91  ,-3.96
201104   ,7.61   ,6.54   ,6.96   ,6.08   ,6.33   ,6.81   ,6.65   ,7.05   ,8.55   ,7.16   ,8.68   ,6.99   ,6.49   ,7.87   ,7.82   ,7.91   ,6.80   ,7.40   ,8.83   ,7.38   ,8.56   ,9.29   ,7.38   ,8.76   ,7.10
201105  ,-2.74  ,-2.16  ,-3.23  ,-3.04  ,-3.65  ,-3.37  ,-1.81  ,-1.87  ,-3.36  ,-2.73  ,-1.16  ,-2.94  ,-2.44  ,-2.36  ,-4.43  ,-1.82  ,-3.24  ,-3.27  ,-4.04  ,-4.00  ,-0.18  ,-2.40  ,-3.64  ,-3.90  ,-5.88
