Date,SMALL LoBM LoOP,ME1 BM1 OP2,ME1 BM1 OP3,ME1 BM1 HiOP,ME1 BM2 LoOP,ME1 BM2 OP2,ME1 BM2 OP3,ME1 BM2 HiOP,ME1 BM3 LoOP,ME1 BM3 OP2,ME1 BM3 OP3,ME1 BM3 HiOP,ME1 BM4 LoOP,ME1 BM4 OP2,ME1 BM4 OP3,SMALL HiBM HiOP,BIG LoBM LoOP,ME2 BM1 OP2,ME2 BM1 OP3,ME2 BM1 HiOP,ME2 BM2 LoOP,ME2 BM2 OP2,ME2 BM2 OP3,ME2 BM2 HiOP,ME2 BM3 LoOP,ME2 BM3 OP2,ME2 BM3 OP3,ME2 BM3 HiOP,ME2 BM4 LoOP,ME2 BM4 OP2,ME2 BM4 OP3,BIG HiBM HiOP
200103   ,-17.42   ,-13.03    ,-8.63    ,-4.57    ,-9.53    ,-4.09    ,-2.62    ,-2.09    ,-8.82    ,-2.39    ,-1.68    ,-2.42     ,2.55     ,0.67    ,-1.63    ,-0.78   ,-27.51   ,-24.19   ,-13.23    ,-9.16   ,-13.56    ,-2.83    ,-6.40    ,-6.61    ,-7.99    ,-3.14    ,-4.60    ,-2.21    ,-5.18    ,-2.29     ,1.72    ,-2.62
200104    ,15.95    ,19.76     ,9.81     ,7.99    ,10.94     ,8.84     ,7.28     ,5.43     ,7.95     ,4.24     ,5.22     ,4.70     ,4.76     ,4.37     ,5.64     ,8.79    ,31.45    ,27.04    ,11.37     ,9.70    ,12.81     ,6.78     ,8.35     ,5.34     ,9.60     ,6.55     ,5.86     ,7.88     ,6.52     ,4.98     ,2.37     ,5.37
200105     ,6.65     ,3.11     ,3.27     ,3.91     ,5.22     ,3.96     ,3.57     ,3.52     ,9.16     ,3.84     ,3.80     ,4.71     ,7.88     ,6.81     ,5.18     ,3.70    ,-1.70    ,-7.87    ,-0.63    ,-0.06    ,-0.79    ,-0.93     ,3.16     ,1.43    ,-5.91    ,-0.79     ,3.65     ,0.72     ,3.83     ,2.96     ,4.01     ,3.73
200106     ,1.71     ,3.29     ,7.51     ,4.08     ,9.71     ,1.77     ,2.09     ,1.60    ,-1.25     ,1.81     ,2.30     ,1.68    ,-2.97     ,0.97     ,2.90     ,1.53    ,-2.96    ,-4.33    ,-4.65    ,-1.48     ,2.82    ,-1.16    ,-2.91    ,-2.73    ,-6.96    ,-5.80    ,-1.62    ,-1.10    ,-2.43    ,-0.17    ,-0.71    ,-1.42
200107   ,-16.28   ,-11.63    ,-4.15    ,-3.21   ,-16.46    ,-9.87    ,-1.83    ,-1.91   ,-15.37    ,-2.48    ,-1.59     ,4.21   ,-12.33    ,-2.39    ,-0.47     ,1.27   ,-12.91    ,-2.10     ,2.55    ,-0.68   ,-10.00    ,-5.42    ,-1.38     ,1.24    ,-6.39     ,0.67     ,1.47     ,1.24    ,-7.70     ,3.69    ,-0.66    ,-1.05
200108   ,-10.34   ,-11.36    ,-5.30    ,-3.49   ,-13.54    ,-5.60    ,-1.47    ,-1.15   ,-11.24    ,-2.12     ,0.14    ,-1.90    ,-9.28     ,1.11     ,1.05    ,-1.69   ,-10.73   ,-12.73    ,-8.97    ,-4.24   ,-12.78    ,-9.67    ,-5.30    ,-4.82    ,-6.55    ,-3.36    ,-2.97    ,-6.38    ,-9.70    ,-3.48    ,-2.31    ,-4.49
200109   ,-20.86   ,-17.87   ,-12.06   ,-13.69   ,-22.37   ,-16.96    ,-8.19   ,-12.22   ,-16.91   ,-12.42   ,-11.55   ,-15.18   ,-20.59   ,-15.56   ,-14.25   ,-18.47   ,-19.00   ,-18.26    ,-8.06    ,-3.73   ,-21.49    ,-9.54    ,-7.94    ,-8.86    ,-8.80    ,-9.18    ,-9.81   ,-13.96    ,-9.49    ,-6.91    ,-9.50   ,-13.73
200110    ,16.18    ,13.26     ,8.86     ,7.35    ,12.02     ,7.68     ,2.97     ,4.97    ,10.91     ,4.41     ,2.57     ,3.98    ,15.13     ,4.10     ,4.41     ,5.72    ,10.91    ,17.15     ,3.27     ,1.43    ,10.65     ,7.97     ,2.01     ,0.95     ,1.42    ,-1.65     ,2.40     ,4.69    ,-2.62    ,-3.73    ,-2.36     ,0.97
200111     ,9.24    ,10.34     ,6.17     ,7.93    ,17.35     ,8.95     ,4.89     ,6.78    ,22.77     ,6.96     ,6.84     ,8.16    ,17.73     ,7.68     ,8.62    ,10.16    ,11.64    ,15.53    ,10.98     ,5.53     ,9.99     ,9.03     ,6.51     ,8.70     ,6.15     ,6.37     ,7.51     ,6.30     ,8.92     ,7.79     ,8.53     ,7.14
200112     ,5.43     ,8.96     ,5.27     ,6.54     ,9.33     ,7.44     ,5.72     ,7.75     ,9.03     ,5.28     ,5.57     ,7.18     ,7.55     ,6.36     ,6.16     ,7.96    ,-3.55    ,-4.06     ,1.80     ,0.06    ,-1.25     ,2.02     ,1.94     ,2.38    ,-0.03     ,1.36     ,2.59     ,5.35     ,1.67     ,2.11     ,5.97     ,2.76
200201   ,-11.70    ,-5.77    ,-4.46    ,-0.97    ,-7.83    ,-0.12     ,0.58     ,1.85    ,-0.27     ,2.31     ,2.26     ,4.04    ,-2.37     ,7.29     ,3.10     ,9.92   ,-12.29     ,1.55     ,0.30    ,-0.79    ,-5.55    ,-3.17    ,-3.20     ,1.96    ,-5.26    ,-0.74    ,-0.52    ,-1.09    ,-7.71    ,-0.97     ,1.18     ,2.16
200202   ,-12.95   ,-14.18    ,-4.70    ,-0.18   ,-15.02    ,-6.50     ,0.89     ,0.83   ,-11.59     ,0.37     ,1.26     ,1.63   ,-14.04    ,-1.70     ,2.97     ,2.54   ,-13.75   ,-15.50    ,-1.26     ,0.30   ,-13.35    ,-3.99    ,-1.46    ,-2.33    ,-2.61     ,2.01    ,-1.03     ,4.28    ,-1.69    ,-2.08    ,-4.07     ,2.76
200203     ,5.82     ,9.99     ,9.45     ,7.61     ,6.91     ,7.65     ,6.26     ,7.08    ,13.71     ,7.41     ,8.92     ,9.05     ,8.33    ,10.48     ,9.55    ,12.64    ,10.68    ,11.71     ,4.35    ,-0.01     ,6.42     ,3.70     ,5.34     ,5.02     ,1.99     ,3.98     ,8.87     ,6.38     ,1.40     ,6.53     ,5.64     ,7.64
200204   ,-12.57    ,-7.63    ,-0.17     ,1.39   ,-11.56    ,-1.00     ,2.72     ,3.97    ,-7.92     ,0.80     ,4.94     ,4.92    ,-2.01     ,0.55     ,9.86     ,3.90   ,-19.23    ,-9.82    ,-6.24    ,-6.99    ,-7.26    ,-6.63    ,-6.87    ,-6.95    ,-3.09     ,1.34    ,-1.43    ,-2.29    ,-7.07    ,-0.80    ,-0.42    ,-2.07
200205   ,-11.40    ,-7.40    ,-4.50    ,-1.87    ,-7.72    ,-3.42    ,-2.32    ,-2.66    ,-4.20    ,-2.23    ,-0.25    ,-1.43    ,-2.34    ,-1.39    ,-0.57     ,1.29    ,-6.11    ,-0.69    ,-3.87    ,-1.31    ,-8.91    ,-2.25     ,1.57     ,0.91    ,-0.42    ,-0.06     ,0.73     ,0.99     ,0.46    ,-0.50     ,0.42     ,0.18
200206    ,-8.51   ,-12.93    ,-9.77    ,-4.92   ,-12.13    ,-8.24    ,-3.42    ,-3.25    ,-5.64    ,-3.50    ,-0.25    ,-2.98    ,-8.22    ,-3.64    ,-1.94    ,-5.27   ,-12.78   ,-13.93    ,-8.27    ,-7.18   ,-11.52     ,0.03    ,-7.03    ,-9.18   ,-15.84    ,-4.71    ,-4.11    ,-4.02   ,-13.80    ,-5.73    ,-5.34    ,-3.71
200207   ,-15.87   ,-14.95   ,-13.47   ,-12.10   ,-23.78   ,-17.80   ,-10.68   ,-12.72   ,-14.95   ,-14.11   ,-12.32   ,-15.94   ,-17.35   ,-14.72   ,-14.94   ,-17.66    ,-5.05    ,-6.44    ,-8.34    ,-2.47    ,-9.59   ,-10.48    ,-7.67   ,-11.92    ,-9.63    ,-8.13    ,-9.59    ,-2.93   ,-12.88   ,-10.06   ,-10.83   ,-14.35
200208    ,-2.29    ,-0.05     ,1.58     ,1.54    ,-6.36    ,-2.42     ,1.12     ,1.63     ,0.24     ,0.61    ,-0.51     ,0.96    ,-1.29    ,-0.85    ,-2.03     ,4.09    ,-0.64    ,-1.26     ,3.28     ,0.29    ,-5.58     ,1.41    ,-0.29    ,-2.81     ,0.86     ,2.54     ,0.97     ,1.55     ,3.61     ,3.66     ,6.40     ,2.06
200209   ,-10.59   ,-12.46    ,-6.59    ,-5.60   ,-16.97   ,-11.05    ,-6.14    ,-5.42   ,-13.07    ,-8.22    ,-6.20    ,-5.73   ,-12.00    ,-6.00    ,-6.06    ,-6.25   ,-13.90   ,-11.71    ,-7.23   ,-11.45   ,-15.54    ,-9.66   ,-10.36   ,-10.08    ,-8.06   ,-10.23   ,-11.65    ,-7.25    ,-9.71   ,-10.13    ,-9.48    ,-8.97
200210     ,7.81     ,9.23     ,5.12     ,5.07    ,13.95     ,9.92     ,2.52     ,3.07     ,3.17     ,1.67     ,1.53    ,-2.74     ,4.44    ,-2.04     ,0.46    ,-1.07    ,14.38    ,18.76     ,9.14     ,7.65    ,13.75    ,12.02     ,3.62    ,10.17     ,5.42     ,6.33     ,0.35     ,2.24     ,9.72     ,1.88     ,5.58    ,-7.44
200211    ,18.89    ,16.30    ,13.18     ,5.54    ,31.56    ,15.62     ,4.72     ,3.72    ,22.39     ,7.87     ,3.73     ,5.06    ,16.22     ,5.68     ,3.10     ,9.39    ,20.54     ,9.07     ,0.99     ,3.93    ,12.62     ,7.77     ,2.66     ,6.74     ,8.88     ,5.82     ,4.07     ,0.84     ,9.28     ,2.87     ,6.52     ,9.34
200212   ,-14.42   ,-10.13    ,-8.05    ,-3.90   ,-15.04    ,-7.93    ,-2.84    ,-1.13   ,-10.43    ,-3.33    ,-2.31    ,-0.10    ,-4.79    ,-2.92     ,0.97     ,2.23   ,-10.64   ,-11.77    ,-6.30    ,-4.25   ,-13.62    ,-8.05    ,-2.58    ,-4.14    ,-7.44    ,-2.97    ,-2.94     ,0.80    ,-8.48     ,1.41    ,-1.60    ,-0.69
200301    ,-3.03    ,-0.57     ,0.27    ,-2.58    ,-2.70    ,-1.63    ,-2.44    ,-2.39    ,-1.60    ,-0.57    ,-1.50    ,-2.33     ,3.83     ,0.43     ,0.88    ,-1.14     ,4.84    ,-4.59    ,-3.39    ,-2.45    ,-1.55    ,-3.46    ,-2.50    ,-3.43    ,-0.55    ,-0.55    ,-1.67    ,-1.20    ,-2.45    ,-3.51    ,-8.42    ,-1.32
200302    ,-3.95    ,-2.97    ,-3.28    ,-3.02    ,-2.61    ,-1.39    ,-2.76    ,-1.11    ,-1.57    ,-2.81    ,-3.33    ,-0.72    ,-1.04    ,-2.09    ,-2.58    ,-2.81     ,1.36     ,1.28     ,1.26    ,-1.10     ,0.67    ,-4.19    ,-0.87    ,-6.27    ,-3.17    ,-0.27    ,-1.63    ,-0.56    ,-4.39    ,-2.13    ,-1.51    ,-0.97
200303     ,2.55     ,0.54     ,1.19     ,2.03     ,0.17     ,0.75    ,-0.18     ,0.34     ,3.81     ,0.30     ,0.29     ,0.18     ,2.86    ,-1.48    ,-0.54    ,-1.56     ,0.51    ,-0.15     ,5.13     ,1.63    ,-0.89     ,0.63     ,0.78    ,-0.28     ,0.28    ,-1.09     ,0.79     ,1.04    ,-0.09    ,-0.51    ,-1.67     ,1.01
200304    ,13.83    ,11.39     ,9.27     ,8.72    ,17.34    ,12.25     ,8.40     ,7.27    ,12.13    ,10.15     ,7.96     ,8.14    ,11.26     ,9.83     ,6.95     ,7.87     ,9.24     ,6.69     ,6.04     ,7.07    ,12.28    ,12.16     ,6.31     ,7.66     ,9.86     ,9.80     ,9.52     ,5.81    ,11.36     ,9.21     ,5.15     ,4.29
200305    ,21.72    ,16.48    ,12.31     ,7.27    ,26.97    ,15.39     ,6.54     ,8.65    ,23.42     ,8.70     ,7.30    ,10.66    ,17.56     ,8.73    ,10.18    ,11.93    ,17.03     ,3.94     ,1.01     ,4.31    ,11.88     ,5.71     ,5.63     ,7.34     ,6.47     ,6.20     ,9.50     ,6.80     ,7.75     ,6.88    ,11.05     ,9.81
200306     ,3.96     ,0.26     ,0.44     ,2.75     ,4.61     ,2.41     ,1.70     ,2.22     ,4.06     ,2.50     ,1.86     ,4.87     ,5.18     ,4.45     ,4.24     ,7.43     ,3.82     ,2.36     ,0.05     ,1.73    ,-0.91     ,2.39    ,-0.62     ,1.85     ,1.59     ,2.93    ,-0.17     ,1.66     ,0.80    ,-0.82     ,2.00     ,4.00
200307    ,11.47     ,7.84     ,7.59     ,5.49     ,8.58     ,5.30     ,4.71     ,3.89    ,13.71     ,6.22     ,5.13     ,2.55     ,8.71     ,5.02     ,5.09     ,0.55     ,3.77     ,4.09     ,1.98    ,-0.67    ,11.44     ,1.71     ,3.27    ,-1.81     ,1.31     ,3.81     ,1.55    ,-0.88     ,1.48     ,2.86     ,0.71     ,0.92
200308     ,5.10     ,7.32     ,4.99     ,4.26     ,7.80     ,6.05     ,4.01     ,3.41     ,9.73     ,6.50     ,4.61     ,3.31     ,6.66     ,7.25     ,5.48     ,6.33     ,7.15     ,2.58     ,4.07    ,-0.42    ,-0.82     ,4.06     ,5.29     ,2.39     ,6.10     ,0.68     ,0.10     ,5.04     ,2.84     ,2.50     ,3.23     ,7.05
200309     ,2.62    ,-2.85    ,-4.23    ,-0.87    ,-0.21    ,-1.84    ,-1.96    ,-0.96     ,0.55    ,-1.57    ,-0.62    ,-0.15     ,6.14     ,2.43     ,0.55    ,-0.73    ,-4.17     ,1.98    ,-2.92     ,0.78    ,-2.59    ,-2.25    ,-2.17    ,-2.22    ,-1.46     ,0.99    ,-1.28    ,-0.75    ,-3.77    ,-0.02     ,2.57     ,0.33
200310    ,10.06    ,10.80     ,8.06     ,8.67     ,4.09     ,8.73     ,6.78     ,8.05    ,11.88     ,9.37     ,9.09    ,10.25    ,14.41    ,10.61     ,8.84    ,11.07     ,6.97     ,0.40     ,3.40     ,3.50     ,6.28     ,9.95     ,8.18     ,7.35     ,6.84     ,8.27     ,4.53     ,3.54     ,7.59     ,6.53     ,8.42     ,6.82
200311     ,2.31     ,2.62     ,2.86     ,3.89    ,-0.61     ,4.52     ,4.43     ,3.62     ,2.05     ,4.53     ,4.15     ,2.37     ,6.62     ,4.56     ,3.67     ,4.18     ,2.28    ,-2.00    ,-0.27     ,1.66     ,0.86     ,2.23     ,0.50     ,1.08     ,4.45     ,1.66     ,2.18     ,2.26     ,0.87     ,2.21     ,4.14     ,0.31
200312     ,3.11    ,-0.64     ,2.58     ,1.26     ,3.21     ,1.83     ,3.22     ,4.02    ,-3.06     ,2.69     ,2.92     ,4.57     ,2.10     ,4.67     ,8.78     ,6.54     ,4.77     ,6.87     ,2.78     ,4.71     ,6.48     ,3.92     ,5.09     ,6.68     ,2.26     ,4.10     ,4.56     ,3.81     ,6.66     ,6.60     ,2.55     ,7.60
200401     ,7.01     ,4.58     ,2.25     ,2.32    ,12.79     ,3.86     ,1.50     ,1.13    ,13.30     ,6.59     ,2.53     ,1.68     ,9.09     ,5.13     ,5.82     ,6.54     ,2.58     ,2.12     ,2.67     ,1.22     ,3.70    ,-0.01    ,-0.06     ,0.05     ,6.39     ,2.13     ,1.21     ,3.17     ,3.92     ,1.23     ,1.27     ,1.54
200402    ,-1.65    ,-0.33     ,0.66     ,2.20    ,-1.48     ,0.26     ,2.39     ,2.69    ,-1.63    ,-0.67     ,3.41     ,3.36    ,-0.90     ,1.43     ,2.95     ,2.89     ,0.43    ,-0.83     ,1.94     ,1.42    ,-0.72     ,1.18     ,1.25     ,1.23     ,1.91     ,3.27     ,2.48     ,3.11     ,1.08     ,4.63     ,4.70     ,0.90
200403     ,0.69    ,-0.53     ,1.89     ,1.70    ,-1.32    ,-0.48     ,0.97     ,1.19    ,-3.05     ,0.33     ,2.57     ,2.53    ,-1.28     ,0.94     ,1.81     ,2.95    ,-0.81    ,-3.55    ,-1.93    ,-2.00    ,-2.80    ,-0.87    ,-1.24    ,-0.47    ,-2.24     ,0.14     ,0.30    ,-1.24    ,-1.72     ,0.17     ,0.86     ,2.47
200404    ,-6.73    ,-7.91    ,-3.17    ,-2.26     ,0.20    ,-6.12    ,-2.79    ,-1.95    ,-9.72    ,-5.66    ,-3.83    ,-3.97   ,-10.79    ,-6.71    ,-4.19    ,-5.50     ,0.60     ,1.38    ,-1.66     ,1.56    ,-4.26    ,-4.04    ,-1.49    ,-0.05    ,-5.87    ,-5.20    ,-2.52    ,-3.33    ,-3.16    ,-5.12    ,-4.52    ,-4.39
200405     ,1.61     ,5.03     ,2.56     ,0.84    ,-0.17     ,2.57     ,1.14     ,0.74    ,-0.13     ,1.47     ,0.21     ,1.02     ,1.21     ,0.81     ,2.57    ,-0.61     ,7.60     ,1.10     ,1.36    ,-0.10     ,2.93     ,1.58     ,3.17    ,-0.77    ,-0.39     ,1.05     ,2.24     ,1.03     ,2.03     ,2.76     ,1.94     ,0.41
200406    ,-2.81     ,0.50     ,5.05     ,4.54     ,2.07     ,4.28     ,4.27     ,5.72     ,0.24     ,3.60     ,4.89     ,4.33     ,2.46     ,5.35     ,5.50     ,5.58     ,5.11     ,6.81     ,0.69     ,1.01     ,0.59     ,1.31     ,1.72     ,2.56     ,2.04     ,0.92     ,1.93     ,2.09     ,2.41     ,4.21     ,2.53     ,5.49
200407   ,-12.59   ,-13.04   ,-11.66    ,-4.59   ,-13.28   ,-12.51    ,-4.55    ,-2.52   ,-11.36    ,-5.47    ,-4.32    ,-1.69    ,-5.15    ,-4.44    ,-3.31    ,-0.29    ,-8.93    ,-9.07    ,-4.74    ,-4.83    ,-5.40    ,-2.98    ,-1.13    ,-3.34    ,-4.37    ,-2.35    ,-0.43     ,0.60    ,-3.58    ,-2.72    ,-0.41     ,0.90
200408    ,-1.52    ,-4.08    ,-2.73    ,-1.84    ,-2.16    ,-3.32     ,0.89    ,-0.65    ,-1.45    ,-0.31     ,0.54    ,-0.45    ,-1.38     ,0.48     ,0.04    ,-1.48    ,-3.41    ,-3.77    ,-1.60     ,0.73    ,-3.73    ,-0.64     ,0.96     ,0.50     ,0.33     ,1.06     ,3.68     ,0.38    ,-0.28     ,2.14     ,0.49     ,0.52
200409     ,6.95    ,10.74     ,7.66     ,5.38     ,4.69     ,5.64     ,4.85     ,7.09     ,7.49     ,4.60     ,4.27     ,6.13     ,5.23     ,4.60     ,3.78     ,5.34     ,4.45     ,1.08     ,2.40    ,-0.55     ,6.09     ,2.41     ,1.36     ,3.15     ,2.32     ,2.45    ,-1.74     ,5.00     ,2.25     ,3.91     ,3.36     ,7.13
200410    ,-0.13     ,6.22     ,4.37     ,3.65     ,2.26     ,4.48     ,2.12     ,1.86    ,-0.99     ,1.61     ,0.99     ,2.08     ,0.90     ,2.73     ,2.30     ,2.41     ,2.11     ,5.45     ,2.97    ,-0.08     ,5.13     ,1.96     ,0.92     ,2.82    ,-0.29     ,4.37     ,2.63     ,0.61     ,1.45     ,2.35     ,2.02    ,-0.60
200411     ,7.93     ,6.09     ,9.92     ,9.80     ,8.50     ,7.44     ,8.62     ,8.72     ,8.34     ,8.59     ,8.72     ,9.17     ,7.77     ,8.43     ,8.12    ,11.38     ,6.04     ,0.03     ,0.99     ,4.38     ,6.42     ,4.05     ,4.06     ,6.09     ,6.85     ,4.39     ,2.57     ,4.91     ,5.22     ,6.01     ,5.08     ,6.28
200412     ,3.60     ,3.66     ,4.70     ,3.18     ,6.91     ,3.60     ,1.74     ,2.62     ,3.83     ,2.81     ,2.03     ,1.74     ,3.77     ,5.16     ,3.83     ,3.67     ,2.52     ,1.04     ,4.35     ,5.34     ,6.48     ,3.04     ,1.61     ,1.77     ,1.83     ,3.66     ,5.23    ,-0.06     ,5.33     ,4.72     ,1.69     ,3.14
200501    ,-6.85    ,-6.67    ,-5.52    ,-3.24    ,-8.55    ,-5.42    ,-3.15    ,-0.10    ,-8.82    ,-3.43    ,-2.36    ,-0.86    ,-1.88    ,-2.95    ,-1.02    ,-1.78    ,-7.82    ,-6.84    ,-2.26    ,-1.11    ,-8.32    ,-3.11    ,-2.84    ,-2.73    ,-2.45    ,-2.04    ,-1.31    ,-0.03    ,-2.18    ,-0.27    ,-0.68    ,-2.02
200502     ,0.80     ,0.33     ,3.81     ,1.66     ,2.07     ,0.89     ,1.86     ,3.19     ,0.61     ,2.48     ,1.87     ,5.50     ,1.38     ,4.13     ,4.46     ,4.73    ,-1.96    ,-0.45     ,1.82     ,1.42     ,0.47     ,2.84     ,5.75     ,2.75     ,3.37     ,1.48    ,-0.18     ,7.00     ,0.25     ,3.73     ,5.09     ,4.80
200503    ,-9.27    ,-4.26    ,-1.06    ,-1.90    ,-6.69    ,-3.79    ,-1.71    ,-1.55    ,-6.67    ,-2.84    ,-1.18    ,-0.86    ,-2.28    ,-1.44    ,-0.97    ,-1.22    ,-1.99    ,-0.01    ,-2.89    ,-0.52    ,-3.82    ,-2.14    ,-0.95     ,0.08    ,-6.28     ,0.65    ,-3.17    ,-1.92    ,-0.41     ,0.87    ,-0.48    ,-3.72
200504    ,-7.66    ,-6.89    ,-6.40    ,-5.98    ,-9.08    ,-8.88    ,-6.16    ,-4.82    ,-8.88    ,-6.17    ,-5.58    ,-6.71    ,-9.38    ,-6.40    ,-5.25    ,-3.92     ,0.85    ,-4.00    ,-2.93    ,-1.73    ,-0.04    ,-2.61    ,-1.56    ,-4.00    ,-6.17    ,-3.57     ,1.05    ,-4.32    ,-3.71    ,-2.19    ,-0.93    ,-2.14
200505     ,6.26     ,8.98     ,7.29     ,6.96     ,8.42     ,6.68     ,5.89     ,5.74     ,5.04     ,4.31     ,4.52     ,5.43     ,5.00     ,4.68     ,5.19     ,5.87     ,7.82     ,8.96     ,4.72     ,2.35     ,4.31     ,4.28     ,1.96     ,4.24     ,6.21     ,0.60     ,2.74     ,3.39     ,3.86     ,3.51     ,3.54     ,6.82
200506     ,3.62     ,5.59     ,0.82     ,3.48     ,1.86     ,4.20     ,3.06     ,5.39     ,4.90     ,4.19     ,3.93     ,4.61     ,5.96     ,4.03     ,6.28     ,5.42    ,-3.48    ,-2.33     ,0.20    ,-0.88     ,0.20     ,0.39    ,-0.43     ,3.48     ,1.97     ,2.67     ,0.61     ,5.03     ,0.56     ,3.59     ,4.85     ,8.29
200507     ,9.66     ,8.61     ,5.51     ,6.25     ,8.79     ,8.18     ,6.24     ,6.97     ,6.24     ,6.51     ,5.47     ,7.33     ,7.22     ,5.67     ,4.27     ,4.61     ,9.00     ,8.30     ,4.16     ,3.78     ,4.69     ,6.70     ,2.73     ,3.13     ,3.59     ,1.65     ,1.05     ,7.16     ,2.63     ,5.10     ,5.73     ,8.24
200508    ,-0.82     ,0.95    ,-1.10    ,-1.75    ,-0.22    ,-0.29    ,-1.57     ,0.34     ,2.20     ,0.84    ,-0.85    ,-1.25     ,1.27    ,-0.27    ,-0.13    ,-0.37     ,1.23    ,-0.03    ,-3.63    ,-1.49     ,3.48    ,-0.72    ,-1.77     ,0.52    ,-0.33    ,-0.23    ,-1.49     ,3.41    ,-0.09    ,-1.06     ,2.45     ,6.06
200509     ,2.63     ,1.01     ,1.66    ,-0.16     ,4.57     ,2.28     ,0.79     ,2.92     ,7.33     ,1.28     ,0.31     ,3.45     ,3.91    ,-0.26    ,-0.47     ,2.99     ,2.19     ,2.95    ,-1.39     ,0.46    ,-2.05     ,1.04     ,0.05     ,2.70     ,1.71     ,1.70     ,1.65     ,3.62     ,0.32     ,2.86     ,5.60     ,4.83
200510    ,-5.59    ,-4.56    ,-6.27    ,-3.79    ,-7.05    ,-3.32    ,-1.88    ,-3.81    ,-4.40    ,-4.33    ,-3.56    ,-4.25    ,-5.11    ,-2.75    ,-2.12    ,-3.89     ,0.82    ,-4.65     ,2.62    ,-0.99    ,-1.70    ,-2.13    ,-3.36    ,-5.40    ,-0.33    ,-0.61    ,-1.28    ,-8.05    ,-0.26    ,-2.28    ,-7.33    ,-8.63
200511     ,4.71     ,7.14     ,6.24     ,5.93     ,2.61     ,4.26     ,5.36     ,5.94     ,8.07     ,6.26     ,3.58     ,3.78     ,5.02     ,4.62     ,3.75     ,3.65     ,8.25     ,5.46     ,2.47     ,3.03     ,6.04     ,5.60     ,3.63     ,4.18     ,3.79     ,4.71     ,5.34     ,3.84     ,4.61     ,4.39     ,0.81    ,-0.20
200512     ,2.92    ,-0.25     ,1.04     ,0.54     ,1.95     ,2.19    ,-0.85     ,0.52     ,1.21    ,-0.12     ,0.00     ,0.72     ,1.36     ,1.02     ,0.15     ,1.82     ,0.94    ,-0.61    ,-0.42    ,-0.52    ,-1.99    ,-0.13     ,1.96    ,-0.40     ,2.23     ,1.46     ,1.00     ,2.34     ,0.11     ,1.08     ,0.56     ,3.40
200601    ,12.03    ,14.03     ,8.52     ,6.98    ,14.82    ,12.04     ,8.30     ,9.37    ,15.12     ,7.63     ,7.12    ,11.09    ,16.24     ,6.60     ,6.64     ,8.76     ,5.51     ,5.98     ,2.03     ,1.80     ,6.28    ,-0.29     ,2.92     ,3.96     ,1.73     ,2.92     ,2.25     ,8.99     ,3.23     ,4.27     ,5.91    ,13.33
200602     ,1.18    ,-2.06    ,-1.64    ,-2.49     ,5.39    ,-0.34    ,-0.49    ,-1.05     ,0.66    ,-0.20     ,0.11    ,-2.49    ,-0.59    ,-1.03     ,1.76     ,1.83    ,-3.53    ,-2.18     ,1.15     ,0.21    ,-1.89     ,0.51     ,1.97    ,-2.72     ,0.94     ,1.09     ,2.00    ,-3.77     ,0.25     ,1.62    ,-3.08    ,-8.40
200603     ,0.96     ,5.74     ,4.94     ,4.66     ,6.50     ,6.33     ,4.50     ,4.38     ,8.14     ,4.49     ,4.21     ,4.37     ,5.96     ,2.47     ,4.18     ,4.56     ,2.45     ,3.70     ,1.67     ,0.99     ,1.59     ,3.16     ,1.05     ,1.09     ,1.08     ,0.79     ,0.57     ,2.87     ,0.97     ,0.22     ,1.61     ,4.80
200604    ,-1.15     ,0.31     ,0.54     ,1.97    ,-0.00    ,-0.05     ,1.74     ,3.02    ,-0.66     ,1.64     ,1.47     ,3.39     ,2.56     ,1.52     ,3.22     ,4.77     ,1.51     ,1.92    ,-1.66     ,0.62    ,-4.27     ,1.19     ,2.32     ,2.70     ,1.36     ,2.42     ,2.64     ,2.91     ,3.13     ,2.62     ,3.77     ,5.76
200605   ,-11.54   ,-10.09    ,-5.67    ,-5.00    ,-8.54    ,-8.09    ,-3.56    ,-4.55    ,-8.49    ,-3.51    ,-3.27    ,-3.22    ,-5.58    ,-3.20    ,-2.12    ,-1.72    ,-8.48    ,-7.68    ,-1.97    ,-2.08    ,-5.04    ,-2.06    ,-3.61    ,-3.31    ,-0.91    ,-2.61    ,-1.44    ,-3.36    ,-1.79    ,-2.01    ,-2.37    ,-3.93
200606    ,-2.66    ,-1.59    ,-1.47    ,-1.67    ,-1.95    ,-0.06     ,0.29     ,0.71    ,-2.46    ,-1.28    ,-1.27     ,2.61    ,-3.62    ,-1.00    ,-0.28     ,0.28    ,-0.07    ,-4.35     ,1.11    ,-0.56    ,-0.70    ,-2.19    ,-0.48     ,2.53    ,-1.70    ,-0.40    ,-0.12     ,1.77    ,-0.01    ,-0.63     ,1.97     ,3.28
200607    ,-4.50    ,-8.09    ,-4.53    ,-3.33    ,-6.44    ,-4.20    ,-2.67    ,-2.04    ,-5.08    ,-2.20    ,-0.94    ,-1.30    ,-2.64    ,-1.29    ,-2.63    ,-1.76    ,-8.92    ,-3.34    ,-0.59    ,-1.26    ,-1.49    ,-0.62    ,-2.59     ,3.69    ,-0.37    ,-0.90     ,2.56     ,1.29     ,0.36     ,1.95    ,-0.53     ,3.19
