Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
200403  ,32.48  ,22.97  ,21.95  ,21.76  ,24.55  ,17.82  ,18.47  ,26.27  ,18.79  ,22.05  ,24.25  ,16.74  ,20.49  ,17.06  ,20.35  ,17.15  ,17.50  ,17.17  ,15.22  ,18.34  ,10.39   ,9.92  ,15.21  ,14.53  ,26.49
200404  ,13.78   ,7.35   ,6.45   ,1.35   ,0.45   ,6.92   ,0.80   ,8.74  ,-0.51  ,-1.39   ,0.05  ,-0.11  ,-2.80  ,-1.46  ,-1.96  ,-1.18  ,-5.49  ,-3.26  ,-4.77  ,-4.78  ,-4.74  ,-5.11  ,-8.03  ,-3.90  ,-7.75
200405  ,-9.19  ,-9.22  ,-6.53  ,-5.58  ,-6.10  ,-8.20  ,-5.75 ,-12.29  ,-6.23  ,-5.09  ,-3.59  ,-3.33  ,-2.42  ,-3.66  ,-3.54  ,-5.12  ,-1.62  ,-4.09  ,-2.50  ,-1.91  ,-4.23  ,-0.80  ,-1.67  ,-2.35  ,-6.58
200406  ,27.33  ,14.30  ,10.92  ,11.55  ,10.80   ,9.97  ,10.17  ,11.28   ,8.81   ,8.75   ,8.78   ,8.13   ,8.13   ,6.98  ,10.32   ,6.00   ,5.62   ,9.20   ,6.86   ,8.98   ,3.03   ,5.47   ,5.31   ,3.14   ,2.35
200407  ,-9.35  ,-8.48  ,-6.61  ,-6.02  ,-3.90 ,-10.82 ,-11.31  ,-6.37  ,-5.17  ,-4.66 ,-11.59  ,-9.40  ,-6.61  ,-5.53  ,-6.51 ,-11.22  ,-7.27  ,-7.11  ,-4.32  ,-6.52  ,-9.50  ,-5.28  ,-5.08  ,-5.40  ,-4.98
200408   ,2.68   ,2.04   ,1.46   ,1.75   ,1.75   ,0.56   ,0.61   ,0.00   ,1.69   ,1.49   ,1.96   ,1.68   ,0.71   ,0.46   ,1.55  ,-0.66   ,1.34   ,2.24   ,0.44  ,-0.09   ,5.01   ,0.48  ,-1.79   ,1.04   ,1.80
200409  ,-9.91  ,-4.90  ,-4.66  ,-2.80  ,-1.65  ,-6.35  ,-4.87  ,-4.14  ,-2.80  ,-2.63  ,-6.17  ,-4.02  ,-4.75  ,-2.14  ,-2.90  ,-4.69  ,-3.93  ,-2.28  ,-1.75  ,-2.20  ,-4.00  ,-2.41  ,-2.94  ,-2.17  ,-1.13
200410   ,4.55   ,2.56   ,3.17   ,3.67   ,4.24   ,0.87   ,0.28   ,3.28   ,1.55   ,2.28   ,1.24   ,2.28   ,1.23   ,2.01   ,2.03   ,3.10   ,2.15   ,1.41   ,1.54   ,1.66   ,2.95   ,2.30   ,2.61   ,2.82   ,2.57
200411   ,5.30   ,3.64   ,3.21   ,4.05   ,3.71   ,4.61   ,3.91   ,1.74   ,1.62   ,2.70   ,5.36   ,1.20   ,0.39   ,2.37   ,3.31   ,3.56   ,4.53   ,2.53   ,3.27   ,4.20   ,3.64   ,4.83   ,3.47   ,4.41   ,5.61
200412   ,0.56   ,2.25   ,4.61   ,2.85   ,4.49   ,4.55   ,3.41   ,3.24   ,4.41   ,5.59   ,4.44   ,3.21   ,5.99   ,6.55   ,5.88   ,3.35   ,5.09   ,4.85   ,5.26   ,5.94   ,6.55   ,4.47   ,4.62   ,4.99   ,7.05
200501   ,9.76   ,8.79   ,8.19   ,6.03   ,5.53   ,5.69   ,4.37   ,5.29   ,5.67   ,4.12   ,5.38   ,2.53   ,2.51   ,3.90   ,2.67   ,0.85   ,1.55   ,2.05   ,0.99   ,3.39  ,-3.02  ,-2.87  ,-2.50  ,-1.01  ,-1.51
200502   ,1.95   ,4.45   ,3.05   ,5.80   ,6.74   ,2.82   ,2.06   ,1.64   ,3.00   ,3.61   ,0.92   ,3.36   ,4.80   ,2.56   ,4.81   ,0.09   ,0.41   ,1.03   ,2.48   ,2.49   ,0.25   ,2.39   ,2.26   ,1.46   ,1.40
200503  ,-0.89   ,0.22   ,0.89   ,0.55   ,2.85  ,-2.64   ,0.47   ,1.33  ,-0.33   ,1.84  ,-4.02  ,-0.10   ,1.78   ,1.58   ,2.63  ,-2.01  ,-0.66  ,-0.46  ,-0.02   ,2.33  ,-3.22  ,-2.33  ,-1.27  ,-0.39  ,-0.03
200504   ,6.50   ,2.60   ,1.77   ,0.11   ,0.26   ,3.43  ,-0.04  ,-2.19   ,0.77   ,0.79   ,0.85  ,-2.66  ,-0.76  ,-1.30  ,-1.37  ,-0.76   ,0.02  ,-1.17  ,-1.25  ,-1.49  ,-4.11  ,-2.26  ,-2.09  ,-1.69   ,0.48
200505  ,-5.09  ,-4.76  ,-3.63  ,-4.61  ,-4.91  ,-1.07  ,-3.12  ,-4.08  ,-2.89  ,-4.13  ,-7.87  ,-4.73  ,-2.04  ,-1.64  ,-2.34  ,-3.31  ,-3.77  ,-1.52  ,-1.72  ,-2.86  ,-2.47  ,-1.06  ,-2.74  ,-1.82  ,-1.76
200506   ,6.11   ,3.54   ,2.80   ,2.76   ,1.71   ,3.59   ,3.28   ,2.58   ,2.85   ,1.40   ,2.65   ,5.16   ,3.25   ,3.84   ,1.60   ,1.56   ,2.81   ,0.26   ,1.10   ,1.81   ,0.34   ,0.27   ,0.66   ,1.42   ,0.98
200507   ,3.08   ,5.57   ,3.89   ,3.17   ,3.08   ,2.56   ,0.81  ,-0.45   ,0.00   ,1.20   ,2.67   ,2.75   ,2.42   ,1.46   ,0.95   ,0.22   ,0.99   ,2.04   ,2.66   ,0.78   ,0.44   ,0.55   ,1.39   ,0.56  ,-0.83
200508   ,2.30   ,1.92   ,3.41   ,3.84   ,4.18   ,1.50   ,3.25   ,1.72   ,4.99   ,3.26   ,1.43   ,4.11   ,6.68   ,3.06   ,4.76   ,2.38   ,4.73   ,5.98   ,5.14   ,5.40  ,12.52   ,5.72   ,8.48   ,5.23   ,8.11
200509  ,-5.43  ,-1.34   ,2.45   ,2.14   ,3.04  ,-3.07   ,1.57   ,6.12   ,4.19   ,4.54  ,-0.54   ,4.18   ,5.46   ,3.17   ,5.65   ,4.19   ,4.12   ,2.13   ,7.73   ,5.69   ,7.07   ,9.49  ,12.80   ,7.01  ,11.84
200510   ,2.51   ,2.95   ,0.97   ,0.41   ,0.88   ,5.52   ,2.22   ,3.46   ,1.95   ,2.03   ,2.81   ,1.26   ,3.83   ,3.40   ,3.67   ,2.98   ,2.42   ,2.15   ,2.83   ,5.19  ,-1.02  ,-2.28  ,-1.28   ,0.03   ,4.33
200511   ,1.00   ,0.59   ,3.98   ,5.41   ,2.37   ,1.45   ,2.71   ,2.26   ,3.51   ,3.02   ,2.24   ,6.39   ,3.19   ,4.17  ,-0.17   ,7.27   ,3.11   ,4.42   ,1.99  ,-2.26   ,8.02   ,2.90   ,4.04   ,0.03  ,-0.75
200512  ,17.95  ,16.05  ,14.25  ,11.10  ,10.90  ,17.71  ,13.96  ,10.15  ,15.46  ,11.67  ,19.64   ,9.48  ,11.67  ,10.84  ,10.32  ,15.68  ,12.81  ,10.53  ,10.29   ,7.69  ,16.11   ,6.29   ,9.61   ,4.64   ,6.36
200601   ,0.39   ,3.51   ,5.83   ,6.22   ,4.03   ,0.04   ,5.54   ,5.10   ,4.66   ,5.43  ,-1.77   ,4.50   ,3.02   ,5.01   ,3.74   ,2.78   ,2.06   ,5.09   ,4.51   ,3.43   ,1.84   ,4.67   ,4.40   ,5.72   ,3.08
200602  ,-9.65  ,-6.99  ,-5.46  ,-5.34  ,-5.08  ,-8.11  ,-7.21  ,-6.33  ,-7.20  ,-5.88  ,-7.61  ,-6.10  ,-5.60  ,-4.50  ,-4.92  ,-9.82  ,-5.51  ,-5.08  ,-2.05  ,-2.24  ,-5.01  ,-0.97   ,0.40  ,-0.34   ,3.08
200603   ,3.68   ,2.38   ,1.86   ,2.22   ,1.26   ,3.89   ,3.13   ,2.89   ,4.45   ,2.94   ,4.35   ,6.01   ,2.19   ,3.88   ,4.55   ,5.62   ,5.94   ,4.31   ,3.88   ,3.47   ,1.15   ,3.77   ,4.05   ,0.89   ,2.33
200604  ,-1.52   ,0.16   ,1.90   ,2.40   ,2.04  ,-0.78   ,3.71   ,3.74   ,0.55   ,1.70   ,0.54   ,1.47   ,2.33   ,3.21   ,0.62  ,-0.55   ,0.72   ,2.07   ,2.16   ,1.16  ,-0.61   ,4.01   ,3.59   ,3.71   ,2.11
200605 ,-13.46 ,-10.53  ,-7.67  ,-8.34  ,-7.60 ,-12.27  ,-6.56  ,-7.00  ,-8.83  ,-7.23 ,-12.23  ,-8.16  ,-7.96  ,-7.66  ,-7.36 ,-10.26  ,-6.24  ,-5.14  ,-6.22  ,-6.54  ,-7.13  ,-4.53  ,-9.27  ,-4.63  ,-7.56
200606   ,1.48  ,-2.57  ,-3.02  ,-3.02  ,-3.60  ,-3.49  ,-3.73  ,-2.30  ,-2.79  ,-4.34  ,-2.09  ,-5.11  ,-2.88  ,-3.62  ,-2.77  ,-3.95  ,-1.58  ,-3.11  ,-1.76  ,-2.35  ,-0.72  ,-1.93  ,-0.46  ,-0.69  ,-1.42
200607 ,-13.37  ,-9.55  ,-7.60  ,-7.05  ,-5.10 ,-11.76  ,-6.97  ,-6.26  ,-5.97  ,-3.49 ,-11.91  ,-6.62  ,-5.63  ,-3.20  ,-3.21  ,-8.12  ,-2.91  ,-5.18  ,-1.19  ,-2.88  ,-4.23  ,-0.27  ,-0.13   ,0.71  ,-0.46
200608   ,4.27   ,3.34   ,2.65   ,2.11   ,0.64   ,3.57   ,2.14   ,2.55   ,1.89   ,0.93   ,5.16   ,2.21   ,1.88   ,0.50   ,1.13   ,5.28   ,2.41   ,2.74  ,-0.19   ,2.43   ,1.20   ,1.46   ,2.92   ,0.55   ,0.44
200609  ,-5.57  ,-4.85  ,-3.88  ,-3.10  ,-2.63  ,-3.87  ,-2.05  ,-2.55  ,-1.60  ,-2.52  ,-3.12  ,-0.80  ,-1.69  ,-1.54  ,-1.79  ,-2.45   ,0.06   ,0.29  ,-1.85  ,-0.96  ,-2.00  ,-0.74  ,-0.64  ,-2.08  ,-2.31
200610  ,-0.93   ,0.32   ,0.56  ,-0.56  ,-0.62   ,0.04  ,-0.33  ,-0.39  ,-0.52  ,-1.63   ,0.19   ,0.08  ,-0.95  ,-0.97  ,-1.36   ,0.69   ,3.06   ,0.49  ,-1.04  ,-1.34   ,1.85   ,2.31   ,3.71   ,1.22   ,0.33
200611  ,-5.14  ,-5.13  ,-2.53  ,-1.97  ,-2.95  ,-5.01  ,-1.40  ,-0.88  ,-1.58  ,-0.42  ,-1.45   ,0.24  ,-0.83  ,-0.62   ,1.31  ,-2.51  ,-0.28   ,1.20   ,0.47  ,-1.30  ,-1.87   ,0.22   ,1.52   ,0.12   ,0.81
200612  ,-4.46  ,-1.98  ,-0.38   ,0.08  ,-0.79  ,-3.11   ,1.46   ,0.63   ,2.54   ,0.71  ,-0.80   ,1.36   ,0.89   ,0.51   ,1.50  ,-1.98  ,-0.60   ,0.78   ,0.70   ,1.05   ,0.65   ,1.01   ,5.44   ,2.05   ,0.78
200701   ,5.66   ,1.60   ,1.43   ,2.61   ,1.10  ,-0.59   ,1.36   ,0.69   ,0.73   ,1.40   ,0.66   ,1.03   ,2.97   ,1.95   ,1.11   ,2.62   ,0.53   ,0.45   ,0.75   ,1.42  ,-0.25   ,1.09   ,0.30   ,0.98   ,2.42
200702  ,-0.98   ,1.87   ,3.19   ,3.56   ,3.36  ,-1.27   ,2.74   ,4.60   ,5.40   ,4.75   ,0.83   ,3.01   ,3.42   ,1.66   ,4.56   ,1.92   ,1.96   ,2.72   ,5.05   ,4.23   ,2.30   ,3.85   ,5.22   ,3.27   ,4.38
200703  ,-5.36  ,-1.67  ,-1.54   ,0.09   ,0.06  ,-4.42  ,-1.65  ,-0.92  ,-0.23   ,0.72  ,-2.97  ,-0.75   ,0.22  ,-0.33   ,0.48  ,-2.40  ,-0.77  ,-1.20  ,-0.93  ,-0.42  ,-3.34  ,-0.55  ,-1.12  ,-2.08   ,1.05
200704  ,-7.95  ,-6.25  ,-3.71  ,-3.28  ,-3.68  ,-7.66  ,-2.11  ,-3.05  ,-1.94  ,-1.12  ,-5.99  ,-0.12  ,-1.58  ,-2.61  ,-0.37  ,-5.27  ,-1.94  ,-1.04   ,0.51   ,1.01  ,-2.42  ,-0.66  ,-3.20  ,-1.71  ,-2.67
200705  ,-3.53  ,-0.99  ,-1.95  ,-1.72  ,-1.77  ,-5.13  ,-0.53  ,-1.55   ,0.17  ,-2.73  ,-5.07  ,-1.77  ,-2.43  ,-2.12  ,-2.96  ,-0.40   ,0.14  ,-0.07  ,-1.50  ,-1.79   ,3.96  ,-0.26   ,2.09   ,1.50  ,-1.53
200706   ,2.64   ,4.08   ,4.99   ,2.86   ,1.75   ,2.13   ,2.97   ,1.18   ,1.49   ,2.45   ,1.02   ,1.74   ,1.86   ,3.02   ,1.60  ,-0.78   ,0.45   ,2.47  ,-0.12  ,-0.84  ,-0.88   ,0.69   ,0.72  ,-1.62  ,-1.05
200707  ,-2.17   ,1.67   ,0.60   ,1.80   ,2.41  ,-2.93   ,0.23  ,-0.09   ,1.21   ,1.19   ,0.29   ,0.90  ,-0.39   ,1.28   ,0.26  ,-1.34   ,1.29   ,0.22  ,-0.60  ,-1.54   ,2.79  ,-0.73  ,-1.92   ,0.74  ,-2.62
200708 ,-12.98 ,-10.61  ,-8.39  ,-7.76  ,-4.72  ,-8.80  ,-7.20  ,-4.65  ,-4.62  ,-5.00  ,-6.17  ,-3.65  ,-3.95  ,-4.98  ,-4.24  ,-4.05  ,-4.46  ,-3.84  ,-2.81  ,-1.03  ,-1.38  ,-2.43  ,-4.32  ,-2.87  ,-5.61
200709  ,-4.32  ,-4.78  ,-2.92   ,0.24  ,-1.22  ,-2.07   ,1.73  ,-0.70   ,0.23   ,0.10   ,1.58   ,1.47  ,-0.03  ,-2.44   ,0.35  ,-1.01   ,2.03   ,2.49   ,3.07   ,0.98   ,2.73   ,2.02   ,1.36   ,3.39   ,0.69
200710  ,15.45   ,4.77   ,2.31   ,1.23  ,-0.32   ,7.76   ,3.31   ,3.15  ,-1.37  ,-1.51  ,13.10   ,1.49  ,-0.46   ,0.44   ,0.66   ,2.76   ,0.98  ,-0.06  ,-1.22   ,0.46   ,1.24  ,-3.12   ,3.26  ,-2.36   ,1.00
200711  ,-4.21  ,-2.46  ,-3.67  ,-3.44  ,-2.92  ,-3.60  ,-6.31  ,-3.43  ,-3.23  ,-2.29  ,-5.40  ,-1.35  ,-2.88  ,-4.55  ,-1.18  ,-2.97  ,-2.76  ,-3.51  ,-2.98  ,-1.60  ,-2.30  ,-1.45  ,-1.54  ,-0.55  ,-3.26
200712  ,-4.95  ,-5.25  ,-5.19  ,-5.05  ,-4.40  ,-4.97  ,-6.68  ,-6.25  ,-3.70  ,-4.30  ,-9.15  ,-5.28  ,-7.37  ,-4.22  ,-3.14  ,-6.64  ,-4.79  ,-2.87  ,-5.15  ,-4.88  ,-3.76  ,-4.99  ,-2.55  ,-1.20  ,-3.66
200801  ,-8.29  ,-5.32  ,-3.99  ,-4.57  ,-3.37  ,-5.48  ,-3.36  ,-5.34  ,-4.24  ,-3.37 ,-12.09  ,-8.70  ,-3.05  ,-5.54  ,-1.60  ,-5.91  ,-5.01  ,-3.06  ,-3.29  ,-1.72  ,-8.05  ,-3.86  ,-4.72  ,-3.48   ,1.93
200802   ,7.31   ,4.77   ,3.86   ,3.67   ,3.82   ,2.80   ,5.71   ,0.72   ,1.72   ,2.03  ,-0.25   ,3.79  ,-1.48   ,3.26   ,0.00   ,2.82   ,4.11   ,0.49  ,-0.16   ,1.93  ,-0.45   ,0.42   ,1.36   ,1.86   ,0.90
200803  ,-3.30  ,-2.10  ,-1.73  ,-1.22   ,0.10   ,0.11   ,0.35   ,1.70   ,0.21  ,-0.73  ,-5.90  ,-2.16   ,0.00   ,0.59   ,0.98  ,-2.09  ,-2.71  ,-0.20  ,-2.26   ,0.85  ,-3.49  ,-5.73  ,-4.27  ,-3.48  ,-5.55
200804  ,-1.99   ,1.08  ,-1.83   ,0.23  ,-0.37  ,-1.86   ,0.97  ,-2.20   ,1.11   ,0.05   ,3.49  ,-2.27  ,-0.52   ,2.28   ,1.25   ,4.89   ,7.77   ,2.08   ,4.92   ,3.65   ,9.50   ,8.12   ,7.32   ,4.65  ,10.20
200805   ,3.42   ,6.69   ,2.37   ,3.91   ,2.99   ,3.65   ,4.07   ,3.43   ,4.19   ,5.51   ,1.07   ,3.24   ,3.93   ,3.47   ,3.40  ,-1.06   ,0.90   ,0.83   ,2.33   ,1.75   ,1.19   ,3.39   ,1.63   ,2.97  ,-0.37
200806  ,-7.64  ,-3.72  ,-1.59  ,-2.74  ,-1.77  ,-7.89  ,-6.55  ,-5.30  ,-4.55  ,-3.33 ,-10.55  ,-5.14  ,-5.75  ,-4.16  ,-4.24  ,-9.40  ,-6.39  ,-5.91  ,-5.29  ,-5.36  ,-8.12  ,-6.89  ,-7.38  ,-3.89  ,-6.34
200807  ,-6.24  ,-6.07  ,-5.75  ,-5.88  ,-3.12  ,-4.36  ,-4.38  ,-1.69  ,-3.60  ,-3.32  ,-4.65  ,-5.49  ,-4.45  ,-1.15  ,-1.33  ,-4.97  ,-2.89  ,-2.91  ,-0.84  ,-1.86  ,-4.03  ,-4.40  ,-2.23   ,0.46  ,-2.11
200808  ,-9.76 ,-10.57  ,-6.61  ,-9.69  ,-7.68  ,-7.37 ,-10.94  ,-3.50  ,-7.24  ,-4.49  ,-4.00  ,-6.94  ,-4.84  ,-2.01  ,-4.87  ,-4.60  ,-4.86  ,-3.70  ,-2.04  ,-4.01  ,-2.73  ,-3.24  ,-7.22  ,-1.03  ,-6.14
200809  ,-7.85  ,-7.63  ,-7.86  ,-7.35  ,-5.85 ,-11.83 ,-11.23  ,-7.11 ,-10.44  ,-7.95  ,-8.81 ,-12.51 ,-11.57  ,-9.44  ,-7.32 ,-11.16 ,-11.15  ,-9.70  ,-7.13  ,-6.06 ,-13.94 ,-12.45  ,-8.96  ,-9.10  ,-6.16
200810 ,-15.08 ,-13.09 ,-13.17  ,-8.43  ,-6.80 ,-13.32  ,-8.48  ,-7.64  ,-8.98  ,-4.42 ,-14.76 ,-16.33  ,-7.79  ,-8.94  ,-4.59 ,-14.58 ,-14.62 ,-12.53 ,-14.45 ,-10.70 ,-16.76  ,-9.51 ,-21.30  ,-8.78 ,-13.38
200811   ,4.07   ,3.79   ,5.43   ,2.09   ,2.40   ,6.89   ,3.95   ,2.82   ,4.42   ,4.10   ,9.34   ,3.73   ,1.18   ,4.52   ,3.42   ,2.79   ,2.61   ,1.59   ,6.00   ,5.81   ,2.55  ,-4.10  ,-6.01   ,5.36  ,-3.29
200812  ,11.64   ,8.20   ,5.44   ,8.30   ,9.05   ,8.95   ,9.51   ,7.00   ,8.05   ,8.85   ,8.65   ,6.37   ,9.32   ,9.51  ,11.14   ,6.33   ,5.81   ,3.50  ,10.29  ,10.61   ,8.91   ,7.36   ,8.30   ,9.75  ,11.37
200901   ,4.72   ,0.99  ,-2.51  ,-3.06  ,-2.85  ,-4.31  ,-6.50  ,-5.96  ,-5.89  ,-3.40  ,-4.35  ,-4.06  ,-5.10  ,-5.88  ,-3.96  ,-8.89  ,-6.72  ,-6.43  ,-9.27  ,-8.52 ,-10.25  ,-5.29  ,-5.82  ,-5.64  ,-7.30
200902 ,-15.08 ,-12.23 ,-11.87 ,-13.72 ,-12.15 ,-14.98 ,-11.21 ,-14.53 ,-13.36 ,-12.79 ,-15.61 ,-13.36 ,-12.91 ,-12.65 ,-12.75 ,-17.39 ,-10.13 ,-11.60 ,-14.12 ,-12.95 ,-11.90  ,-9.49 ,-12.86 ,-13.24 ,-13.32
200903   ,1.95   ,0.51   ,2.25   ,3.38   ,3.48   ,2.14   ,2.53   ,2.06   ,2.73   ,2.61  ,-1.31   ,2.87   ,1.33   ,3.19   ,1.18   ,7.39   ,3.97   ,7.15   ,4.14   ,4.57   ,4.34  ,-1.27   ,2.49  ,-3.28   ,5.10
200904   ,7.20   ,4.28   ,4.25   ,5.20   ,2.43   ,4.40   ,2.40   ,6.58   ,4.90   ,3.14   ,6.00   ,9.13   ,7.38   ,2.40   ,2.29   ,7.76   ,8.93   ,8.50   ,5.77   ,3.21   ,4.94  ,11.56  ,14.26   ,3.41   ,8.60
200905  ,16.47  ,18.26  ,11.36  ,10.99  ,11.06  ,14.97  ,16.25   ,9.40  ,12.78  ,11.48  ,15.39  ,14.45  ,12.43  ,13.55  ,11.55  ,16.33  ,12.27  ,11.73  ,10.75   ,9.32  ,12.69   ,9.50  ,11.28   ,7.96  ,10.74
200906   ,7.05   ,9.30  ,11.35   ,8.94   ,8.40   ,6.30   ,9.63   ,6.80   ,7.70   ,7.75   ,6.48   ,7.88   ,3.10   ,6.53   ,6.29   ,8.19   ,4.93   ,4.65   ,7.43   ,4.67   ,4.19  ,-0.22   ,1.08   ,2.50   ,0.46
200907   ,1.07   ,3.30   ,5.40   ,1.69   ,1.92   ,3.04   ,3.75   ,2.67   ,4.24   ,1.98   ,4.16   ,3.12   ,2.12   ,2.90   ,1.71   ,2.84   ,4.21   ,4.32   ,2.17   ,4.01   ,2.39   ,4.42   ,5.74   ,4.62   ,6.11
200908   ,7.74   ,3.72   ,4.19   ,5.34   ,5.89   ,5.33   ,6.51   ,6.10   ,6.92   ,6.79   ,4.04   ,6.59   ,5.38   ,4.30   ,5.56   ,4.47   ,4.47   ,2.12   ,6.54   ,4.78   ,3.88   ,4.03   ,2.20   ,2.33   ,0.98
200909   ,0.36  ,-0.65   ,1.37   ,0.50  ,-1.17   ,1.52   ,3.13   ,2.54   ,1.39  ,-2.25   ,2.95   ,2.57  ,-0.61  ,-2.95  ,-0.90   ,1.12   ,0.84  ,-0.43  ,-2.58  ,-3.41   ,2.30   ,2.78  ,-3.95  ,-5.39  ,-2.09
200910  ,-1.10  ,-2.50  ,-1.66  ,-1.93  ,-2.39  ,-2.15  ,-1.49  ,-3.66  ,-3.25  ,-3.46  ,-2.04  ,-1.94  ,-2.75  ,-2.74  ,-2.04  ,-2.58  ,-3.42  ,-3.58  ,-2.23  ,-3.45  ,-3.63  ,-3.98  ,-1.17   ,0.68   ,0.00
200911  ,-8.45  ,-1.83  ,-4.82  ,-3.95  ,-6.99  ,-6.69  ,-4.05  ,-2.94  ,-4.24  ,-7.65  ,-4.57  ,-2.64  ,-3.32  ,-4.46  ,-6.92   ,0.98  ,-0.02  ,-3.54  ,-2.49  ,-6.43   ,1.41  ,-0.37  ,-3.03  ,-0.25  ,-6.93
200912  ,-3.08  ,-3.82  ,-3.37  ,-2.08  ,-1.38  ,-3.28  ,-4.63  ,-3.43  ,-1.74   ,1.77  ,-5.67  ,-4.35  ,-2.72  ,-0.41   ,3.35  ,-4.84  ,-2.62  ,-0.63  ,-0.19   ,4.75  ,-2.41   ,0.34   ,1.01   ,1.29   ,7.93
201001   ,3.37   ,2.96   ,2.93   ,3.78   ,5.01   ,3.14   ,1.77   ,3.63   ,2.39   ,2.69   ,1.96   ,2.79   ,1.52   ,2.65   ,2.87   ,2.90   ,1.06   ,1.53   ,0.88   ,3.59   ,3.84   ,0.94   ,0.56   ,3.53   ,2.89
201002   ,0.16   ,1.49   ,1.98   ,1.43   ,2.16   ,0.35   ,3.21   ,1.04   ,2.15   ,1.14   ,0.25   ,2.11   ,1.25   ,1.21  ,-0.10   ,3.09   ,3.04   ,0.85   ,1.36   ,0.29   ,1.35   ,1.49  ,-0.57   ,0.65  ,-1.13
201003   ,3.73   ,0.41   ,1.57   ,4.25   ,8.12   ,0.44   ,0.51   ,3.69   ,4.13   ,8.47   ,0.94   ,1.60   ,3.90   ,6.03   ,7.16   ,0.76   ,2.68   ,6.22   ,5.39   ,9.62   ,2.72   ,3.12   ,6.23   ,6.15   ,8.55
201004  ,11.22   ,5.41   ,5.83   ,5.89   ,7.91   ,4.55   ,4.50   ,2.77   ,4.74   ,6.12   ,4.47   ,2.43   ,2.94   ,3.45   ,4.09   ,1.57   ,0.51   ,2.89   ,0.90   ,3.04   ,0.51  ,-1.10  ,-1.14  ,-0.67   ,1.44
201005  ,-7.73  ,-5.15  ,-5.95  ,-5.06  ,-8.03  ,-5.38  ,-5.05  ,-6.50  ,-5.12 ,-10.10  ,-2.28  ,-5.94  ,-7.29  ,-7.25  ,-8.95  ,-3.67  ,-5.90  ,-9.23  ,-8.37  ,-9.56  ,-6.52  ,-7.50  ,-8.17  ,-9.51 ,-11.57
201006  ,-1.74   ,0.18   ,2.35   ,1.47  ,-0.23  ,-1.05   ,1.29   ,2.75   ,0.88  ,-0.92   ,2.41   ,1.25   ,2.61   ,0.65  ,-1.13   ,3.20   ,2.18  ,-0.98   ,0.29  ,-1.78   ,3.37  ,-0.00  ,-2.38  ,-5.41  ,-4.03
201007   ,2.50   ,2.66   ,0.95   ,0.69   ,2.06   ,3.44   ,1.62   ,1.67   ,2.44   ,0.88   ,1.33   ,1.78   ,0.65   ,0.73   ,0.19   ,1.19   ,1.72   ,2.54   ,2.40   ,1.17   ,4.37   ,2.87   ,2.56   ,4.94   ,2.01
201008  ,-5.27  ,-3.29  ,-1.40  ,-1.88  ,-2.53  ,-3.93  ,-4.72  ,-2.57  ,-1.52  ,-4.55  ,-3.04  ,-1.16  ,-2.88  ,-1.10  ,-4.47  ,-1.91  ,-1.65  ,-4.37  ,-3.05  ,-3.59  ,-4.67  ,-0.76  ,-1.23  ,-2.69  ,-4.41
201009   ,1.88   ,2.93   ,1.63   ,2.56   ,3.91   ,4.61   ,4.68   ,3.29   ,4.89   ,3.99   ,2.99   ,3.76   ,5.01   ,4.73   ,4.18   ,3.32   ,5.43   ,7.09   ,4.60   ,3.52   ,6.51   ,4.66   ,3.92   ,3.97   ,3.11
201010  ,-2.73  ,-1.73  ,-1.31  ,-3.84  ,-2.46   ,2.91  ,-1.01  ,-3.07  ,-2.39  ,-3.08  ,-1.03  ,-2.33  ,-0.14  ,-1.69  ,-2.66  ,-1.23   ,0.12   ,0.31   ,1.74  ,-0.73   ,0.65   ,1.69   ,3.58   ,2.64   ,3.36
201011   ,2.54   ,5.03   ,1.68   ,3.64   ,3.21   ,0.02   ,2.81   ,2.62   ,1.77   ,3.85   ,2.31   ,2.36   ,0.75   ,2.18   ,3.09   ,2.12  ,-0.03   ,1.33   ,1.76   ,1.92   ,3.27   ,1.88   ,0.41   ,1.77   ,3.31
201012  ,13.60  ,11.78   ,8.21  ,10.71  ,10.92   ,9.80  ,10.46  ,10.16  ,10.79  ,11.63   ,9.52   ,7.59   ,9.83   ,9.68  ,11.05   ,7.34   ,8.65   ,8.18   ,9.78  ,11.09   ,6.54   ,7.04   ,5.14   ,8.33   ,8.11
201101   ,3.30   ,1.95   ,4.97   ,3.19   ,4.73   ,1.92   ,2.17   ,0.64   ,2.28   ,3.39  ,-1.40  ,-0.54  ,-0.40   ,0.73   ,1.15   ,3.25   ,1.41  ,-0.33   ,0.02   ,0.81  ,-1.64   ,2.06   ,0.35  ,-1.09  ,-0.04
201102   ,4.20   ,7.34   ,5.62   ,4.11   ,5.80   ,5.76   ,3.35   ,3.89   ,4.33   ,5.48   ,2.51   ,2.83   ,6.38   ,3.45   ,4.68   ,4.52   ,3.87   ,4.62   ,4.38   ,6.17   ,3.71   ,5.38   ,4.08   ,5.95   ,4.32
