Date,SMALL LoBM LoOP,ME1 BM1 OP2,ME1 BM1 OP3,ME1 BM1 HiOP,ME1 BM2 LoOP,ME1 BM2 OP2,ME1 BM2 OP3,ME1 BM2 HiOP,ME1 BM3 LoOP,ME1 BM3 OP2,ME1 BM3 OP3,ME1 BM3 HiOP,ME1 BM4 LoOP,ME1 BM4 OP2,ME1 BM4 OP3,SMALL HiBM HiOP,BIG LoBM LoOP,ME2 BM1 OP2,ME2 BM1 OP3,ME2 BM1 HiOP,ME2 BM2 LoOP,ME2 BM2 OP2,ME2 BM2 OP3,ME2 BM2 HiOP,ME2 BM3 LoOP,ME2 BM3 OP2,ME2 BM3 OP3,ME2 BM3 HiOP,ME2 BM4 LoOP,ME2 BM4 OP2,ME2 BM4 OP3,BIG HiBM HiOP
200103   ,-17.85   ,-12.15   ,-11.55   ,-11.16   ,-12.10    ,-9.00    ,-7.20    ,-7.78    ,-8.34    ,-7.83    ,-7.15    ,-6.25    ,-6.33    ,-7.27    ,-6.24    ,-9.50   ,-25.80   ,-18.99   ,-15.86    ,-6.13    ,-8.68    ,-9.07    ,-7.64    ,-4.92   ,-11.34   ,-10.24    ,-6.39    ,-5.85    ,-7.83    ,-7.21    ,-6.99    ,-9.91
200104     ,3.98     ,1.65     ,4.21     ,5.11     ,2.77     ,2.72     ,4.31     ,5.99     ,4.77     ,5.43     ,6.09     ,4.41     ,5.15     ,5.94     ,6.69     ,0.21    ,15.13    ,14.89    ,15.82    ,15.43     ,3.49     ,6.79     ,8.16     ,6.90     ,0.59     ,4.84     ,7.64     ,8.45     ,5.04     ,5.49     ,3.20    ,-0.53
200105    ,-6.71   ,-10.72    ,-5.52    ,-2.39    ,-2.63    ,-1.97    ,-1.99    ,-0.11    ,-1.67    ,-1.82     ,0.40    ,-0.02    ,-0.56     ,0.26    ,-0.20     ,3.27   ,-10.53    ,-7.51    ,-7.29    ,-8.70    ,-6.59    ,-4.03    ,-2.88    ,-5.58    ,-3.02    ,-3.09    ,-2.76    ,-8.63    ,-1.92    ,-1.50    ,-4.05     ,5.16
200106   ,-10.53   ,-10.98    ,-9.70    ,-6.34    ,-6.62    ,-2.27    ,-1.81    ,-0.86    ,-3.23    ,-1.10    ,-2.96     ,1.10    ,-1.48    ,-0.47    ,-0.69     ,0.96   ,-17.00   ,-11.00    ,-5.09    ,-9.57     ,3.85    ,-4.53    ,-1.96     ,0.12     ,1.29    ,-0.17     ,0.70    ,-5.52    ,-2.16     ,1.25    ,-2.15    ,-0.99
200107    ,-8.96   ,-10.06    ,-3.23    ,-3.69    ,-6.46    ,-0.73    ,-1.27    ,-0.04    ,-1.18     ,1.06     ,0.44     ,0.39    ,-1.06     ,0.71     ,1.73     ,0.28     ,0.34    ,-2.95     ,1.52    ,-0.43    ,-4.42    ,-2.25    ,-0.77     ,2.47    ,-2.17    ,-0.52     ,1.29     ,4.96    ,-1.40    ,-1.28     ,2.74     ,3.16
200108    ,-9.95    ,-5.81    ,-1.03     ,0.05    ,-7.54     ,0.48     ,2.48     ,1.60    ,-4.23     ,2.39     ,3.33     ,2.17     ,0.11     ,2.83     ,2.60     ,6.28    ,-7.18    ,-2.26    ,-4.83    ,-4.82    ,-1.13    ,-1.48     ,0.95    ,-0.87    ,-0.84    ,-2.96     ,2.84    ,-2.65    ,-4.76     ,3.64     ,1.32    ,-4.13
200109   ,-24.71   ,-20.89   ,-21.07   ,-18.61   ,-19.25   ,-16.55   ,-15.16   ,-14.83   ,-13.72   ,-13.12   ,-11.15   ,-11.61   ,-16.81   ,-12.36   ,-10.34   ,-11.82   ,-15.61    ,-5.68    ,-6.70    ,-8.08   ,-16.40    ,-9.68   ,-12.93   ,-11.19   ,-17.20   ,-11.90    ,-7.75   ,-12.53    ,-8.97   ,-13.33   ,-16.08   ,-22.17
200110    ,15.55    ,12.90     ,7.76     ,6.11     ,9.17     ,5.13     ,3.35     ,3.94     ,3.44     ,2.38     ,1.69     ,0.86     ,6.58     ,2.15     ,1.18     ,8.68     ,9.46     ,1.58     ,2.93     ,4.25     ,6.11     ,3.97     ,2.14     ,1.52     ,5.00     ,3.38    ,-0.00     ,1.66     ,3.92     ,3.23     ,4.82     ,8.86
200111    ,10.75     ,8.51    ,10.80     ,7.29     ,8.53     ,7.10     ,6.57     ,4.94     ,2.67     ,4.49     ,3.70     ,5.35     ,7.22     ,3.63     ,3.63    ,11.96    ,11.25     ,2.49     ,4.32     ,4.49     ,3.26     ,6.55     ,4.36    ,-1.56     ,5.47     ,4.53    ,-0.09     ,1.01     ,8.72     ,7.14     ,7.60     ,9.03
200112    ,-2.35    ,-3.89    ,-0.24     ,1.11    ,-4.02    ,-1.74    ,-0.11     ,3.11    ,-3.16    ,-0.36     ,2.24     ,2.17    ,-2.96     ,2.50     ,2.42     ,6.11    ,-2.54     ,0.89     ,1.74     ,2.60     ,0.71     ,1.48     ,1.77     ,3.11    ,-0.58     ,2.53     ,3.46     ,2.74     ,1.92     ,3.72     ,2.84     ,3.84
200201    ,-6.20    ,-5.66    ,-3.83    ,-2.71    ,-4.98    ,-3.62    ,-2.26    ,-0.95    ,-0.60    ,-2.52    ,-0.33    ,-0.52    ,-0.38     ,0.24     ,1.39    ,19.91    ,-9.56    ,-6.08    ,-4.79    ,-4.59    ,-8.24    ,-8.26    ,-4.87    ,-2.12    ,-3.70    ,-3.33    ,-0.51    ,-1.77   ,-10.96    ,-1.79    ,-1.06    ,-3.82
200202    ,-5.15    ,-3.20    ,-3.82    ,-1.16    ,-3.32    ,-1.76     ,1.55     ,2.35    ,-1.11     ,0.23     ,4.44     ,3.44    ,-5.44     ,2.67     ,4.73     ,4.17     ,1.93     ,4.11    ,-1.04     ,0.88    ,-1.24    ,-1.90     ,1.23     ,1.58    ,-1.15    ,-1.19     ,4.14     ,4.12    ,-5.75     ,1.92     ,6.09     ,1.11
200203    ,-1.56     ,4.53     ,3.52     ,5.91     ,1.26     ,5.04     ,4.63     ,5.98     ,3.77     ,4.91     ,5.64     ,5.89     ,4.32     ,4.61     ,5.02    ,-2.19     ,6.47     ,1.94     ,5.05     ,3.27     ,4.47     ,7.62     ,6.40     ,5.03     ,5.08     ,7.27     ,5.82     ,6.42     ,2.98     ,5.86     ,4.86     ,8.77
200204    ,-6.37    ,-3.44    ,-0.11     ,1.16    ,-4.07     ,0.79     ,3.75     ,4.24     ,2.03     ,4.68     ,7.48     ,4.95     ,7.25     ,4.93     ,7.02     ,1.12   ,-10.12     ,0.81    ,-0.70    ,-3.91    ,-1.89    ,-0.49     ,1.16     ,0.06     ,1.58     ,4.67     ,0.19     ,2.21    ,-5.30     ,3.64     ,1.74     ,0.88
200205    ,-2.78    ,-0.86     ,1.04     ,0.53    ,-1.59     ,3.00     ,4.65     ,2.84     ,1.50     ,4.19     ,3.60     ,5.26     ,2.58     ,3.30     ,3.93     ,8.48    ,-0.83    ,-0.22    ,-0.20    ,-5.87    ,-1.29     ,1.08    ,-0.08     ,3.18     ,2.07     ,0.02     ,1.82     ,5.53    ,-1.61     ,4.92     ,5.01     ,4.30
200206    ,-6.90    ,-6.46    ,-4.11    ,-2.43    ,-7.57    ,-1.67     ,0.48     ,0.07    ,-1.05     ,1.48     ,1.28     ,2.38    ,-3.36     ,1.20     ,2.08     ,2.34    ,-6.48    ,-2.43     ,0.69    ,-0.72    ,-5.13    ,-5.11    ,-5.21    ,-0.64    ,-8.62    ,-1.85    ,-0.81    ,-0.40    ,-6.98    ,-0.75     ,0.03    ,-2.27
200207   ,-10.55   ,-11.93   ,-10.80    ,-9.43    ,-8.69    ,-8.96    ,-6.85    ,-7.54    ,-3.16    ,-8.03    ,-7.09    ,-7.25    ,-7.65    ,-7.58    ,-6.18    ,-4.83   ,-14.54   ,-10.29   ,-10.55   ,-10.02   ,-19.54    ,-8.57    ,-9.30   ,-12.03   ,-16.23   ,-12.49   ,-13.01    ,-9.72    ,-8.60    ,-5.41   ,-11.22    ,-5.62
200208    ,-4.78    ,-4.04    ,-3.26    ,-1.14    ,-8.66    ,-1.38    ,-0.58    ,-0.29     ,0.04     ,0.46    ,-0.80     ,0.84    ,-5.06    ,-1.97    ,-1.47    ,-2.98    ,-0.15    ,-0.57    ,-3.19    ,-0.33    ,-5.14     ,1.40     ,1.31     ,1.29     ,1.89     ,2.06    ,-0.81     ,0.85     ,2.42     ,3.32     ,0.40    ,-2.90
200209   ,-17.35   ,-16.71   ,-12.25   ,-11.55   ,-14.64   ,-13.71    ,-9.72    ,-9.17   ,-11.49    ,-9.80    ,-7.93    ,-6.32   ,-13.78    ,-7.23    ,-8.16    ,-8.72   ,-21.88    ,-7.12    ,-9.62    ,-6.41   ,-25.85   ,-14.12   ,-15.41   ,-10.64   ,-18.82   ,-13.45   ,-16.28   ,-12.43   ,-18.05   ,-14.63   ,-18.92   ,-15.83
200210     ,5.57     ,7.60     ,0.83     ,3.34     ,0.41     ,5.04     ,0.63     ,2.13    ,-0.28     ,4.02     ,0.16     ,1.76     ,6.72     ,0.61     ,2.02     ,7.74    ,22.57     ,2.54     ,7.00     ,9.93    ,15.71    ,15.16     ,7.93     ,5.86    ,16.26     ,5.90    ,10.20     ,4.92    ,11.94     ,8.54     ,5.33     ,4.62
200211     ,5.20    ,10.84     ,7.25     ,4.89    ,10.77     ,5.42     ,5.75     ,2.35     ,7.31     ,4.69     ,3.96     ,4.04     ,4.50     ,1.67     ,1.90     ,6.08    ,11.08     ,2.61     ,0.76     ,2.18    ,10.47     ,5.94     ,5.77    ,-1.01     ,8.22     ,7.78     ,7.58     ,6.85    ,11.38     ,6.19     ,9.25     ,6.17
200212    ,-2.31    ,-6.34    ,-4.17    ,-1.12    ,-2.16    ,-0.12     ,1.91     ,2.23     ,4.63     ,3.48     ,3.73     ,3.42     ,0.15     ,4.09     ,4.50     ,6.27    ,-6.25    ,-4.53    ,-4.27    ,-3.35   ,-12.83    ,-5.47    ,-1.91     ,1.75    ,-4.84    ,-2.42    ,-3.03     ,3.59    ,-3.10     ,0.21    ,-6.96     ,0.54
200301     ,0.12    ,-2.88    ,-2.67    ,-2.32    ,-0.81    ,-1.46    ,-0.99    ,-0.29    ,-1.09    ,-1.43    ,-0.03     ,1.98     ,2.90    ,-1.38     ,1.45     ,3.79    ,-0.93    ,-1.21    ,-5.91    ,-4.38    ,-5.81    ,-4.68    ,-3.94    ,-3.95    ,-0.91    ,-4.30    ,-2.88    ,-4.95    ,-2.74    ,-2.11    ,-0.44     ,5.58
200302    ,-4.72    ,-4.19    ,-5.68    ,-2.94    ,-4.49    ,-2.88    ,-3.79    ,-1.35    ,-1.44    ,-1.70    ,-1.12    ,-1.98    ,-4.24    ,-3.20    ,-1.27    ,-3.92    ,-1.12    ,-2.65    ,-4.83    ,-4.39    ,-6.23    ,-2.44    ,-2.76    ,-4.82    ,-5.13    ,-0.53    ,-0.90    ,-3.78    ,-2.83    ,-4.23    ,-0.94    ,-5.63
200303    ,-1.07    ,-3.69    ,-1.64    ,-0.39    ,-3.14    ,-0.08    ,-1.10     ,1.30    ,-3.22    ,-0.74    ,-0.27     ,0.44     ,0.03    ,-1.82    ,-1.35    ,-1.56    ,-5.53     ,1.14    ,-2.42    ,-0.05    ,-8.93    ,-2.15    ,-0.81     ,0.28    ,-2.81     ,0.50     ,0.13    ,-6.46    ,-1.18    ,-1.57    ,-2.51    ,-7.74
200304    ,15.78    ,14.70    ,13.88    ,10.75    ,11.05    ,12.57    ,10.94    ,10.73    ,12.09     ,9.94    ,10.32    ,12.57    ,15.58     ,9.28    ,11.75    ,10.98    ,16.42     ,8.34    ,14.54    ,13.89    ,28.40    ,12.15    ,13.04     ,6.80    ,18.81    ,13.48    ,13.97    ,12.16    ,13.62    ,14.57    ,14.62    ,14.07
200305    ,13.32     ,9.65    ,10.43    ,10.47    ,17.41    ,10.91     ,8.90    ,10.07    ,15.26     ,9.88     ,8.39    ,12.33    ,12.88    ,11.33    ,11.43    ,11.71     ,6.68     ,4.93     ,4.63     ,5.37    ,10.74     ,8.05     ,6.17    ,10.73     ,8.54     ,7.78     ,5.37     ,9.94    ,11.00     ,9.58     ,5.23     ,8.91
200306     ,3.20     ,3.37     ,3.79     ,2.57     ,7.19     ,2.62     ,2.80     ,3.58     ,3.36     ,1.71     ,3.60     ,3.00     ,2.23     ,3.54     ,1.75     ,3.22    ,-2.03     ,0.24    ,-0.95    ,-0.73    ,-1.19     ,2.85     ,1.84     ,2.12     ,1.26     ,0.15     ,2.98     ,2.27    ,-2.61     ,4.27     ,5.25     ,7.71
200307    ,-0.92     ,1.00     ,1.67     ,2.31     ,3.48     ,3.47     ,1.74     ,3.43     ,5.20     ,2.85     ,3.11     ,5.76     ,8.47     ,6.17     ,7.22     ,4.26     ,2.92     ,0.11    ,-2.97    ,-1.04     ,6.52     ,3.11     ,0.37     ,0.09     ,9.58     ,4.76     ,1.99     ,2.05     ,5.15     ,4.54     ,2.85    ,-0.06
200308     ,1.92     ,2.00     ,3.32     ,3.46     ,2.95     ,2.21     ,2.21     ,2.90     ,5.13     ,1.88     ,2.61     ,2.17    ,14.09     ,4.27     ,4.66     ,5.19    ,-1.55    ,-2.61     ,2.03     ,0.47    ,-1.92    ,-0.08    ,-1.25     ,0.66    ,-0.03     ,0.87    ,-0.70    ,-0.82    ,-2.16     ,2.28    ,-1.39     ,8.20
200309     ,5.43     ,4.16     ,3.59     ,5.41     ,3.85     ,3.24     ,5.25     ,6.37    ,14.21     ,4.56     ,5.98     ,5.81     ,3.84     ,4.48     ,6.86     ,5.68     ,1.87     ,3.73     ,3.26     ,4.22     ,4.41     ,3.04     ,4.06     ,0.62    ,-0.85     ,1.48     ,1.61     ,1.53     ,4.49     ,3.02     ,0.35    ,-2.93
200310     ,6.97     ,3.98     ,4.99     ,4.65     ,6.88     ,5.65     ,5.63     ,5.95     ,8.43     ,5.20     ,5.63     ,6.62     ,7.54     ,7.46     ,9.61     ,6.34     ,6.59     ,2.54     ,4.23     ,3.89     ,3.13     ,9.20     ,4.75     ,4.95    ,13.14     ,7.63     ,5.28     ,9.67     ,8.71    ,11.05     ,7.94     ,8.82
200311     ,3.41     ,5.77     ,4.13     ,4.21     ,2.54     ,5.73     ,5.08     ,4.53     ,3.00     ,4.99     ,5.42     ,5.48     ,4.10     ,4.17     ,5.59    ,10.25     ,6.26     ,7.06     ,5.91     ,4.65     ,1.72     ,3.54     ,3.58     ,4.29     ,2.36     ,5.10     ,4.90     ,8.42     ,5.64     ,4.99     ,6.63     ,0.38
200312     ,3.04     ,6.09     ,5.54     ,5.52     ,1.75     ,5.99     ,5.91     ,6.09     ,3.85     ,6.74     ,6.25     ,4.85     ,3.73     ,6.71     ,7.46     ,3.75     ,4.25     ,7.75     ,6.30     ,6.58     ,4.47     ,5.68     ,8.44    ,11.49     ,7.31     ,7.55     ,7.68     ,5.61     ,7.03     ,6.60    ,11.89    ,10.64
200401     ,7.87     ,1.83     ,4.52     ,4.58     ,7.57     ,4.79     ,6.22     ,6.43     ,5.98     ,6.77     ,6.55     ,7.29    ,15.57     ,7.92     ,7.79     ,5.72     ,5.45    ,-1.02     ,6.37     ,0.77     ,4.32     ,1.68    ,-0.22    ,-0.34     ,4.77     ,1.47     ,3.35     ,3.16     ,3.33     ,4.82     ,2.81     ,2.06
200402     ,3.53     ,1.83     ,3.67     ,4.44     ,5.38     ,3.50     ,3.74     ,4.57     ,3.98     ,4.59     ,4.53     ,4.32     ,4.19     ,4.26     ,3.88     ,8.49     ,5.41     ,0.32     ,3.40     ,2.74     ,2.19     ,4.08     ,3.93     ,4.15     ,2.85     ,3.03     ,2.30     ,4.18     ,2.40     ,1.59     ,4.00     ,1.95
200403    ,-5.89    ,-1.65    ,-5.15    ,-1.79    ,-5.88    ,-2.67    ,-2.13    ,-1.68    ,-3.60    ,-1.79    ,-1.42    ,-1.58    ,-6.39    ,-2.73    ,-2.31    ,-2.94    ,-4.72    ,-4.49    ,-3.80    ,-2.56    ,-2.99    ,-2.95    ,-1.48    ,-3.19    ,-5.73    ,-2.55    ,-2.67    ,-5.69    ,-5.27    ,-1.75    ,-3.05    ,-6.81
200404    ,-5.27    ,-3.22    ,-2.04    ,-1.25    ,-3.98    ,-2.05    ,-0.53    ,-1.62    ,-0.60    ,-1.76    ,-1.54     ,0.38    ,-4.80    ,-2.85    ,-1.58    ,-1.65    ,-0.74     ,1.04    ,-4.54    ,-0.60    ,-2.88    ,-2.70    ,-0.69     ,1.09    ,-1.75    ,-2.09    ,-0.36    ,-0.16    ,-0.38    ,-0.47    ,-0.13     ,0.75
200405    ,-1.20     ,1.34     ,1.89     ,1.27    ,-1.65     ,0.28     ,0.80     ,0.11    ,-1.24     ,1.12     ,0.33    ,-0.12    ,-2.34    ,-0.05     ,0.63    ,-2.00     ,1.93     ,2.12     ,1.17     ,2.52     ,1.10     ,2.46     ,2.30     ,2.08     ,0.18     ,1.48     ,0.75     ,1.05     ,0.69     ,0.66    ,-0.73     ,1.67
200406     ,1.30    ,-1.16     ,2.43     ,3.70    ,-0.49     ,0.69     ,3.88     ,3.81     ,3.20     ,3.57     ,3.69     ,3.59     ,2.52     ,1.64     ,6.36     ,6.41     ,2.90    ,-0.56     ,0.63     ,1.31     ,2.53     ,0.39     ,2.02     ,2.59     ,2.09     ,1.96     ,2.78     ,5.16     ,1.63     ,4.94     ,2.75     ,3.94
200407    ,-2.58    ,-9.07    ,-4.53    ,-2.52    ,-5.58    ,-4.28    ,-2.24    ,-2.09    ,-2.38    ,-3.14    ,-3.18    ,-2.62    ,-6.30    ,-1.37    ,-2.57     ,1.10    ,-7.99    ,-1.84    ,-4.62    ,-3.67    ,-4.54    ,-3.46    ,-1.38    ,-0.97    ,-5.02    ,-4.48    ,-2.16    ,-1.89    ,-3.06    ,-1.82    ,-2.05    ,-5.54
200408    ,-0.41    ,-2.06    ,-0.78    ,-0.33    ,-1.44     ,0.37     ,0.15     ,0.01     ,0.33     ,1.54     ,0.86     ,0.91    ,-0.57     ,0.30     ,3.35    ,-1.45     ,0.02    ,-0.15    ,-3.08     ,0.43    ,-1.74     ,2.30     ,0.35     ,1.44     ,1.29     ,1.54     ,0.57    ,-0.78     ,1.61     ,0.76     ,1.45    ,-5.49
200409     ,4.00     ,7.37     ,4.85     ,3.81     ,1.30     ,4.52     ,4.27     ,4.44     ,6.62     ,3.85     ,4.50     ,3.39     ,7.69     ,4.12     ,3.61     ,4.63     ,8.39     ,3.24     ,0.76     ,3.01     ,4.25     ,4.40     ,5.00     ,4.05     ,3.79     ,4.59     ,5.19     ,6.30     ,5.04     ,3.91     ,5.12    ,-0.12
200410     ,5.03     ,3.57     ,2.96     ,5.14     ,3.24     ,5.29     ,4.19     ,4.71     ,2.20     ,4.52     ,4.18     ,3.60     ,3.45     ,4.35     ,5.21     ,4.16    ,-0.18     ,2.92     ,2.50     ,4.55     ,2.66     ,3.16     ,2.99     ,4.47     ,4.76     ,6.31     ,3.78     ,3.79     ,5.91     ,4.49     ,4.66     ,4.60
200411    ,10.91     ,7.14     ,7.82     ,8.23     ,9.31     ,9.58     ,9.00     ,8.76     ,8.64     ,9.19     ,9.40     ,9.13    ,11.52    ,10.17     ,9.79     ,8.05     ,8.45     ,3.12     ,7.56     ,5.64     ,7.12     ,7.29     ,6.19     ,6.68     ,8.66     ,7.51     ,6.42     ,6.82     ,8.18     ,8.21     ,7.00     ,6.06
200412     ,1.71     ,4.25     ,4.49     ,4.80     ,5.09     ,4.46     ,5.33     ,5.59     ,5.05     ,5.05     ,4.64     ,5.60     ,5.31     ,5.83     ,5.36     ,5.10    ,-0.64     ,5.97     ,3.81     ,4.75     ,4.75     ,3.06     ,4.12     ,3.14     ,4.53     ,4.37     ,8.18     ,3.63     ,4.05     ,4.60     ,5.64     ,6.27
200501     ,1.85    ,-1.43     ,1.16     ,1.60    ,-0.62     ,2.04     ,1.67     ,2.95     ,2.32     ,1.94     ,3.75     ,3.46     ,4.29     ,2.94     ,2.97     ,2.34    ,-3.76    ,-3.59    ,-1.16    ,-2.48    ,-1.24    ,-2.05    ,-0.72     ,0.11    ,-0.18    ,-2.36    ,-1.53    ,-0.32    ,-1.64    ,-0.80    ,-0.10    ,-0.49
200502     ,7.14     ,4.41     ,4.21     ,4.97     ,5.25     ,5.24     ,5.39     ,5.06     ,4.50     ,5.13     ,6.01     ,8.81     ,7.64     ,6.44     ,6.93     ,6.57    ,-0.06     ,2.85     ,6.05     ,3.50     ,3.57     ,3.63     ,4.59     ,6.92     ,5.31     ,4.65     ,4.56     ,6.77     ,3.84     ,6.82     ,5.40     ,4.09
200503    ,-4.32    ,-2.44    ,-2.92    ,-2.47    ,-4.10    ,-2.30    ,-2.23    ,-2.29    ,-3.18    ,-2.63    ,-2.61     ,0.54    ,-4.20    ,-1.63    ,-2.62    ,-0.09    ,-4.05    ,-3.18    ,-1.41    ,-1.73    ,-1.39    ,-2.63    ,-3.62    ,-2.25    ,-1.48    ,-2.36    ,-2.66    ,-1.23    ,-1.49    ,-2.49    ,-3.68    ,-3.67
200504    ,-3.63    ,-0.01    ,-3.75    ,-3.02    ,-0.94    ,-1.19    ,-2.21    ,-2.53    ,-2.75     ,4.11    ,-2.98    ,-1.37    ,-4.25    ,-0.52    ,-2.09     ,0.44    ,-1.82     ,2.52    ,-4.93     ,0.48    ,-3.09    ,-2.95    ,-2.62    ,-2.57    ,-4.11    ,-3.91    ,-4.57    ,-3.35    ,-2.82    ,-2.93    ,-3.70    ,-7.88
200505    ,-5.21     ,0.07    ,-0.55    ,-1.71    ,-2.02    ,-1.22    ,-0.98    ,-0.30     ,0.28    ,-1.32    ,-0.35    ,-0.13    ,-0.24    ,-0.43    ,-0.35    ,-0.35     ,3.86     ,1.96     ,0.49    ,-0.14    ,-0.02     ,0.33    ,-1.36     ,0.22     ,1.91     ,0.22     ,0.59     ,1.28     ,1.00     ,0.53     ,3.09     ,3.89
200506     ,1.33     ,0.74     ,1.71     ,1.23     ,2.41     ,3.04     ,2.87     ,3.19     ,1.97     ,2.24     ,3.58     ,4.71     ,3.35     ,2.78     ,3.97     ,6.75     ,0.08    ,-0.40     ,0.79    ,-0.76     ,0.89     ,1.90     ,2.50     ,6.35     ,0.32     ,1.38     ,3.05     ,4.06     ,0.27     ,1.94     ,3.59     ,1.08
200507     ,1.38     ,0.97     ,4.67     ,4.29     ,6.70     ,5.36     ,5.39     ,4.15     ,6.79     ,3.73     ,4.89     ,5.22     ,6.05     ,4.51     ,6.07     ,3.48     ,2.91     ,4.42     ,3.98     ,1.43     ,3.02     ,3.18     ,4.46     ,4.56     ,4.83     ,3.14     ,5.26     ,5.87     ,4.09     ,5.11     ,6.49    ,12.55
200508     ,3.60     ,4.86     ,5.13     ,4.53     ,7.48     ,4.69     ,3.98     ,4.19     ,4.27     ,3.41     ,3.39     ,4.14     ,2.07     ,4.41     ,5.19     ,4.43     ,5.60     ,1.03     ,0.77     ,1.70     ,2.53     ,1.45     ,1.78     ,3.90     ,1.81     ,1.56     ,1.38     ,0.67     ,3.69     ,1.56     ,1.92     ,1.12
200509     ,1.25     ,1.96     ,0.96     ,1.45     ,1.65     ,1.82     ,1.59     ,1.91     ,3.38     ,1.43     ,0.94     ,2.84     ,0.11     ,2.95     ,1.26     ,5.41    ,-0.22     ,2.43     ,2.95     ,1.21     ,3.01     ,0.14     ,2.25     ,2.27     ,2.43     ,1.59     ,1.95     ,2.01     ,0.86     ,1.36     ,3.72     ,6.03
200510    ,-4.77    ,-4.40    ,-3.74    ,-3.73    ,-7.40    ,-3.83    ,-4.35    ,-4.50    ,-4.28    ,-3.41    ,-4.16    ,-4.10    ,-4.29    ,-2.40    ,-3.47    ,-2.66    ,-6.10     ,4.97    ,-3.60    ,-3.02    ,-4.92    ,-3.19    ,-2.73    ,-5.81    ,-3.63    ,-2.04    ,-4.42    ,-3.45    ,-0.77    ,-1.45    ,-2.08    ,-7.77
200511     ,1.72     ,2.52     ,0.45     ,1.39    ,-1.75     ,1.52     ,1.33     ,1.23     ,0.76     ,1.18     ,2.38     ,2.40     ,1.28     ,2.00     ,1.11    ,-1.81     ,2.65    ,-0.99     ,2.71    ,-0.08     ,2.07     ,2.54     ,2.26     ,0.98     ,1.45     ,2.99     ,5.81    ,-0.93    ,-0.84     ,4.50     ,3.29     ,0.75
200512     ,2.40     ,5.93     ,4.67     ,4.67     ,4.69     ,5.11     ,5.61     ,3.94     ,4.61     ,3.71     ,4.35     ,4.39     ,5.74     ,5.00     ,5.97     ,3.51     ,8.34     ,1.13     ,4.54     ,3.61     ,6.30     ,3.13     ,4.38     ,2.08     ,5.90     ,6.17     ,6.15     ,2.53     ,3.29     ,4.93     ,6.77     ,0.69
200601     ,7.42    ,10.66     ,7.55     ,8.79    ,11.60     ,8.54     ,8.45     ,7.36     ,8.34     ,9.23     ,8.21     ,9.37     ,9.70     ,9.34    ,14.23     ,9.71     ,5.86     ,5.16     ,3.79     ,4.31     ,7.05     ,4.55     ,8.06     ,8.95     ,7.50     ,7.38     ,5.23     ,3.54     ,6.16     ,6.97     ,9.59    ,11.47
200602     ,3.11     ,2.34     ,1.36     ,2.69     ,3.62     ,2.66     ,3.89     ,2.49     ,5.01     ,3.26     ,3.16     ,2.24     ,3.15     ,3.19     ,1.25     ,0.75    ,-3.76    ,-3.08     ,0.05     ,0.95     ,1.86     ,4.23     ,1.21    ,-3.59    ,-0.15     ,2.30     ,1.46    ,-0.19     ,1.50     ,1.92     ,3.09     ,3.20
200603     ,6.20     ,4.44     ,5.56     ,3.50     ,6.03     ,6.34     ,4.62     ,5.14     ,5.15     ,6.21     ,6.50     ,5.87     ,7.37     ,3.87     ,7.50     ,8.20     ,7.40     ,2.73     ,7.20     ,3.63     ,4.60     ,2.64     ,3.55     ,4.09     ,4.96     ,3.09     ,4.24     ,4.86     ,5.90     ,3.88     ,7.93     ,8.57
200604     ,9.09     ,7.98     ,6.61     ,7.35     ,6.84     ,8.04     ,7.58     ,6.64     ,6.26     ,6.48     ,6.74     ,7.79     ,5.15     ,7.09    ,12.49     ,9.43     ,8.42     ,3.41     ,6.24     ,6.06     ,6.47     ,4.35     ,5.20     ,6.44     ,3.58     ,4.55     ,5.38     ,7.40     ,5.30     ,6.16     ,7.10     ,0.25
200605    ,-7.25    ,-6.50    ,-2.93    ,-3.03    ,-6.82    ,-4.15    ,-3.31    ,-3.95    ,-7.51    ,-3.99    ,-3.79    ,-3.01    ,-4.70    ,-3.43    ,-6.69    ,-3.80     ,0.32    ,-1.76    ,-5.75    ,-1.57    ,-3.79    ,-2.48    ,-3.25    ,-2.78    ,-3.04    ,-3.41    ,-3.12    ,-5.17    ,-3.58    ,-3.61    ,-2.08    ,-5.40
200606    ,-4.41    ,-1.26    ,-0.79    ,-1.74    ,-1.75    ,-3.11    ,-1.19     ,0.51    ,-3.61    ,-1.12    ,-1.30    ,-1.88    ,-0.71     ,0.53    ,-2.09    ,-0.89    ,-3.49     ,1.22     ,1.73     ,1.00     ,0.42     ,0.97     ,0.85    ,-0.06     ,1.58     ,0.33     ,0.30    ,-1.94    ,-0.34    ,-1.85     ,1.55    ,-3.32
200607    ,-0.73    ,-2.26    ,-1.30    ,-0.92    ,-1.08     ,0.08    ,-0.66    ,-0.26    ,-0.53     ,1.53     ,0.57     ,0.62     ,0.89     ,0.11     ,0.84    ,-2.28    ,-0.83     ,2.29     ,1.78    ,-0.02     ,0.26     ,1.93     ,1.84     ,2.63     ,0.77     ,1.18     ,2.68     ,1.99     ,2.81     ,1.15     ,1.75     ,0.10
