Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP
200403  ,26.56  ,21.54  ,22.85  ,22.37  ,26.91  ,22.37  ,19.33  ,17.19  ,27.36  ,25.11  ,21.56  ,17.60  ,17.44  ,19.18  ,23.31  ,17.83  ,15.70  ,14.88  ,16.18  ,20.41  ,22.53  ,13.86   ,9.74  ,11.10  ,11.10
200404   ,0.77   ,1.33   ,3.31   ,8.23   ,5.88  ,-0.28  ,-0.55  ,-1.52   ,4.89   ,5.30  ,-1.65  ,-0.82  ,-2.55  ,-1.47   ,0.47  ,-4.74  ,-4.91  ,-3.81  ,-5.04  ,-2.23  ,-6.93  ,-6.73  ,-5.35  ,-4.25  ,-5.66
200405  ,-7.55  ,-5.93  ,-6.56  ,-3.70  ,-8.04  ,-6.03  ,-5.04  ,-4.58  ,-9.75  ,-8.42  ,-3.06  ,-3.24  ,-2.56  ,-4.33  ,-4.13  ,-3.70  ,-0.95  ,-2.98  ,-3.44  ,-2.42  ,-5.21  ,-2.26  ,-1.23  ,-2.14  ,-2.91
200406  ,11.68  ,10.02  ,11.58  ,13.10  ,20.75   ,7.61   ,9.03   ,8.45  ,11.19  ,12.15   ,7.67   ,7.95   ,7.39  ,10.30  ,11.39   ,6.33   ,6.11   ,5.37   ,8.26  ,10.01   ,3.94   ,2.71   ,3.60   ,6.45   ,3.91
200407  ,-5.02  ,-5.28  ,-4.30  ,-6.49  ,-6.33  ,-6.74  ,-5.38  ,-7.38  ,-8.13  ,-7.97  ,-8.15  ,-7.55  ,-5.96  ,-6.53 ,-11.55  ,-6.96  ,-5.86  ,-6.07  ,-7.58  ,-9.75  ,-9.23  ,-7.09  ,-4.60  ,-6.21  ,-5.29
200408   ,1.15   ,2.06   ,1.60   ,2.48   ,3.26   ,1.77   ,0.98   ,0.08   ,0.32   ,2.77   ,1.72  ,-0.81   ,2.07   ,1.67   ,1.67  ,-0.10   ,0.88   ,0.16   ,1.13   ,1.03   ,2.70  ,-0.01   ,0.64  ,-0.06   ,2.09
200409  ,-2.27  ,-2.89  ,-2.87  ,-5.53  ,-2.87  ,-2.94  ,-2.67  ,-3.47  ,-5.41  ,-5.25  ,-2.93  ,-3.84  ,-2.64  ,-5.38  ,-6.00  ,-2.97  ,-2.48  ,-2.60  ,-3.34  ,-3.51  ,-5.90  ,-0.73  ,-1.90  ,-1.95  ,-3.49
200410   ,4.37   ,3.92   ,3.26   ,2.16   ,4.50   ,2.29   ,1.86   ,0.32   ,1.47   ,1.86   ,0.48   ,2.98   ,2.17   ,0.11   ,1.80   ,2.44   ,1.56   ,1.34   ,1.69   ,2.59   ,3.49   ,2.93   ,3.73   ,1.71   ,1.98
200411   ,3.57   ,5.23   ,2.67   ,3.91   ,3.58   ,2.61   ,2.58   ,3.18   ,2.69   ,4.02   ,5.35   ,1.95   ,2.29   ,1.29   ,1.95   ,3.46   ,3.65   ,3.44   ,4.75   ,2.37   ,9.55   ,4.14   ,5.14   ,2.33   ,2.01
200412   ,3.68   ,4.63   ,4.58   ,2.66   ,2.89   ,4.96   ,5.55   ,4.18   ,4.61   ,3.66   ,5.48   ,6.33   ,5.61   ,5.13   ,3.99   ,6.20   ,4.54   ,4.88   ,4.46   ,4.11   ,7.13   ,5.29   ,5.71   ,5.54   ,3.51
200501   ,6.52   ,5.71   ,6.55   ,5.99   ,8.42   ,5.50   ,3.86   ,4.73   ,4.92   ,5.36   ,3.40   ,3.07   ,2.89   ,4.00   ,4.78   ,2.14   ,3.19   ,0.63   ,2.34   ,1.54  ,-4.17  ,-1.33  ,-2.56  ,-2.50  ,-2.27
200502   ,6.37   ,5.58   ,5.86   ,5.80   ,5.09   ,3.16   ,3.28   ,3.39   ,1.10   ,3.32   ,3.84   ,3.89   ,4.31   ,1.79   ,2.58   ,1.40   ,2.86   ,1.80   ,0.50   ,0.60  ,-0.07   ,2.76   ,1.22   ,0.89   ,2.76
200503   ,2.50   ,1.99   ,0.63   ,1.83   ,2.83   ,0.38   ,1.71   ,0.67  ,-0.67   ,0.81   ,1.70   ,2.47   ,1.08   ,0.52  ,-2.56   ,2.62  ,-0.33   ,0.55  ,-1.89  ,-0.74  ,-1.59  ,-1.85  ,-1.67  ,-1.93  ,-2.23
200504   ,1.02   ,0.01  ,-0.06   ,1.80   ,3.87   ,0.14   ,1.00   ,0.18   ,1.18   ,2.53  ,-2.20  ,-1.35  ,-0.44  ,-0.07  ,-0.71  ,-2.91  ,-1.18  ,-0.96   ,1.90  ,-0.95  ,-3.21  ,-1.64  ,-1.74  ,-1.82  ,-3.37
200505  ,-6.24  ,-4.90  ,-3.78  ,-1.95  ,-5.38  ,-4.90  ,-4.12  ,-3.42  ,-2.58  ,-1.68  ,-4.02  ,-1.84  ,-2.73  ,-4.76  ,-3.52  ,-3.54  ,-1.50  ,-3.83  ,-1.13  ,-2.67  ,-1.50  ,-2.18  ,-1.72  ,-1.78  ,-2.67
200506   ,3.37   ,1.34   ,2.46   ,0.58   ,3.99   ,2.14   ,2.96   ,1.35   ,1.47   ,2.27   ,2.48   ,3.62   ,2.62   ,2.39   ,2.98   ,0.59   ,1.55   ,1.53   ,1.26   ,2.29  ,-0.11   ,0.72   ,0.84   ,0.13   ,1.20
200507   ,4.36   ,3.00   ,3.24   ,1.64   ,2.32   ,1.28   ,1.43   ,0.77   ,0.12   ,1.21   ,1.80   ,1.52   ,2.22   ,2.60   ,1.72   ,0.32   ,2.40   ,1.04   ,1.74   ,1.13  ,-0.43   ,0.95   ,0.68   ,0.41   ,1.15
200508   ,3.88   ,3.05   ,3.51   ,1.35   ,3.92   ,3.42   ,3.84   ,1.49   ,2.54   ,2.39   ,5.28   ,2.98   ,2.80   ,1.67   ,5.76   ,4.80   ,6.12   ,4.68   ,4.05   ,3.64  ,10.98   ,9.26   ,6.04   ,7.68   ,6.75
200509   ,1.55   ,1.69   ,1.34   ,0.22  ,-1.17   ,2.83   ,6.08   ,3.12   ,0.69   ,0.49   ,5.20   ,4.12   ,3.31   ,3.84   ,1.07   ,4.98   ,6.25   ,5.93   ,4.28   ,2.73   ,9.79  ,11.16   ,8.15   ,8.89   ,9.67
200510   ,1.77   ,0.89  ,-0.25   ,1.82   ,1.54   ,2.15   ,0.95   ,2.82   ,5.28   ,3.63   ,3.11   ,4.59   ,2.22   ,3.90   ,2.01   ,4.78   ,1.98   ,3.05   ,4.64   ,1.36   ,3.88  ,-1.10  ,-1.17  ,-1.09  ,-2.42
200511   ,1.60   ,3.74   ,4.28   ,3.25   ,0.99   ,2.62   ,2.44   ,2.73   ,4.54   ,0.67   ,0.81   ,1.43   ,4.60   ,4.56   ,2.01  ,-1.09   ,2.94   ,4.45   ,3.36   ,3.47   ,3.45   ,4.54   ,3.01   ,5.35   ,1.39
200512  ,12.09  ,11.43  ,12.84  ,16.37  ,15.72  ,12.96  ,11.23  ,13.90  ,15.77  ,13.94  ,12.48  ,10.40  ,10.94  ,14.48  ,14.63   ,8.45  ,10.62  ,11.65  ,12.85  ,14.74  ,13.48   ,8.82   ,7.30   ,8.55   ,8.26
200601   ,3.39   ,4.65   ,4.93   ,3.09   ,3.91   ,2.82   ,7.84   ,3.13   ,3.63   ,4.25   ,4.69   ,2.78   ,5.06   ,1.78  ,-0.82   ,2.75   ,4.95   ,5.46   ,2.64   ,1.88   ,0.34   ,7.02   ,4.40   ,3.96   ,2.96
200602  ,-6.82  ,-5.32  ,-4.25  ,-6.39  ,-6.08  ,-6.92  ,-5.87  ,-6.72  ,-7.32  ,-6.58  ,-6.15  ,-4.31  ,-5.89  ,-6.70  ,-5.30  ,-3.62  ,-2.18  ,-5.35  ,-6.50  ,-6.83  ,-0.15  ,-2.22  ,-0.94   ,0.08  ,-1.54
200603   ,1.71   ,2.48   ,1.13   ,0.88   ,3.19   ,2.76   ,3.41   ,4.65   ,2.76   ,3.16   ,4.30   ,5.08   ,3.83   ,3.92   ,3.97   ,3.69   ,3.47   ,5.77   ,4.76   ,4.58   ,2.23   ,4.67   ,3.54   ,2.84   ,1.18
200604   ,1.20   ,1.98   ,1.64   ,0.77   ,1.53   ,1.47   ,1.71   ,2.36   ,1.35   ,0.76   ,0.33   ,2.44   ,1.29   ,1.05   ,1.71   ,0.57   ,1.26   ,1.64   ,0.06   ,1.62   ,0.47   ,2.04   ,4.07   ,4.72   ,2.36
200605  ,-8.60  ,-8.39  ,-8.14  ,-9.40  ,-9.89  ,-8.89  ,-7.65  ,-7.01  ,-9.91  ,-8.45  ,-7.54  ,-7.47 ,-10.21  ,-9.87  ,-8.64  ,-6.17  ,-6.26  ,-6.10  ,-8.53  ,-8.48  ,-8.15  ,-9.19  ,-6.01  ,-8.52  ,-2.64
200606  ,-2.98  ,-3.32  ,-2.38  ,-1.04  ,-3.63  ,-3.82  ,-4.50  ,-2.21  ,-3.07  ,-4.13  ,-3.43  ,-1.28  ,-4.16  ,-3.47  ,-3.40  ,-1.91  ,-2.27  ,-2.52  ,-3.69  ,-2.13  ,-1.56   ,0.06  ,-1.22  ,-0.53  ,-1.97
200607  ,-6.59  ,-7.13  ,-7.86  ,-8.34 ,-10.50  ,-5.47  ,-6.07  ,-5.99  ,-7.65  ,-8.42  ,-4.23  ,-5.89  ,-5.21  ,-7.48  ,-7.48  ,-3.12  ,-3.26  ,-4.89  ,-3.62  ,-6.36  ,-2.41   ,0.18  ,-0.44  ,-0.12  ,-1.15
200608   ,1.23   ,1.01   ,1.88   ,2.93   ,5.12   ,1.19   ,1.53   ,1.63   ,3.86   ,3.24   ,0.67   ,2.00   ,3.14   ,2.74   ,2.74   ,1.89   ,2.16   ,2.34   ,2.94   ,4.49   ,2.40  ,-0.62   ,1.80   ,3.02   ,1.59
200609  ,-3.63  ,-2.78  ,-3.57  ,-3.85  ,-4.66  ,-2.16  ,-2.49  ,-3.15  ,-3.57  ,-2.29  ,-2.27  ,-2.51  ,-1.72  ,-1.15  ,-1.25  ,-2.15  ,-0.82  ,-0.63  ,-0.15  ,-1.33  ,-1.10  ,-2.64  ,-1.07  ,-0.64  ,-1.41
200610  ,-0.76   ,0.11  ,-1.42   ,0.85  ,-1.01  ,-1.32  ,-1.39  ,-0.23  ,-1.78   ,0.86  ,-0.57  ,-2.21   ,0.03  ,-0.24   ,0.04  ,-1.80   ,0.45   ,1.65   ,1.53   ,1.38   ,0.93   ,1.40   ,3.36   ,3.66   ,1.46
200611  ,-3.85  ,-2.10  ,-1.97  ,-4.45  ,-3.44  ,-1.48  ,-0.97  ,-1.30  ,-2.93  ,-2.98  ,-0.04   ,0.25   ,0.83  ,-2.27   ,0.15  ,-1.58  ,-0.21   ,0.61  ,-0.75  ,-1.12  ,-0.07  ,-0.34  ,-0.42   ,0.23   ,1.52
200612  ,-1.50  ,-0.40  ,-1.13  ,-2.19  ,-0.93  ,-1.12   ,2.47  ,-0.50   ,0.25   ,1.22  ,-0.55   ,0.85   ,0.94   ,3.61   ,0.17   ,0.00   ,0.65  ,-1.28   ,0.36  ,-0.28   ,0.89   ,1.58   ,1.87   ,5.53   ,2.04
200701   ,1.97   ,1.90   ,2.03   ,2.22   ,2.30   ,1.52   ,0.83   ,1.77  ,-0.45  ,-0.03   ,1.17   ,2.76   ,0.86   ,3.08   ,0.05   ,1.87   ,1.59   ,0.14  ,-0.17   ,2.91   ,4.80   ,1.56   ,0.07  ,-1.19   ,1.12
200702   ,3.36   ,2.00   ,1.75   ,2.14   ,2.19   ,4.37   ,3.23   ,4.26   ,1.44   ,3.19   ,3.64   ,3.32   ,3.39   ,2.25   ,1.34   ,4.58   ,4.03   ,2.54   ,1.41   ,3.58   ,2.98   ,4.95   ,1.07   ,3.55   ,5.62
200703  ,-0.39  ,-0.35  ,-1.18  ,-2.37  ,-2.43  ,-0.41  ,-0.88   ,0.32  ,-1.21  ,-2.79  ,-0.61  ,-0.07   ,0.72  ,-0.76  ,-2.46  ,-0.87  ,-0.90  ,-0.76  ,-1.55  ,-1.97   ,2.81  ,-1.34  ,-1.08  ,-3.22  ,-1.29
200704  ,-4.21  ,-4.43  ,-3.93  ,-5.42  ,-4.41  ,-1.31  ,-2.72  ,-3.34  ,-4.81  ,-4.27  ,-0.35  ,-1.85  ,-1.73  ,-3.26  ,-3.54   ,0.07   ,1.45  ,-2.29  ,-3.25  ,-3.17  ,-1.85  ,-2.44  ,-1.32  ,-1.68  ,-3.07
200705  ,-2.18  ,-2.28  ,-2.72  ,-1.69  ,-0.04  ,-2.62  ,-2.21  ,-2.98  ,-2.69   ,0.42  ,-2.72  ,-3.17  ,-3.48  ,-1.54  ,-3.31  ,-1.08   ,0.09  ,-0.43  ,-1.69  ,-0.60   ,2.06   ,3.86   ,0.98  ,-0.07   ,1.10
200706   ,2.28   ,1.98   ,2.68   ,3.04   ,4.28   ,2.42   ,1.18   ,1.61   ,2.37   ,2.42   ,2.94   ,1.08   ,1.29   ,1.42   ,2.45  ,-1.18   ,1.24   ,0.45   ,1.76  ,-1.26   ,0.01  ,-1.85  ,-0.18   ,2.87  ,-1.54
200707   ,1.89   ,2.06   ,0.72   ,0.26   ,0.22   ,1.30   ,0.50  ,-0.01   ,1.57  ,-2.33   ,0.51   ,2.12   ,0.18   ,0.29  ,-1.48  ,-1.67  ,-1.05   ,0.65   ,1.68  ,-0.59   ,3.57   ,0.31   ,1.49  ,-0.84  ,-1.60
200708  ,-5.67  ,-5.52  ,-7.21  ,-8.27 ,-10.90  ,-4.72  ,-3.64  ,-7.09  ,-4.93  ,-9.91  ,-4.80  ,-4.20  ,-4.70  ,-4.46  ,-4.70  ,-1.97  ,-2.53  ,-2.43  ,-4.00  ,-5.86  ,-4.51  ,-4.08  ,-3.14  ,-3.45  ,-0.97
200709  ,-2.26  ,-1.18  ,-0.34  ,-1.67  ,-2.95   ,0.66  ,-1.34  ,-0.24  ,-0.55   ,0.26   ,0.67  ,-0.15  ,-0.33  ,-0.41   ,0.17   ,1.36   ,0.38   ,2.97   ,2.43   ,1.32   ,3.66   ,3.25   ,1.75   ,1.23   ,2.00
200710   ,1.12   ,0.58   ,3.37   ,4.52   ,6.43  ,-1.06   ,0.56   ,0.89   ,0.32   ,5.72   ,2.66  ,-0.68   ,2.75   ,0.87  ,10.54   ,0.32  ,-0.09   ,2.58  ,-1.78   ,1.17   ,3.37   ,0.42   ,1.14  ,-1.78  ,-0.63
200711  ,-2.69  ,-2.40  ,-3.43  ,-5.72  ,-4.76  ,-1.91  ,-2.94  ,-2.97  ,-4.42  ,-5.66  ,-2.23  ,-2.60  ,-2.20  ,-4.43  ,-3.67  ,-2.04  ,-1.53  ,-2.37  ,-2.70  ,-5.30  ,-3.68  ,-1.64  ,-1.74  ,-2.31  ,-0.37
200712  ,-4.77  ,-3.81  ,-4.33  ,-6.47  ,-5.65  ,-4.51  ,-4.89  ,-4.63  ,-3.88  ,-6.34  ,-4.55  ,-3.49  ,-5.09  ,-4.80  ,-9.96  ,-4.58  ,-5.68  ,-3.80  ,-2.49  ,-7.22  ,-4.39  ,-4.00   ,0.60  ,-4.49  ,-3.54
200801  ,-3.70  ,-2.86  ,-5.80  ,-5.10  ,-6.99  ,-2.34  ,-4.90  ,-2.79  ,-9.00  ,-4.16  ,-1.49  ,-4.89  ,-6.16 ,-11.57  ,-7.66  ,-1.40  ,-2.94  ,-5.06  ,-3.64  ,-6.34  ,-3.23  ,-2.46  ,-8.64  ,-4.53  ,-4.93
200802   ,4.34   ,4.77   ,2.78   ,5.74   ,4.41  ,-0.04   ,5.08   ,3.36   ,2.72   ,1.39   ,0.26   ,1.62   ,0.24   ,3.05   ,0.77   ,1.60   ,0.70   ,0.59   ,1.22   ,5.67   ,1.45   ,0.55   ,2.50   ,1.36  ,-0.74
200803   ,0.07  ,-0.00  ,-1.91  ,-2.03  ,-2.59   ,0.37   ,1.27  ,-2.13   ,0.16  ,-1.25   ,0.24   ,0.46   ,0.72  ,-3.13  ,-4.77   ,1.22   ,0.56  ,-1.51  ,-2.18  ,-5.55  ,-1.84  ,-5.21  ,-5.77  ,-6.01  ,-2.52
200804  ,-1.02  ,-0.30   ,0.21   ,0.16  ,-0.15   ,0.31  ,-2.42  ,-0.50  ,-0.46   ,3.69   ,0.87   ,0.20   ,0.48   ,1.78   ,3.35   ,2.74   ,4.03   ,4.29   ,3.57   ,9.65   ,8.33  ,11.94   ,6.69   ,7.69   ,4.98
200805   ,1.67   ,3.57   ,5.77   ,4.64   ,4.70   ,3.06   ,4.81   ,5.09   ,6.33   ,6.24   ,2.93   ,2.95   ,1.61   ,7.49   ,1.07   ,1.61  ,-0.01   ,1.20   ,1.49   ,0.82   ,0.40   ,0.60   ,2.62   ,1.77   ,3.82
200806  ,-1.86  ,-2.46  ,-4.00  ,-4.22  ,-4.26  ,-3.55  ,-4.70  ,-4.73  ,-6.70  ,-6.55  ,-4.14  ,-5.08  ,-5.68  ,-6.14  ,-8.52  ,-5.14  ,-6.29  ,-5.80  ,-6.02  ,-8.81  ,-4.46  ,-8.93  ,-6.63  ,-6.04  ,-6.42
200807  ,-2.81  ,-3.95  ,-6.20  ,-3.94  ,-6.82  ,-2.60  ,-2.56  ,-3.95  ,-3.90  ,-5.22  ,-0.99  ,-1.66  ,-5.25  ,-2.76  ,-5.72  ,-1.49  ,-2.97  ,-2.60  ,-2.11  ,-3.18  ,-4.15  ,-1.25  ,-3.47  ,-4.59  ,-2.09
200808  ,-7.62  ,-7.19  ,-8.25  ,-9.39 ,-10.53  ,-3.76  ,-5.49  ,-6.33  ,-7.90  ,-9.41  ,-3.35  ,-5.26  ,-4.58  ,-3.58  ,-5.02  ,-4.44  ,-3.52  ,-2.61  ,-1.38  ,-7.47  ,-5.89  ,-7.09  ,-3.32  ,-2.64  ,-2.84
200809  ,-6.01  ,-5.93  ,-6.90  ,-7.86  ,-7.40  ,-7.54  ,-9.18  ,-9.71  ,-9.87 ,-11.54  ,-5.89  ,-8.40  ,-9.21 ,-15.87 ,-11.14  ,-5.13  ,-7.05  ,-8.86  ,-9.74 ,-14.49 ,-10.22  ,-7.65 ,-10.44 ,-11.31 ,-13.68
200810  ,-6.30  ,-7.47 ,-11.14 ,-11.15 ,-12.66  ,-5.38  ,-4.53  ,-9.43  ,-7.70 ,-12.96  ,-2.84  ,-5.46 ,-10.47 ,-18.78 ,-15.43 ,-12.45 ,-11.87 ,-14.58 ,-10.74 ,-17.17 ,-17.11 ,-20.00 ,-15.35 ,-11.40 ,-11.17
200811   ,2.23   ,2.78   ,2.70   ,4.06   ,4.25   ,4.37   ,4.30   ,2.86   ,6.97   ,3.86   ,4.29   ,3.97   ,1.47   ,5.60   ,5.32   ,6.45   ,2.82   ,1.22   ,6.53   ,4.14  ,-2.52  ,-2.41  ,-0.26  ,-6.85   ,2.12
200812   ,8.32   ,9.39   ,7.77   ,9.61  ,10.17   ,9.75   ,8.48   ,6.20   ,4.23  ,11.67   ,9.81  ,10.97   ,8.58   ,4.12  ,11.09   ,6.70   ,9.06   ,8.89   ,4.94   ,9.74  ,14.04   ,8.27   ,7.80   ,3.70  ,10.55
200901  ,-2.43  ,-2.34  ,-1.99  ,-0.43  ,-1.12  ,-4.13  ,-4.46  ,-4.22  ,-5.98  ,-5.82  ,-2.55  ,-4.12  ,-7.28  ,-5.20  ,-5.94  ,-7.10  ,-7.80  ,-8.47  ,-9.68  ,-7.99  ,-5.70  ,-6.91  ,-8.09  ,-3.26  ,-7.98
200902 ,-12.33 ,-11.11 ,-13.67 ,-13.85 ,-12.87 ,-12.16 ,-15.39 ,-11.40 ,-11.59 ,-16.06 ,-13.33 ,-11.76 ,-13.43 ,-12.04 ,-16.17 ,-13.08 ,-12.28 ,-12.63 ,-12.85 ,-15.47 ,-15.30 ,-18.30 ,-10.44  ,-5.93 ,-11.43
200903   ,4.22   ,1.51   ,2.70   ,0.95   ,3.38   ,3.13   ,1.91   ,2.02  ,-0.21   ,4.94   ,0.74   ,0.33   ,1.18   ,4.89   ,2.36   ,4.66   ,3.42   ,5.32   ,6.07   ,7.90   ,4.06   ,5.84   ,0.24   ,1.53  ,-2.68
200904   ,3.55   ,3.31   ,2.15   ,4.17   ,4.80   ,3.26   ,3.74   ,4.31   ,5.15   ,5.66   ,2.13   ,0.30   ,6.36  ,13.55   ,6.82   ,4.12   ,3.84   ,7.43   ,7.45  ,10.94   ,9.49  ,10.78   ,6.81  ,14.69   ,6.00
200905  ,11.50  ,11.36  ,12.72  ,13.08  ,13.20   ,9.79  ,13.21  ,13.36  ,13.53  ,14.32  ,10.81  ,11.83  ,15.34  ,14.79  ,15.12  ,10.85   ,9.98  ,11.46  ,12.10  ,14.70   ,8.32  ,15.36   ,9.18   ,7.81  ,11.22
200906   ,7.92   ,7.65   ,9.05  ,11.70   ,9.13   ,6.28   ,8.40   ,7.70   ,5.94  ,10.17   ,5.87   ,6.93   ,5.04   ,6.57   ,5.61   ,5.45   ,6.02   ,3.58   ,9.15   ,4.78   ,0.17   ,3.50   ,1.63   ,0.65   ,1.49
200907   ,0.80   ,2.93   ,3.46   ,2.22   ,4.21   ,1.89   ,3.06   ,1.40   ,6.16   ,3.39   ,1.72   ,1.56   ,4.95   ,2.21   ,3.71   ,1.16   ,2.40   ,5.80   ,5.51   ,2.48   ,1.89   ,0.55   ,4.99   ,6.58   ,4.58
200908   ,4.82   ,5.15   ,7.59   ,7.21   ,4.81   ,5.82   ,6.99   ,7.68   ,6.68   ,6.97   ,4.22   ,4.56   ,5.21   ,7.49   ,5.97   ,3.24   ,4.19   ,4.79   ,5.43   ,6.02   ,4.03   ,4.52   ,1.81   ,2.42   ,2.81
200909  ,-1.30   ,0.58  ,-0.97  ,-0.59   ,0.62  ,-0.73   ,0.56   ,1.29   ,3.56  ,-1.23  ,-1.36   ,0.89   ,0.30   ,0.19  ,-0.11  ,-1.14  ,-2.44   ,1.11  ,-1.25  ,-2.10  ,-4.11  ,-5.27   ,0.62  ,-0.67   ,0.76
200910  ,-3.18  ,-1.76  ,-2.23  ,-1.27  ,-0.83  ,-4.14  ,-3.87  ,-3.36  ,-2.74   ,0.23  ,-4.12  ,-3.01  ,-1.00  ,-2.74   ,0.34  ,-3.78  ,-3.11  ,-2.91  ,-3.03  ,-2.07  ,-3.92  ,-0.38  ,-2.68  ,-2.59  ,-1.32
200911  ,-5.72  ,-5.77  ,-5.45  ,-6.73  ,-6.50  ,-5.55  ,-3.53  ,-6.03  ,-5.76  ,-7.79  ,-2.68  ,-5.39  ,-2.96  ,-6.39  ,-5.99  ,-2.82  ,-1.33  ,-2.39  ,-3.42  ,-2.83  ,-0.16  ,-1.66  ,-3.34  ,-0.49  ,-1.12
200912  ,-2.59  ,-2.48  ,-2.54  ,-1.83   ,0.19  ,-2.05  ,-2.28  ,-1.96  ,-1.15   ,0.61  ,-2.79  ,-2.47  ,-0.88   ,3.34  ,-2.56  ,-3.12  ,-2.50  ,-1.37   ,2.47   ,3.02  ,-3.82  ,-1.45   ,2.31   ,2.22   ,0.19
201001   ,3.78   ,4.51   ,4.20   ,5.33   ,3.94   ,2.49   ,2.09   ,3.66   ,2.42   ,3.66   ,1.63   ,3.46   ,1.99   ,1.06   ,3.21   ,2.21   ,3.13   ,2.85   ,1.02   ,0.77   ,2.74   ,2.39   ,5.31  ,-0.19   ,3.00
201002   ,0.89   ,1.74   ,2.13   ,2.44   ,3.04  ,-0.11   ,1.47   ,2.81   ,3.56   ,1.12   ,1.37   ,0.58   ,1.45   ,1.88  ,-0.77   ,1.09   ,0.92   ,2.26   ,0.44   ,4.13   ,1.90   ,0.40  ,-0.39   ,0.92   ,0.39
201003   ,4.78   ,5.56   ,6.94   ,5.00   ,7.64   ,3.01   ,6.02   ,3.88   ,5.57   ,5.39   ,1.92   ,3.98   ,4.85   ,6.89   ,5.38   ,4.54   ,4.71   ,4.06   ,7.29   ,5.38   ,3.44   ,4.38   ,6.31   ,4.58   ,4.63
201004   ,6.25   ,6.96   ,6.51  ,10.32   ,9.44   ,4.71   ,4.27   ,6.41   ,4.71   ,4.90   ,2.72   ,3.86   ,3.33   ,2.35   ,5.06   ,1.74   ,1.78   ,0.35   ,1.91   ,3.66   ,0.66  ,-0.70   ,0.78  ,-1.82   ,0.19
201005  ,-7.57  ,-7.01  ,-6.13  ,-6.10  ,-8.08  ,-8.23  ,-7.37  ,-7.26  ,-6.19  ,-6.44  ,-7.66  ,-7.15  ,-6.28  ,-6.74  ,-5.54  ,-8.75  ,-8.36  ,-5.66  ,-7.69  ,-7.48  ,-8.06  ,-8.24  ,-9.43  ,-7.73  ,-7.54
201006   ,0.03   ,1.19   ,0.22   ,0.11  ,-0.83   ,0.49   ,0.64   ,1.74   ,0.51  ,-1.74   ,2.28   ,2.32  ,-1.09  ,-0.75   ,0.70   ,0.25   ,2.26   ,1.80  ,-1.35  ,-0.92  ,-1.26  ,-2.63  ,-1.45  ,-0.86   ,0.00
201007   ,1.35   ,2.43   ,1.65   ,2.39   ,2.21   ,1.58   ,1.05   ,1.80   ,2.44   ,1.72  ,-0.52   ,1.41   ,1.55   ,1.37  ,-0.04   ,0.26   ,1.79   ,1.88   ,2.62   ,3.09   ,4.24   ,2.43   ,5.13   ,3.43   ,2.58
201008  ,-3.81  ,-1.83  ,-1.24  ,-1.98  ,-3.83  ,-5.39  ,-3.42  ,-2.27  ,-1.68  ,-5.06  ,-3.38  ,-2.08  ,-3.68  ,-3.32  ,-2.09  ,-4.19  ,-3.71  ,-2.49  ,-1.82  ,-2.11  ,-5.25  ,-3.07  ,-2.92  ,-1.81  ,-0.82
201009   ,3.33   ,3.20   ,3.29   ,2.82   ,3.53   ,3.98   ,3.91   ,5.01   ,2.52   ,5.42   ,3.31   ,5.35   ,4.84   ,4.63   ,2.57   ,3.99   ,5.62   ,5.88   ,4.55   ,3.92   ,1.75   ,6.80   ,8.60   ,6.09   ,2.23
201010  ,-3.45  ,-2.80  ,-2.42  ,-1.50  ,-0.90  ,-3.86  ,-2.80  ,-2.39  ,-1.13   ,1.54  ,-4.30  ,-2.25   ,0.10  ,-0.53  ,-1.34  ,-0.65  ,-0.18   ,0.64   ,0.75   ,0.40   ,2.74   ,2.09   ,3.66   ,1.04   ,1.40
201011   ,4.76   ,1.59   ,2.78   ,2.02   ,3.57   ,3.41   ,3.80   ,2.38   ,3.12   ,0.13   ,3.89   ,1.48   ,1.81   ,2.60   ,1.93   ,1.97   ,0.28   ,2.57   ,0.45   ,2.02   ,3.34   ,4.22   ,0.67   ,1.55   ,1.64
201012  ,11.77   ,9.52  ,10.26  ,10.30  ,13.02  ,11.87  ,11.12  ,11.42  ,10.19   ,9.18   ,9.29   ,9.25  ,11.41   ,9.58   ,9.16  ,10.50   ,9.59   ,8.77   ,7.96   ,8.42  ,10.88   ,5.92   ,8.03   ,5.60   ,5.67
201101   ,4.34   ,4.09   ,4.88   ,2.16   ,4.75   ,1.95   ,3.09   ,3.87   ,1.18   ,1.58   ,0.77   ,1.62  ,-0.30  ,-0.98  ,-0.96   ,1.09   ,0.73   ,0.31   ,0.63   ,1.83  ,-1.77   ,2.38   ,0.29   ,1.30  ,-0.73
201102   ,6.27   ,4.01   ,4.86   ,5.19   ,7.18   ,6.44   ,3.56   ,4.60   ,4.58   ,4.88   ,5.94   ,2.92   ,3.26   ,4.21   ,5.37   ,6.60   ,3.59   ,5.68   ,2.50   ,5.54   ,7.27   ,5.73   ,2.79   ,3.22   ,5.73
