Date,SMALL LoBM LoOP,ME1 BM1 OP2,ME1 BM1 OP3,ME1 BM1 HiOP,ME1 BM2 LoOP,ME1 BM2 OP2,ME1 BM2 OP3,ME1 BM2 HiOP,ME1 BM3 LoOP,ME1 BM3 OP2,ME1 BM3 OP3,ME1 BM3 HiOP,ME1 BM4 LoOP,ME1 BM4 OP2,ME1 BM4 OP3,SMALL HiBM HiOP,BIG LoBM LoOP,ME2 BM1 OP2,ME2 BM1 OP3,ME2 BM1 HiOP,ME2 BM2 LoOP,ME2 BM2 OP2,ME2 BM2 OP3,ME2 BM2 HiOP,ME2 BM3 LoOP,ME2 BM3 OP2,ME2 BM3 OP3,ME2 BM3 HiOP,ME2 BM4 LoOP,ME2 BM4 OP2,ME2 BM4 OP3,BIG HiBM HiOP
200102    ,-9.87    ,-2.52    ,-4.45    ,-4.24    ,-3.16    ,-4.13    ,-2.76    ,-2.20    ,-3.96    ,-0.39     ,0.92    ,-1.00     ,1.41     ,6.47     ,1.26     ,1.49    ,-9.94    ,-8.11   ,-11.52    ,-2.39    ,-8.65    ,-2.71     ,0.13    ,-2.49    ,-8.00     ,6.90    ,-3.87   ,-11.32     ,3.18     ,2.26    ,-4.06   ,-99.99
200103   ,-22.71   ,-22.91   ,-22.42   ,-15.52   ,-16.75   ,-15.99   ,-10.12    ,-9.46   ,-11.10   ,-11.59    ,-6.72    ,-8.70   ,-12.05   ,-10.16    ,-7.26    ,-4.32   ,-34.48   ,-17.75   ,-12.40   ,-15.02    ,-9.76   ,-17.08    ,-6.56   ,-11.42   ,-12.06   ,-12.67    ,-8.23    ,-5.88   ,-11.93    ,-9.85   ,-22.28   ,-99.99
200104     ,4.35    ,11.95     ,3.05     ,8.68     ,3.19     ,1.89     ,5.38     ,9.72     ,3.23     ,3.64     ,2.88     ,9.83    ,-0.46     ,4.50     ,7.33     ,4.44    ,-3.51     ,1.21    ,15.07     ,9.17     ,0.27    ,12.72     ,4.30     ,7.51     ,4.31     ,0.07    ,10.24     ,9.24     ,1.11    ,-3.22    ,11.69   ,-99.99
200105    ,-1.37     ,0.41     ,3.61     ,4.61    ,-2.14     ,5.33     ,4.07     ,8.16     ,5.11     ,6.71     ,7.19     ,5.81    ,17.46     ,8.56     ,6.45     ,8.88   ,-11.75    ,-2.30    ,-3.79    ,-1.35     ,2.73    ,-4.89     ,0.28     ,5.31     ,0.35     ,0.47     ,2.40    ,-1.65     ,1.12     ,1.40     ,2.32   ,-99.99
200106    ,-1.03     ,3.20    ,-0.03     ,0.53    ,-4.05     ,0.54     ,5.31     ,3.66     ,3.81     ,0.97     ,2.31    ,-0.53     ,1.32     ,1.28    ,-0.20     ,0.77   ,-10.87    ,10.17    ,-2.13     ,1.18     ,2.80     ,3.93     ,9.75     ,7.85    ,-2.33     ,0.12     ,2.32    ,-8.06    ,-1.33     ,1.04    ,-7.10   ,-99.99
200107   ,-14.76   ,-11.85    ,-6.43    ,-2.35    ,-7.57    ,-8.73    ,-3.28    ,-3.37    ,-7.63    ,-5.24    ,-2.71    ,-0.15    ,-9.44    ,-7.26    ,-9.43    ,-4.89    ,-4.14    ,-5.14     ,0.45    ,-2.90    ,-2.31    ,-5.51    ,-3.75    ,-3.84    ,-5.34    ,-0.43    ,-2.47    ,-7.40    ,-2.08     ,0.54    ,-1.45    ,-4.48
200108    ,-8.61    ,-5.22    ,-1.26     ,2.00    ,-4.29    ,-4.71     ,1.49     ,1.89    ,-5.13    ,-5.03    ,-1.29     ,1.68    ,-2.30    ,-4.19    ,-2.82    ,-1.62   ,-12.33     ,5.54     ,1.04     ,4.75   ,-10.08     ,0.77     ,4.18     ,5.76    ,-7.55    ,-1.87     ,1.48     ,0.28    ,-3.72     ,2.17     ,3.14   ,-13.78
200109   ,-16.96   ,-23.51   ,-18.89   ,-14.31   ,-20.76   ,-17.67   ,-15.27   ,-11.93   ,-17.37   ,-10.82   ,-14.32   ,-16.62   ,-15.74   ,-14.92   ,-18.14   ,-16.54   ,-16.62    ,-7.82   ,-10.99   ,-12.66   ,-20.25   ,-18.26   ,-15.92   ,-11.71   ,-16.52   ,-14.92   ,-11.58     ,2.54   ,-15.06   ,-12.90   ,-16.63   ,-18.88
200110     ,9.51    ,19.63    ,11.72     ,7.96     ,4.82     ,2.54     ,7.13     ,9.03     ,5.37     ,7.15     ,5.44    ,12.50     ,2.91     ,7.52     ,7.34    ,12.89     ,2.87     ,8.52     ,2.44     ,1.54     ,9.60    ,10.81     ,7.60    ,11.92     ,5.88     ,2.10     ,7.77     ,0.17     ,4.16     ,6.11     ,9.44    ,-0.98
200111    ,11.57     ,8.56     ,2.75     ,8.39    ,13.38    ,13.73     ,5.44     ,9.28    ,10.88     ,7.26     ,8.90     ,7.46     ,9.30     ,4.88     ,7.42    ,20.72     ,5.95     ,0.43     ,8.26     ,5.99    ,10.39     ,8.75     ,6.03     ,6.09    ,14.61     ,8.81     ,7.94    ,13.24    ,10.08     ,5.62     ,7.18     ,9.51
200112    ,-1.37    ,-1.68    ,-0.19     ,0.54    ,-4.01     ,2.45     ,0.67     ,4.04    ,-2.15     ,1.12     ,2.23     ,4.58    ,-3.58    ,-0.38     ,2.33    ,-3.48    ,12.31     ,2.06     ,2.66     ,0.59     ,1.86     ,2.29     ,1.53     ,2.50     ,6.26     ,6.26     ,0.86    ,-2.94     ,6.48     ,1.31    ,-1.00     ,4.49
200201     ,7.04    ,-1.01     ,2.66     ,4.53     ,4.53     ,3.56     ,8.71     ,8.62     ,0.25     ,3.97     ,6.18    ,12.62     ,0.00     ,1.42     ,5.61     ,8.09     ,0.76    ,-1.18     ,1.62     ,2.06    ,-9.55     ,6.12     ,3.72     ,1.05    ,-3.10     ,3.41    ,10.17     ,1.39    ,-0.52     ,7.63    ,14.23     ,9.93
200202    ,-7.98    ,-4.30    ,-4.53     ,2.17    ,-0.63    ,-3.04     ,1.15     ,2.49    ,-0.77     ,1.69     ,1.72     ,2.40    ,-4.97    ,-0.39     ,2.86     ,3.71     ,0.01    ,-5.59     ,2.24     ,1.06    ,-7.91    ,-6.12     ,3.65     ,4.33   ,-10.92    ,-1.06    ,-2.27    ,-0.57     ,0.28     ,4.45     ,7.09     ,7.45
200203    ,-2.05    ,-0.46     ,4.44     ,7.12     ,2.35     ,0.73     ,6.19     ,7.64     ,5.07     ,3.62     ,6.76     ,8.38     ,0.31     ,1.63     ,5.51     ,9.68    ,-4.80     ,3.06     ,3.55     ,4.57     ,9.23     ,7.18     ,2.02     ,1.42     ,6.59     ,4.45     ,5.99     ,8.21     ,1.10     ,2.70     ,3.72    ,-8.29
200204     ,1.27    ,-4.18    ,-8.55    ,-0.58    ,-2.48     ,0.03    ,-0.22     ,0.02     ,0.59     ,0.35     ,1.53     ,0.80    ,-1.67     ,1.64     ,5.62     ,3.09     ,1.69     ,0.12    ,-1.44    ,-0.27    ,-4.16    ,-3.21     ,0.79     ,3.01     ,5.25     ,6.70    ,-0.84    ,-3.66     ,6.72     ,1.67    ,-3.20     ,3.86
200205     ,6.35     ,3.43     ,0.10     ,6.42     ,6.14     ,3.29     ,4.73     ,9.00     ,8.78     ,1.55     ,7.55     ,7.04    ,10.26     ,4.29     ,2.33     ,8.98    ,-1.36     ,3.36    ,-0.44     ,3.36     ,8.00     ,2.51     ,4.53     ,8.09    ,-3.73    ,-0.92    ,10.00    ,-0.54    ,-1.84     ,5.00     ,2.44    ,-1.90
200206   ,-10.03    ,-8.05    ,-5.63    ,-4.43    ,-8.86    ,-2.86    ,-3.87    ,-5.36    ,-5.37    ,-2.07    ,-3.02    ,-6.54   ,-11.89    ,-4.52    ,-1.48    ,-6.14    ,-9.82    ,-7.78    ,-3.19    ,-6.45   ,-19.99    ,-9.05    ,-1.80    ,-2.09    ,-7.75    ,-3.97    ,-4.02    ,-1.53    ,-2.46    ,-1.91     ,1.23    ,-0.39
200207   ,-17.70    ,-9.04    ,-6.83    ,-7.53   ,-13.12   ,-12.14    ,-9.93    ,-5.22   ,-15.98   ,-10.28    ,-6.43    ,-6.48   ,-15.65    ,-9.94    ,-7.05    ,-2.26   ,-11.82    ,-7.74    ,-4.57    ,-6.76   ,-11.40    ,-3.65    ,-6.77    ,-4.12    ,-4.26    ,-3.19    ,-2.78    ,-4.93    ,-6.32    ,-4.87    ,-7.03    ,-4.55
200208    ,-0.77     ,3.04     ,0.59     ,1.71    ,-2.88    ,-4.12    ,-0.00     ,3.95     ,0.19     ,1.20     ,1.43     ,0.74    ,-0.36     ,1.93     ,0.16     ,3.09    ,-2.76     ,1.30    ,-0.83     ,1.95    ,-3.35     ,5.95     ,3.71     ,4.79    ,-5.74     ,2.84    ,-0.86    ,-1.36    ,-2.01     ,0.78     ,0.43    ,-2.31
200209    ,-8.58   ,-12.25    ,-5.31    ,-8.97    ,-7.42   ,-10.41    ,-7.43    ,-7.00   ,-15.18    ,-6.80    ,-7.12    ,-9.06    ,-4.22    ,-8.03    ,-5.45    ,-8.66   ,-16.42    ,-5.04    ,-4.33    ,-5.14   ,-16.98   ,-11.64    ,-3.20    ,-5.76    ,-9.78    ,-8.08    ,-9.39    ,-9.94   ,-10.06    ,-8.39    ,-6.28   ,-11.16
200210     ,0.03     ,1.23    ,-1.54     ,1.59    ,-2.99     ,1.24     ,5.10     ,3.22     ,0.65     ,1.84     ,2.44     ,4.36    ,-0.82     ,3.96     ,0.13     ,5.94     ,5.06    ,-1.01     ,3.63     ,5.03     ,9.48     ,5.40     ,2.23     ,1.42     ,9.07     ,5.55     ,6.65     ,5.15     ,5.30     ,3.67     ,4.77     ,2.90
200211    ,-1.48    ,-0.16    ,-0.65    ,-2.70    ,-0.82    ,-0.91     ,2.96     ,2.09    ,-2.76     ,1.83     ,1.38     ,0.46    ,-0.36     ,2.86     ,3.65    ,13.18     ,7.87     ,6.27     ,0.09     ,1.73     ,7.05     ,5.90    ,-1.59    ,-4.73    ,12.54    ,-2.57    ,-1.60     ,2.06     ,2.54    ,-0.94    ,16.74    ,-1.11
200212     ,3.86     ,0.98     ,2.35     ,0.93     ,1.34    ,-2.83     ,0.00     ,1.56    ,-3.11     ,7.76     ,1.79    ,-1.72    ,-1.02    ,-2.32    ,-0.17    ,-1.61    ,-4.54    ,-2.91    ,-2.32    ,-2.02   ,-11.22    ,-5.89    ,-0.51    ,-0.50    ,-9.39     ,0.22     ,3.21     ,2.40    ,-2.38    ,-3.99    ,-0.59     ,3.24
200301     ,1.91     ,6.76     ,0.66     ,2.65     ,1.57     ,2.64     ,5.40     ,3.57    ,10.40     ,1.16     ,3.84     ,7.95     ,2.17    ,-0.37     ,3.91     ,4.78     ,7.93     ,3.79     ,1.33     ,2.95    ,-6.78     ,0.21     ,1.85     ,6.23     ,0.43    ,-1.77     ,2.71     ,5.56     ,0.91     ,3.03     ,5.27    ,12.30
200302    ,-3.79    ,-6.80    ,-3.06    ,-1.53    ,-5.66    ,-0.61    ,-3.07     ,3.19    ,-4.03     ,0.54     ,3.07     ,3.07     ,0.43     ,1.85     ,4.75     ,5.00     ,1.12    ,-4.51    ,-0.98    ,-1.44    ,-7.68    ,-0.66    ,-0.22     ,0.34    ,-3.82    ,-1.94     ,2.07    ,-5.40     ,0.25     ,2.89    ,-4.39     ,0.19
200303    ,-4.31    ,-5.67     ,0.98    ,-2.02    ,-7.70    ,-3.39    ,-0.44    ,-2.92    ,-8.51    ,-5.40    ,-1.67    ,-2.69    ,-6.66    ,-4.87    ,-3.43     ,0.82    ,-3.96     ,1.96    ,-1.56     ,2.90     ,1.27     ,1.00     ,3.75    ,-0.04    ,-4.34    ,-3.31    ,-3.12     ,1.23    ,-3.21    ,-1.27     ,5.69    ,-4.23
200304     ,2.74     ,4.13     ,3.08     ,3.12     ,5.98     ,4.22     ,1.92     ,3.24    ,-5.87     ,2.02     ,1.90     ,3.26    ,-2.05    ,-0.32     ,0.17     ,6.13     ,5.06     ,5.23     ,4.63     ,6.17    ,15.63     ,7.59     ,5.69     ,6.65     ,3.45     ,2.55     ,5.99     ,7.46     ,0.26    ,-2.50    ,11.60    ,-5.30
200305     ,8.52     ,2.98     ,3.96     ,8.03     ,7.29    ,19.48    ,11.53    ,10.80     ,8.50    ,10.00    ,12.56    ,10.43     ,8.71    ,18.81    ,13.71     ,9.61    ,15.45     ,7.12     ,5.00     ,6.02   ,-14.71     ,8.25     ,6.20     ,6.69     ,9.27     ,9.77     ,4.74     ,2.49    ,10.03     ,9.92     ,6.37     ,7.76
200306     ,9.82     ,1.26     ,5.50     ,4.85    ,-3.78     ,1.06     ,5.95     ,5.91     ,7.22     ,2.64     ,8.27     ,7.19     ,6.14     ,1.80     ,4.46     ,9.62    ,-2.20     ,2.37     ,3.38     ,4.08     ,7.29     ,5.48     ,4.78     ,1.44     ,0.14     ,6.75     ,6.82     ,6.76     ,4.39     ,2.39     ,8.90    ,13.43
200307     ,9.79     ,7.35     ,7.58     ,5.93    ,12.86     ,6.64     ,7.47    ,11.23     ,9.63     ,6.67    ,10.48    ,19.42     ,9.84     ,6.89    ,13.95    ,21.91    ,-0.06     ,0.33     ,4.59    ,-0.18     ,0.10     ,2.22     ,1.46    ,-2.71     ,6.63     ,3.92     ,5.48     ,0.20     ,9.74     ,5.42     ,1.82     ,7.08
200308    ,12.30     ,4.59     ,9.49     ,6.82    ,18.41    ,11.32     ,5.26     ,5.43    ,10.91    ,13.28     ,8.90     ,5.67    ,16.06    ,20.07    ,10.32    ,15.55     ,2.37     ,3.26     ,7.36     ,2.92    ,18.74     ,9.36     ,0.21    ,-2.24     ,8.29     ,5.85    ,11.41     ,1.45    ,14.02    ,10.01    ,18.31     ,2.07
200309    ,12.42     ,5.43     ,4.17     ,9.04     ,7.52     ,3.70     ,8.81     ,9.14    ,10.51     ,8.01     ,9.81     ,9.69    ,11.43     ,8.82     ,7.94     ,6.31     ,6.33     ,3.76     ,5.53     ,4.89     ,7.78     ,0.69     ,4.23     ,3.63     ,1.80     ,5.30     ,8.70     ,4.00     ,8.47     ,8.53    ,11.30    ,14.58
200310     ,0.38     ,8.28     ,3.29     ,6.44     ,9.86     ,4.82     ,5.29     ,7.97    ,12.05     ,4.97     ,8.84     ,6.03    ,13.36     ,3.74     ,4.41     ,3.95     ,6.64     ,2.73     ,8.10     ,5.51     ,6.63     ,7.55     ,3.84     ,5.04     ,6.82     ,7.84    ,13.53    ,10.65     ,4.59     ,2.83     ,6.28    ,13.75
200311    ,-2.09     ,6.63     ,3.51     ,0.67    ,-3.96     ,2.30     ,1.22     ,1.35    ,-2.24    ,-0.68    ,-0.28    ,-1.09    ,-1.88     ,0.42     ,1.19     ,1.90     ,0.94    ,-2.78     ,1.48     ,2.26    ,-5.59    ,-1.45     ,2.42     ,0.27    ,-2.28     ,1.22     ,2.29     ,0.75    ,-3.10    ,-1.18     ,3.75     ,2.00
200312     ,5.01     ,3.81     ,8.97     ,3.67     ,5.59     ,4.75     ,5.73     ,4.94     ,4.55     ,1.93     ,3.18     ,6.05    ,-2.69     ,4.51     ,2.87     ,4.48     ,6.69     ,1.83     ,7.15     ,5.73     ,6.20     ,5.84     ,7.49     ,5.54     ,2.90     ,3.10     ,3.42     ,9.58     ,3.89     ,4.46     ,4.80     ,9.72
200401     ,4.53     ,2.96     ,5.56     ,3.80     ,7.32     ,4.46     ,5.13     ,3.99     ,4.31     ,5.49     ,5.48     ,4.03    ,12.12    ,17.05     ,9.72    ,11.78    ,-0.35     ,1.87    ,-0.07     ,0.93    ,-3.50     ,1.80     ,3.38     ,3.10     ,9.62     ,5.13    ,-0.23     ,0.81    ,14.47    ,10.39     ,5.16    ,17.55
200402     ,0.36     ,7.09     ,0.92     ,3.11     ,9.45    ,-0.10     ,4.36     ,4.84    ,11.04     ,2.90     ,3.66     ,5.28     ,5.16     ,8.45     ,6.20     ,5.69     ,1.47    ,-2.92     ,5.14     ,2.96     ,7.95     ,4.51     ,7.37     ,3.73     ,1.42     ,0.04     ,7.07     ,5.06     ,1.43     ,2.30     ,2.82    ,17.15
200403    ,-6.36    ,-4.89    ,-6.94    ,-1.45     ,0.63    ,-6.81     ,1.08    ,-1.71    ,-4.57    ,-3.88    ,-4.05    ,-3.53    ,-2.68    ,-7.57    ,-5.15     ,2.03     ,2.66    ,-2.95    ,-1.59    ,-0.75    ,10.11    ,-0.31     ,2.53     ,0.39    ,-8.06    ,-1.13    ,-2.85    ,-0.36    ,-4.57    ,-1.87     ,2.59     ,4.77
200404    ,-9.58    ,-6.99    ,-7.79    ,-5.90   ,-14.29    ,-7.38    ,-5.18    ,-7.07    ,-7.25    ,-7.46    ,-6.08    ,-8.43   ,-14.42    ,-9.50    ,-7.24   ,-10.48    ,-6.94     ,6.99    ,-6.11    ,-5.25    ,-3.90    ,-1.67    ,-5.14    ,-7.38    ,-4.37    ,-4.33    ,-9.11    ,-6.42    ,-6.21    ,-4.74    ,-5.94     ,4.34
200405    ,-4.32     ,2.16    ,-1.86    ,-2.39    ,-4.21    ,-2.04    ,-1.24    ,-1.49    ,-4.23    ,-1.46    ,-0.74    ,-2.54    ,-2.81    ,-1.92    ,-2.09    ,-2.15     ,2.94    ,-1.79     ,1.00     ,0.72    ,-3.81     ,0.29    ,-1.09     ,1.58     ,0.16     ,1.39     ,2.71     ,3.13    ,-0.73    ,-2.22     ,7.01     ,5.78
200406    ,-3.91    ,-0.10    ,-0.40    ,-0.14    ,-6.03     ,0.28    ,-0.46     ,1.06    ,-4.53     ,0.00    ,-0.06    ,-0.25    ,-6.38    ,-1.02     ,2.32     ,2.25     ,0.59    ,10.40     ,0.84     ,1.17     ,7.09    ,-1.63     ,0.78    ,-0.30     ,2.06     ,0.47    ,-0.07    ,-0.46    ,-0.77     ,3.61    ,-1.02     ,4.81
200407     ,1.82    ,-2.09    ,-1.53     ,3.61     ,3.56     ,2.28     ,4.58     ,2.97     ,4.30     ,0.93     ,2.04    ,-0.00    ,-2.29     ,2.41     ,0.80     ,0.25    ,-0.16     ,3.36     ,2.26     ,2.38     ,3.41     ,0.19    ,-1.43    ,-1.42     ,1.81    ,-0.62     ,2.97     ,4.61     ,3.18     ,2.22     ,2.16    ,-0.38
200408    ,-4.76     ,0.03    ,-3.19     ,1.45    ,-0.64     ,1.34     ,0.61     ,0.97     ,0.71    ,-0.21     ,2.31     ,2.44    ,-0.78     ,1.82     ,1.01     ,5.27    ,-2.27     ,0.54     ,2.85     ,2.54     ,1.63     ,1.26     ,3.00     ,0.98     ,6.09    ,-1.66     ,5.06     ,5.04    ,10.22     ,2.87     ,4.27     ,0.19
200409     ,2.40     ,7.82     ,5.70     ,6.78     ,6.89     ,7.36     ,7.29     ,5.67     ,7.40     ,3.91     ,6.51     ,4.28     ,6.19     ,5.41     ,6.38     ,6.99     ,4.17     ,8.69     ,7.28     ,7.02     ,6.54     ,5.81     ,4.78     ,6.46     ,4.32     ,5.36     ,5.32    ,14.57     ,1.54     ,3.70     ,4.82     ,6.29
200410    ,10.73     ,3.93     ,5.33     ,6.46     ,5.45     ,3.63     ,2.78     ,2.38     ,4.01     ,6.21     ,3.33     ,5.23     ,2.63     ,3.28     ,4.86    ,-0.52     ,2.63    ,-0.02     ,4.57     ,2.24     ,4.44     ,8.65     ,4.61     ,6.71     ,1.99     ,0.13     ,6.62     ,4.09     ,0.26     ,0.04     ,4.58    ,-0.92
200411    ,14.82    ,13.16     ,6.14     ,7.19    ,13.43     ,6.42     ,4.73     ,6.47     ,7.27     ,9.72     ,7.66     ,7.99    ,10.06    ,14.80     ,9.87     ,1.08     ,3.45     ,4.21     ,8.82     ,8.90    ,11.58     ,5.20     ,5.06     ,6.68    ,10.28     ,4.54     ,5.60     ,5.88    ,15.53     ,6.45     ,4.95     ,6.04
200412    ,-6.06     ,4.38     ,0.70     ,2.57    ,-2.75    ,-1.96     ,0.70     ,1.14    ,-2.09     ,8.15     ,2.38     ,1.15     ,4.93     ,6.97     ,7.51    ,-1.10    ,-2.04     ,2.15     ,2.33     ,2.16     ,1.04     ,6.19     ,3.06     ,4.18     ,1.07     ,4.04     ,2.79     ,1.06     ,3.62     ,1.58     ,2.89    ,19.50
200501    ,-2.81     ,0.34     ,2.25     ,2.48     ,1.82     ,2.25     ,3.88     ,3.04     ,2.87    ,-2.47     ,4.33     ,4.09     ,0.16     ,1.57     ,6.29    ,-1.87     ,6.05    ,-3.61     ,3.21     ,0.36     ,3.23    ,-0.45     ,1.25    ,-0.68    ,-2.02    ,-2.97    ,-0.37     ,5.71    ,-4.01     ,2.44     ,2.05     ,2.15
200502     ,2.04     ,2.23     ,0.14     ,2.12     ,4.03    ,-1.07     ,1.17     ,2.41     ,0.21     ,1.63     ,4.10     ,7.98     ,2.65     ,5.89     ,5.94     ,2.36    ,-4.01     ,3.35     ,4.31     ,8.76     ,3.67     ,5.73     ,3.26     ,4.54     ,3.58    ,-0.07     ,2.65     ,6.37     ,3.16     ,1.92     ,2.50    ,28.25
200503    ,-8.79    ,-8.85    ,-5.26    ,-2.38    ,-4.28    ,-4.66    ,-4.07    ,-5.29    ,-2.25    ,-3.27    ,-2.97    ,-4.37     ,1.85    ,-0.38    ,-0.51    ,-0.69    ,-4.17    ,-2.70    ,-4.53    ,-2.73    ,-1.11    ,-3.81    ,-3.12    ,-3.26    ,-1.47    ,-0.28    ,-1.67    ,-1.85    ,-4.26    ,-4.64    ,-1.11     ,9.89
200504    ,-6.95    ,-0.89    ,-2.48    ,-3.36    ,-6.76    ,-4.89    ,-2.73    ,-4.52    ,-5.10    ,-0.99    ,-1.35    ,-3.68     ,1.53    ,-2.73    ,-1.09    ,-3.72    ,-1.63     ,0.24    ,-3.61    ,-2.66    ,-0.53     ,0.36     ,1.10     ,0.36     ,3.79    ,-4.11     ,0.23    ,-0.87     ,4.81     ,3.22    ,-8.27    ,-8.67
200505    ,-3.04    ,-8.63    ,-4.06    ,-3.49    ,-6.54    ,-3.49    ,-2.01    ,-1.58    ,-6.04    ,-4.52    ,-2.27    ,-2.28    ,-4.52     ,0.80    ,-1.80    ,-3.90    ,-1.12    ,-0.45     ,0.06     ,0.62    ,-1.96    ,-0.95     ,1.11    ,-0.70    ,-0.68     ,2.08    ,-0.72    ,-0.33    ,-0.57     ,5.45     ,4.45     ,4.31
200506     ,0.90     ,2.49     ,3.28     ,2.10    ,-1.10     ,3.64     ,2.48     ,2.34     ,4.40     ,2.80     ,2.69     ,6.84     ,1.27     ,2.93     ,1.18     ,3.06     ,2.82     ,2.32     ,8.32     ,6.09     ,1.79     ,2.70     ,4.53     ,4.03     ,3.09     ,2.37     ,2.61     ,7.52     ,4.30     ,6.06     ,8.09     ,5.99
200507     ,2.87     ,4.67     ,0.84     ,3.60     ,6.45     ,1.10     ,2.81     ,2.57     ,4.96    ,-0.86     ,1.00     ,1.95    ,-0.43     ,2.01     ,2.21     ,1.39     ,0.74     ,7.30     ,3.10     ,3.73     ,3.04     ,4.34    ,-0.03     ,1.71     ,6.51     ,5.48     ,1.19     ,2.98     ,8.52     ,4.30     ,0.51    ,-1.24
200508     ,0.12     ,5.77     ,1.86     ,2.32     ,3.74    ,-1.01     ,2.15     ,0.70     ,2.55     ,5.63     ,0.42    ,-1.93    ,-0.09     ,1.48    ,-1.58    ,10.19     ,5.86    ,-1.66     ,2.42     ,1.92     ,1.81     ,0.69     ,0.91    ,-0.59    ,-2.88    ,-0.78     ,0.02    ,-4.40    ,-0.15    ,-0.53    ,-6.37    ,-5.15
200509     ,3.86    ,11.61    ,11.52     ,1.72    ,11.87    ,10.20     ,3.81     ,3.28     ,2.69     ,4.78     ,1.45     ,0.97     ,1.99     ,6.21     ,2.62     ,1.77     ,3.73     ,2.61     ,7.91     ,6.37     ,6.39     ,3.84     ,5.76     ,7.26     ,1.24     ,1.18     ,3.21    ,-0.03     ,2.02     ,5.07     ,7.65    ,-0.72
200510    ,-5.96    ,-7.04    ,-6.69    ,-3.36    ,-4.71    ,-3.53    ,-4.21    ,-3.89    ,-7.75    ,-3.55    ,-4.38    ,-6.96    ,-4.15    ,-4.98    ,-3.22    ,-3.18    ,-8.78    ,-9.68    ,-9.70    ,-5.90    ,-6.31    ,-6.80    ,-4.76    ,-5.74    ,-7.33    ,-2.47    ,-4.77    ,-2.48    ,-7.12    ,-7.35    ,-8.43    ,-4.26
200511     ,1.32     ,3.58    ,-0.05     ,2.35    ,-2.64    ,-0.62     ,2.66     ,2.60     ,0.10     ,2.98     ,0.19     ,5.18     ,4.59     ,2.43     ,3.09     ,1.52     ,5.79     ,0.36     ,5.07     ,3.56    ,-1.96     ,3.69     ,4.18     ,1.81     ,3.24     ,5.51     ,3.15    ,-7.76     ,3.05     ,5.33    ,10.84     ,4.20
200512    ,-0.49     ,3.16     ,2.06     ,0.75     ,0.88     ,0.99    ,-0.11     ,1.23     ,0.33     ,0.36     ,2.14     ,2.78    ,-3.99     ,2.17     ,4.99     ,3.19    ,11.19    ,-3.14     ,4.12     ,2.75    ,-2.78     ,1.53     ,1.12     ,2.75     ,4.42     ,2.35     ,2.42    ,-0.67     ,0.88     ,2.37     ,7.63     ,8.02
200601     ,6.94    ,17.47     ,2.43     ,4.01    ,13.87     ,7.88     ,4.94     ,8.45     ,7.28     ,7.66     ,8.89    ,11.47     ,4.95     ,5.92     ,7.14     ,9.88    ,11.97     ,6.29     ,8.45     ,8.04     ,1.79     ,6.45     ,6.30     ,5.11     ,3.64     ,6.20     ,3.91     ,6.08     ,6.41     ,8.66    ,14.78     ,3.49
200602    ,-0.52    ,-0.02     ,0.09     ,2.43    ,-0.02     ,7.65     ,1.40     ,1.70     ,6.60     ,3.88     ,3.63    ,-1.94     ,0.33     ,4.01     ,4.42    ,-0.14    ,-6.87     ,2.59    ,-4.00    ,-2.64     ,0.02     ,2.45     ,0.01     ,0.07     ,2.62     ,0.98     ,2.14    ,-4.44     ,1.88    ,-1.79    ,-4.88     ,0.26
200603     ,5.56    ,13.47    ,-2.78     ,1.48     ,2.63     ,1.04     ,1.91     ,2.73     ,4.64     ,8.65     ,5.80     ,6.66     ,9.73    ,11.80    ,11.44     ,3.16    ,13.71     ,3.01     ,2.32     ,4.32    ,-1.06     ,3.05    ,-0.04     ,2.14     ,0.11     ,0.15    ,-0.21    ,-0.51     ,2.99     ,3.36    ,13.81   ,-11.46
200604     ,8.62    ,11.16     ,8.54     ,5.02     ,9.65    ,11.15     ,6.36     ,5.89    ,15.24     ,4.37     ,7.07     ,2.90     ,5.17     ,2.74     ,3.70     ,1.59    ,12.22    ,12.88     ,7.03     ,6.89    ,10.19     ,6.10     ,8.23     ,7.09     ,5.35     ,8.18     ,6.26    ,10.41     ,5.30     ,7.02    ,10.69     ,6.09
200605    ,-8.98    ,-5.86    ,-4.44    ,-5.54    ,-7.41    ,-4.94    ,-4.39    ,-5.34   ,-11.28    ,-2.22    ,-4.46    ,-4.51    ,-3.41    ,-5.27    ,-3.28    ,-3.53    ,-5.07    ,-7.76    ,-6.56    ,-3.23   ,-10.22    ,-3.75    ,-5.19    ,-7.24    ,-4.33    ,-7.43    ,-7.01    ,-6.15    ,-6.37    ,-6.91   ,-17.99    ,-7.91
200606    ,-6.23    ,-6.07     ,0.68    ,-0.95    ,-8.87    ,-4.29    ,-1.62    ,-0.22    ,-7.35    ,-3.76     ,0.79    ,-3.27     ,2.88    ,-1.16    ,-0.40     ,0.86     ,2.05    ,-4.67     ,0.93     ,0.11     ,0.95     ,0.80     ,0.42    ,-2.43    ,-1.57     ,2.58     ,0.62     ,2.50     ,1.26    ,-1.65     ,0.76    ,-5.49
